"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/007/before.bvmc","0x1","0x7","carswdkn",,"0x0","0x1 0x6d 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0x2","0x10","caraxk",,"0x0","0x1 0x72 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0x3","0x17","swdsldk",,"0x0","0x1 0x77 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0x4","0x1f","輪工房",,"0x0","0x2 0x7a 0x464 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0x5","0x26","France01",,"0x0","0x1 0x80 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0x6","0x2f","自分１",,"0x0","0x1 0x94 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0x7","0x36","自注１",,"0x0","0x1 0x96 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0x8","0x3d","ルート１",,"0x0","0x1 0xb7 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0x9","0x46","終点",,"0x0","0x2 0xb9 0x4d6 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0xa","0x4b","カメラ１",,"0x0","0x1 0xcd 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0xb","0x54","ケイ＿基本姿勢Ｌ",,"0x0","0x3 0xd6 0x153 0x211 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0xc","0x65","開始イベント終",,"0x0","0x1 0xeb 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0xd","0x74","Func0019B43C",,"0x0","0x1 0xf1 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0xe","0x81","終了",,"0x0","0x1 0x11b 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0xf","0x86","イベント１　開始",,"0x0","0x1 0x13d 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0xb","0x54","ケイ＿基本姿勢Ｌ",,"0x0","0x3 0xd6 0x153 0x211 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0x10","0x97","ケイ",,"0x0","0xb 0x15a 0x216 0x28a 0x2ec 0x314 0x372 0x38c 0x543 0x55e 0x5ab 0x5d6 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0x11","0x9c","ここが輪工房か。","So this is the Wheel Workshop?","0x1 0x2 0x15d 0x162","0x1 0x15c 0x0",196,42,14,"So this is the Wheel Workshop?"
"bvm_decmp/m/007/before.bvmc","0x12","0xad","メリッサ＿基本姿勢",,"0x0","0x1 0x16e 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0x13","0xc0","メリッサ",,"0x0","0xe 0x173 0x179 0x17f 0x186 0x1ad 0x201 0x208 0x236 0x23d 0x260 0x306 0x32e 0x335 0x3a7 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0x14","0xc9","八工房（はちこうぼう）の
中でも最大の工房だよ。","It's the biggest of the Eight Workshops.","0x0","0x1 0x175 0x0",196,42,14,"It's the biggest workshop within the Hachi Workshops."
"bvm_decmp/m/007/before.bvmc","0x13","0xc0","メリッサ",,"0x0","0xe 0x173 0x179 0x17f 0x186 0x1ad 0x201 0x208 0x236 0x23d 0x260 0x306 0x32e 0x335 0x3a7 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0x15","0xfa","ここ数年で急成長をとげて、
生産台数も倍増。","They've grown rapidly in recent years, with their manufacturing numbers nearly doubling. ","0x0","0x1 0x17b 0x0",196,42,14,"They've grown rapidly in recent years, with manufacturing numbers nearly doubling. "
"bvm_decmp/m/007/before.bvmc","0x13","0xc0","メリッサ",,"0x0","0xe 0x173 0x179 0x17f 0x186 0x1ad 0x201 0x208 0x236 0x23d 0x260 0x306 0x32e 0x335 0x3a7 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0x16","0x127","今、最も注目されている工房
といっていいだろうね。","These days, they're said to be the ones who make the headlines the most.","0x0","0x0 0x1 0x181",196,42,14,"Nowadays, they're said to be making the most headlines."
"bvm_decmp/m/007/before.bvmc","0x13","0xc0","メリッサ",,"0x0","0xe 0x173 0x179 0x17f 0x186 0x1ad 0x201 0x208 0x236 0x23d 0x260 0x306 0x32e 0x335 0x3a7 0x0",196,42,14,
"bvm_decmp/m/007/before.bvmc","0x17","0x15a","すべてオーナーのオーギュスト
の手腕だといわれてて、
今や彼は時の人さ。","And apparently it's all thanks to the current owner, Augiust. He's become a bit of a celebrity.","0x0","0x0 0x1 0x188",196,42,14,"And apparently it's all down to the current owner, Augiust. He's become a bit of celebrity."
"bvm_decmp/m/007/before.bvmc","0x18","0x1a3","ガロイ親方＿戦闘中苦しい",,"0x0","0x0 0x1 0x18f",196,42,14,
