File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/093/after.bvmc,0x1,0x9,平原０５＿日没,,0x0,0x1 0x65 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x2,0x18,自機,,0x0,0x1 0x6e 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x3,0x1d,自注,,0x0,0x1 0x70 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x4,0x22,swdgunk,,0x0,0x1 0x78 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x5,0x2a,アンマリー機,,0x0,0x1 0x7a 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x6,0x37,アンマリー機注,,0x0,0x1 0x7c 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x7,0x46,カメラ１,,0x0,0x1 0x96 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x8,0x4f,メリッサ＿戦闘中叫ぶ,,0x0,0x1 0xa6 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x9,0x64,メリッサ,,0x0,0x5 0xb1 0xc3 0xc9 0xf2 0xf9 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0xa,0x6d,大変だよ！,Bad news!,0x1 0x2 0xb4 0xb9,0x1 0xb3 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x9,0x64,メリッサ,,0x0,0x5 0xb1 0xc3 0xc9 0xf2 0xf9 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0xb,0x78,"マリオネーションキラーの
大軍がラトラパントに
向かってる。",A troop of Marionation Killers have been spotted headed to Rattrapante.,0x0,0x1 0xc5 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x9,0x64,メリッサ,,0x0,0x5 0xb1 0xc3 0xc9 0xf2 0xf9 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0xc,0xb5,すごい数だって！,An incredible number of them!,0x0,0x1 0xcb 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0xd,0xc6,ケイ＿むしゃくしゃするＬ,,0x0,0x1 0xd9 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0xe,0xdf,ケイ,,0x0,0x2 0xde 0xe4 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0xf,0xe4,"マリオネーションキラーの
軍団……。",An army of Marionation Killers...,0x0,0x1 0xe0 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0xe,0xdf,ケイ,,0x0,0x2 0xde 0xe4 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x10,0x109,"ついに、
決戦の時ってことか……。","So, the hour of the decisive battle is finally upon us...?",0x0,0x0 0x1 0xe6,196,42,14
bvm_decmp/m/093/after.bvmc,0x11,0x12c,メリッサ＿戦闘中真剣,,0x0,0x0 0x1 0xec,196,42,14
bvm_decmp/m/093/after.bvmc,0x9,0x64,メリッサ,,0x0,0x5 0xb1 0xc3 0xc9 0xf2 0xf9 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x12,0x141,"勝ち目があるとは思えない。
でも、行かないと……。","I doubt that we have any chance of winning. But, we can't stop now...",0x0,0x0 0x1 0xf4,196,42,14
bvm_decmp/m/093/after.bvmc,0x9,0x64,メリッサ,,0x0,0x5 0xb1 0xc3 0xc9 0xf2 0xf9 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x13,0x174,とにかく現地へ行くよ。,"At any rate, we have to go.",0x0,0x0 0x1 0xfb,196,42,14
bvm_decmp/m/093/after.bvmc,0x14,0x18b,開始イベント終了,,0x0,0x0 0x1 0x10f,196,42,14
bvm_decmp/m/093/after.bvmc,0x15,0x19c,Func00176C54,,0x0,0x0 0x1 0x116,196,42,14
bvm_decmp/m/093/after.bvmc,0x16,0x1a9,終了,,0x0,0x0 0x1 0x13b,196,42,14
bvm_decmp/m/093/after.bvmc,0x0,0x0,Heigen05,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x17,0x1ae,self,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x18,0x1b3,friend1,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x19,0x1bb,OnGameOver,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x1a,0x1c6,TxWid,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x1b,0x1cc,TxHi,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x1c,0x1d1,main,,0x0,0x0 0x0,196,42,14
bvm_decmp/m/093/after.bvmc,0x1d,0x1d6,Func00176C54,,0x0,0x0 0x0,196,42,14
