File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/088/after.bvmc,0x0,0x0,"museum01",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x1,0x9,"自機",,0x0,0x1 0x45 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x2,0xe,"自注",,0x0,0x1 0x47 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x3,0x13,"spdstr4",,0x0,0x1 0x4f 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x4,0x1b,"アイン機",,0x0,0x1 0x51 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x5,0x24,"アイン機注",,0x0,0x1 0x53 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x6,0x2f,"omegac",,0x0,0x1 0x5c 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x7,0x36,"カーゴ",,0x0,0x1 0x5e 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x8,0x3d,"カーゴ注",,0x0,0x1 0x60 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x9,0x46,"開始イベント終了",,0x0,0x1 0x75 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0xa,0x57,"Func00179D14",,0x0,0x1 0x7b 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0xb,0x64,"終了",,0x0,0x1 0x9d 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0xc,0x69,"イベント１　開始",,0x0,0x1 0xbf 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0xd,0x7a,"カメラ１",,0x0,0x1 0xe3 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0xe,0x83,"アインルート",,0x0,0x1 0xf5 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0xf,0x90,"終点",,0x0,0x1 0xf7 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x10,0x95,"汎用ＢＧ＿０２",,0x0,0x1 0x11b 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x11,0xa4,"アイン＿馬鹿にする",,0x0,0x1 0x122 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x12,0xb7,"アイン",,0x0,0x2 0x12d 0x139 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x13,0xbe,"どうやら、
予選は突破したようだな。",,0x0,0x1 0x12f 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x14,0xe3,"アイン＿基本姿勢",,0x0,0x1 0x134 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x15,0xf4,"決着をつけよう。本戦で。",,0x0,0x1 0x13b 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x16,0x10d,"イベント１　終了",,0x0,0x0 0x1 0x14e,196,42,14
bvm_decmp/m/088/after.bvmc,0x17,0x11e,"Func00179C24",,0x0,0x0 0x1 0x155,196,42,14
bvm_decmp/m/088/after.bvmc,0x18,0x12b,"self",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x19,0x130,"friend1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x1a,0x138,"friend2",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x1b,0x140,"goal",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x1c,0x145,"OnGameOver",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x1d,0x150,"main",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x1e,0x155,"Func00179C24",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/088/after.bvmc,0x1f,0x162,"Func00179D14",,0x0,0x0 0x0,196,42,14
