"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/033/before.bvmc","0x1","0x8","Highway05",,"0x0","0x2 0x6d 0x240 0x0",196,42,14,
"bvm_decmp/m/033/before.bvmc","0x2","0x12","談話室",,"0x0","0x1 0x81 0x0",196,42,14,
"bvm_decmp/m/033/before.bvmc","0x3","0x19","automan",,"0x0","0x1 0x89 0x1 0x3e4",196,42,14,
"bvm_decmp/m/033/before.bvmc","0x4","0x21","bigfacen",,"0x0","0x1 0x8e 0x0",196,42,14,
"bvm_decmp/m/033/before.bvmc","0x5","0x2a","omegac",,"0x0","0x1 0x93 0x0",196,42,14,
"bvm_decmp/m/033/before.bvmc","0x6","0x31","カメラ１",,"0x0","0x1 0x9b 0x0",196,42,14,
"bvm_decmp/m/033/before.bvmc","0x7","0x3a","ガロイ親方＿戦闘中真剣",,"0x0","0x1 0xa9 0x0",196,42,14,
"bvm_decmp/m/033/before.bvmc","0x8","0x51","ガロイ親方",,"0x0","0x4 0xb0 0xb6 0xbc 0xd5 0x0",196,42,14,
"bvm_decmp/m/033/before.bvmc","0x9","0x5c","アイゼンベルグに
オートマンの軍団が
あらわれたらしい。","I've had word an army of Automen have appeared in Eisenberg.","0x0","0x1 0xb2 0x0",196,42,14,"It looks like an army of Automen have appeared in Eisenberg."
"bvm_decmp/m/033/before.bvmc","0x8","0x51","ガロイ親方",,"0x0","0x4 0xb0 0xb6 0xbc 0xd5 0x0",196,42,14,
"bvm_decmp/m/033/before.bvmc","0xa","0x95","今、軍と傭兵部隊が
力を合わせて防衛線を
はっている。","Currently, the military and mercenary soldiers have joined forces to tighten defenses.","0x0","0x1 0xb8 0x0",196,42,14,"Currently, the military and mercenary soldiers have joined forces to tighten defences. "
"bvm_decmp/m/033/before.bvmc","0x8","0x51","ガロイ親方",,"0x0","0x4 0xb0 0xb6 0xbc 0xd5 0x0",196,42,14,
"bvm_decmp/m/033/before.bvmc","0xb","0xcc","激しい戦闘が
続いているようだ。","An intense battle is still raging.","0x0","0x1 0xbe 0x0",196,42,14,"And their intense fight is still ongoing. "
"bvm_decmp/m/033/before.bvmc","0xc","0xed","ケイ＿発見Ｌ",,"0x0","0x3 0xc3 0x126 0x1e9 0x0",196,42,14,
"bvm_decmp/m/033/before.bvmc","0xd","0xfa","ケイ",,"0x0","0x5 0xc8 0x12b 0x139 0x1f4 0x202 0x0",196,42,14,
"bvm_decmp/m/033/before.bvmc","0xe","0xff","なんだって！","What!?","0x0","0x1 0xca 0x0",196,42,14,"What!?"
"bvm_decmp/m/033/before.bvmc","0xf","0x10c","ガロイ親方＿険しい",,"0x0","0x0 0x1 0xcf",196,42,14,
"bvm_decmp/m/033/before.bvmc","0x8","0x51","ガロイ親方",,"0x0","0x4 0xb0 0xb6 0xbc 0xd5 0x0",196,42,14,
"bvm_decmp/m/033/before.bvmc","0x10","0x11f","どうやら
クロノタウンを襲ったのは
軍勢の一部にすぎんようだな。","It seems the troops that attacked Chrono Town were only one part of their army.","0x0","0x0 0x1 0xd7",196,42,14,"It seems the troops who attacked Chrono Town were only one part of their army."
"bvm_decmp/m/033/before.bvmc","0x11","0x160","メリッサ＿戦闘中電話機で通話",,"0x0","0x0 0x1 0xed",196,42,14,
"bvm_decmp/m/033/before.bvmc","0x12","0x17d","メリッサ",,"0x0","0x0 0x6 0xf5 0xfd 0x105 0x10d 0x115 0x11d",196,42,14,
"bvm_decmp/m/033/before.bvmc","0x13","0x186","緊急連絡よ。","It's an emergency announcement.","0x0","0x0 0x1 0xf8",196,42,14,"It's an emergency announcement. "
"bvm_decmp/m/033/before.bvmc","0x12","0x17d","メリッサ",,"0x0","0x0 0x6 0xf5 0xfd 0x105 0x10d 0x115 0x11d",196,42,14,
"bvm_decmp/m/033/before.bvmc","0x14","0x193","オートマンの増援部隊が
街道を進軍中。","A unit of Automan reinforcements are marching on the highway.","0x0","0x0 0x1 0x100",196,42,14,"A unit of Automen reinforcements are marching on the highway."
"bvm_decmp/m/033/before.bvmc","0x12","0x17d","メリッサ",,"0x0","0x0 0x6 0xf5 0xfd 0x105 0x10d 0x115 0x11d",196,42,14,
"bvm_decmp/m/033/before.bvmc","0x15","0x1ba","向かう先は……","Their target is...","0x0","0x0 0x1 0x108",196,42,14,"Their target is..."
