"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/011/after.bvmc","0x1","0x8","駅",,"0x0","0x1 0x35 0x0",196,42,14,
"bvm_decmp/m/011/after.bvmc","0x2","0xb","自分１",,"0x0","0x1 0x42 0x0",196,42,14,
"bvm_decmp/m/011/after.bvmc","0x3","0x12","自注１",,"0x0","0x1 0x44 0x0",196,42,14,
"bvm_decmp/m/011/after.bvmc","0x4","0x19","カメラ１",,"0x0","0x1 0x55 0x0",196,42,14,
"bvm_decmp/m/011/after.bvmc","0x5","0x22","ガロイ親方＿戦闘中真剣",,"0x0","0x1 0x6c 0x0",196,42,14,
"bvm_decmp/m/011/after.bvmc","0x6","0x39","ガロイ親方",,"0x0","0x2 0x73 0x79 0x0",196,42,14,
"bvm_decmp/m/011/after.bvmc","0x7","0x44","よくやった、/p。","Nicely done, /p.","0x0","0x1 0x75 0x0",196,42,14,"Nicely done, /p,"
"bvm_decmp/m/011/after.bvmc","0x6","0x39","ガロイ親方",,"0x0","0x2 0x73 0x79 0x0",196,42,14,
"bvm_decmp/m/011/after.bvmc","0x8","0x55","みんなの役にたったんだ。
これは誇れることだぞ。","You really helped a lot of people. That's something to be proud of.","0x0","0x1 0x7b 0x0",196,42,14,"You really helped a lot of people.
That's something to be proud of."
"bvm_decmp/m/011/after.bvmc","0x9","0x86","開始イベント終了",,"0x0","0x1 0x8e 0x0",196,42,14,
"bvm_decmp/m/011/after.bvmc","0xa","0x97","Func00176C6C",,"0x0","0x1 0x94 0x0",196,42,14,
"bvm_decmp/m/011/after.bvmc","0xb","0xa4","終了",,"0x0","0x1 0xba 0x0",196,42,14,
"bvm_decmp/m/011/after.bvmc","0x0","0x0","Japan03",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/011/after.bvmc","0xc","0xa9","self",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/011/after.bvmc","0xd","0xae","pName",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/011/after.bvmc","0xe","0xb4","OnGameOver",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/011/after.bvmc","0xf","0xbf","main",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/011/after.bvmc","0x10","0xc4","Func00176C6C",,"0x0","0x0 0x0",196,42,14,
