"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/093/before.bvmc","0x1","0x9","marikil",,"0x0","0x1 0x6e 0x0",196,42,14,
"bvm_decmp/m/093/before.bvmc","0x2","0x11","swdgunk",,"0x0","0x1 0x73 0x0",196,42,14,
"bvm_decmp/m/093/before.bvmc","0x3","0x19","omegac",,"0x0","0x1 0x78 0x0",196,42,14,
"bvm_decmp/m/093/before.bvmc","0x4","0x20","自機",,"0x0","0x2 0x84 0x3f5 0x0",196,42,14,
"bvm_decmp/m/093/before.bvmc","0x5","0x25","自注",,"0x0","0x2 0x86 0x3f7 0x0",196,42,14,
"bvm_decmp/m/093/before.bvmc","0x6","0x2a","アンマリー機",,"0x0","0x1 0x96 0x0",196,42,14,
"bvm_decmp/m/093/before.bvmc","0x7","0x37","アンマリー機注",,"0x0","0x1 0x98 0x0",196,42,14,
"bvm_decmp/m/093/before.bvmc","0x8","0x46","カーゴ",,"0x0","0x1 0xa3 0x0",196,42,14,
"bvm_decmp/m/093/before.bvmc","0x9","0x4d","カーゴ注",,"0x0","0x1 0xa5 0x0",196,42,14,
"bvm_decmp/m/093/before.bvmc","0xa","0x56","キラー１",,"0x0","0x2 0xc0 0x27c 0x0",196,42,14,
"bvm_decmp/m/093/before.bvmc","0xb","0x5f","キラー注１",,"0x0","0x2 0xc2 0x27e 0x0",196,42,14,
"bvm_decmp/m/093/before.bvmc","0xc","0x6a","カーゴルート１",,"0x0","0x1 0xd0 0x0",196,42,14,
"bvm_decmp/m/093/before.bvmc","0xd","0x79","終点",,"0x0","0x9 0xd2 0x2ae 0x2c7 0x2e0 0x3db 0x403 0x491 0x4ac 0x51c 0x0",196,42,14,
"bvm_decmp/m/093/before.bvmc","0xe","0x7e","カメラ１",,"0x0","0x1 0xe6 0x0",196,42,14,
"bvm_decmp/m/093/before.bvmc","0xf","0x87","開始イベント終",,"0x0","0x1 0x106 0x0",196,42,14,
"bvm_decmp/m/093/before.bvmc","0x10","0x96","Func00175A9C",,"0x0","0x1 0x10c 0x0",196,42,14,
