File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/033/before2.bvmc,0x0,0x0,"Highway05",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/before2.bvmc,0x1,0xa,"コックピット",,0x0,0x4 0x70 0x288 0x2c4 0x2fd 0x0,196,42,14
bvm_decmp/m/033/before2.bvmc,0x2,0x17,"コックピットＬ",,0x0,0x4 0x75 0x1e2 0x236 0x2a3 0x0,196,42,14
bvm_decmp/m/033/before2.bvmc,0x3,0x26,"ハイウェイ０５＿日没",,0x0,0x4 0x7a 0x11b 0x203 0x2e8 0x0,196,42,14
bvm_decmp/m/033/before2.bvmc,0x4,0x3b,"bigfacen",,0x0,0x1 0x81 0x0,196,42,14
bvm_decmp/m/033/before2.bvmc,0x5,0x44,"omegac",,0x0,0x1 0x86 0x0,196,42,14
bvm_decmp/m/033/before2.bvmc,0x6,0x4b,"swdgunk",,0x0,0x1 0x8b 0x0,196,42,14
bvm_decmp/m/033/before2.bvmc,0x7,0x53,"自機",,0x0,0x1 0x97 0x0,196,42,14
bvm_decmp/m/033/before2.bvmc,0x8,0x58,"自注",,0x0,0x1 0x99 0x0,196,42,14
bvm_decmp/m/033/before2.bvmc,0x9,0x5d,"カーゴ",,0x0,0x1 0xa4 0x0,196,42,14
bvm_decmp/m/033/before2.bvmc,0xa,0x64,"カーゴ注",,0x0,0x1 0xa6 0x0,196,42,14
bvm_decmp/m/033/before2.bvmc,0xb,0x6d,"大型ビッグフェイス１",,0x0,0x1 0xbf 0x0,196,42,14
bvm_decmp/m/033/before2.bvmc,0xc,0x82,"大型ビッグフェイス注１",,0x0,0x1 0xc1 0x0,196,42,14
bvm_decmp/m/033/before2.bvmc,0xd,0x99,"大型ビッグフェイス２",,0x0,0x1 0xcb 0x0,196,42,14
bvm_decmp/m/033/before2.bvmc,0xe,0xae,"大型ビッグフェイス注２",,0x0,0x1 0xcd 0x0,196,42,14
bvm_decmp/m/033/before2.bvmc,0xf,0xc5,"大型ビッグフェイス３",,0x0,0x1 0xd8 0x0,196,42,14
bvm_decmp/m/033/before2.bvmc,0x10,0xda,"大型ビッグフェイス注３",,0x0,0x1 0xda 0x0,196,42,14
bvm_decmp/m/033/before2.bvmc,0x11,0xf1,"大型ビッグフェイス４",,0x0,0x1 0xe5 0x0,196,42,14
bvm_decmp/m/033/before2.bvmc,0x12,0x106,"大型ビッグフェイス注４",,0x0,0x0 0x1 0xe7,196,42,14
bvm_decmp/m/033/before2.bvmc,0x13,0x11d,"敵ルート１",,0x0,0x0 0x2 0x122 0x36a,196,42,14
bvm_decmp/m/033/before2.bvmc,0x14,0x128,"終点",,0x0,0x0 0x9 0x125 0x13f 0x159 0x173 0x36d 0x387 0x3a1 0x3bb 0x3df,196,42,14
bvm_decmp/m/033/before2.bvmc,0x15,0x12d,"敵ルート２",,0x0,0x0 0x2 0x13c 0x384,196,42,14
bvm_decmp/m/033/before2.bvmc,0x16,0x138,"敵ルート３",,0x0,0x0 0x2 0x156 0x39e,196,42,14
bvm_decmp/m/033/before2.bvmc,0x17,0x143,"敵ルート４",,0x0,0x0 0x2 0x170 0x3b8,196,42,14
bvm_decmp/m/033/before2.bvmc,0x18,0x14e,"メリッサ＿発見",,0x0,0x0 0x1 0x189,196,42,14
bvm_decmp/m/033/before2.bvmc,0x19,0x15d,"カメラ１",,0x0,0x0 0x1 0x18f,196,42,14
bvm_decmp/m/033/before2.bvmc,0x1a,0x166,"カメラ２",,0x0,0x0 0x1 0x1a0,196,42,14
bvm_decmp/m/033/before2.bvmc,0x1b,0x16f,"メリッサ",,0x0,0x0 0x1 0x1c3,196,42,14
bvm_decmp/m/033/before2.bvmc,0x1c,0x178,"まだ来るよ！！",,0x0,0x0 0x1 0x1c6,196,42,14
