File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/033/mission2.bvmc,0x0,0x0,"Highway05",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x1,0xa,"自機",,0x0,0x1 0x3e 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x2,0xf,"自注",,0x0,0x1 0x40 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x3,0x14,"swdgunk",,0x0,0x1 0x49 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x4,0x1c,"アンマリー機",,0x0,0x1 0x4b 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x5,0x29,"アンマリー機注",,0x0,0x1 0x4d 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x6,0x38,"bigfacen",,0x0,0x1 0x69 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x7,0x41,"大型ビッグフェイス１",,0x0,0x1 0x6f 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x8,0x56,"大型ビッグフェイス注１",,0x0,0x1 0x71 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x9,0x6d,"大型ビッグフェイス２",,0x0,0x1 0x7c 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0xa,0x82,"大型ビッグフェイス注２",,0x0,0x1 0x7e 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0xb,0x99,"大型ビッグフェイス３",,0x0,0x1 0x89 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0xc,0xae,"大型ビッグフェイス注３",,0x0,0x1 0x8b 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0xd,0xc5,"大型ビッグフェイス４",,0x0,0x1 0x96 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0xe,0xda,"大型ビッグフェイス注４",,0x0,0x1 0x98 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0xf,0xf1,"開始イベント終了",,0x0,0x1 0xbc 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x10,0x102,"Func0018735C",,0x0,0x0 0x1 0xc2,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x11,0x10f,"Func001873AC",,0x0,0x0 0x1 0xd2,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x12,0x11c,"Func00187424",,0x0,0x0 0x2 0xe5 0x226,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x13,0x129,"敵破壊",,0x0,0x0 0x1 0x106,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x14,0x130,"終了",,0x0,0x0 0x1 0x10d,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x15,0x135,"増援１",,0x0,0x0 0x1 0x130,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x16,0x13c,"５に出現",,0x0,0x0 0x1 0x139,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x17,0x145,"大型ビッグフェイス５",,0x0,0x0 0x1 0x141,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x18,0x15a,"大型ビッグフェイス注５",,0x0,0x0 0x2 0x144 0x177,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x19,0x171,"大型ビッグフェイス６",,0x0,0x0 0x1 0x150,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x1a,0x186,"大型ビッグフェイス注６",,0x0,0x0 0x2 0x153 0x186,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x1b,0x19d,"大型ビッグフェイス７",,0x0,0x0 0x1 0x15f,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x1c,0x1b2,"大型ビッグフェイス注７",,0x0,0x0 0x2 0x162 0x195,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x1d,0x1c9,"５＿２に出現",,0x0,0x0 0x1 0x16c,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x1e,0x1d6,"大型ビッグフェイス５＿２",,0x0,0x0 0x1 0x174,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x1f,0x1ef,"大型ビッグフェイス６＿２",,0x0,0x0 0x1 0x183,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x20,0x208,"大型ビッグフェイス７＿２",,0x0,0x0 0x1 0x192,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x21,0x221,"Func0018721C",,0x0,0x0 0x1 0x1af,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x22,0x22e,"自機エリア外",,0x0,0x0 0x1 0x1f0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x23,0x23b,"Func0018749C",,0x0,0x0 0x1 0x1f7,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x24,0x248,"エリア１",,0x0,0x0 0x2 0x203 0x232,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x25,0x251,"自機エリア内",,0x0,0x0 0x1 0x21f,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x26,0x25e,"Func0018758C",,0x0,0x0 0x1 0x252,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x27,0x26b,"敵１アンマリーを攻撃",,0x0,0x0 0x1 0x281,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x28,0x280,"Func00187514",,0x0,0x0 0x1 0x288,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x29,0x28d,"Func0018767C",,0x0,0x0 0x1 0x2b9,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x2a,0x29a,"敵２アンマリーを攻撃",,0x0,0x0 0x1 0x2e8,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x2b,0x2af,"Func00187604",,0x0,0x0 0x1 0x2ef,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x2c,0x2bc,"Func0018776C",,0x0,0x0 0x1 0x320,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x2d,0x2c9,"敵３アンマリーを攻撃",,0x0,0x0 0x1 0x34f,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x2e,0x2de,"Func001876F4",,0x0,0x0 0x1 0x356,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x2f,0x2eb,"Func0018785C",,0x0,0x0 0x1 0x387,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x30,0x2f8,"敵４アンマリーを攻撃",,0x0,0x0 0x1 0x3b6,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x31,0x30d,"Func001877E4",,0x0,0x0 0x1 0x3bd,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x32,0x31a,"Func0018794C",,0x0,0x0 0x1 0x3ee,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x33,0x327,"敵５アンマリーを攻撃",,0x0,0x0 0x1 0x41d,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x34,0x33c,"Func001878D4",,0x0,0x0 0x1 0x424,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x35,0x349,"Func00187A3C",,0x0,0x0 0x1 0x455,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x36,0x356,"敵６アンマリーを攻撃",,0x0,0x0 0x1 0x484,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x37,0x36b,"Func001879C4",,0x0,0x0 0x1 0x48b,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x38,0x378,"Func00187B2C",,0x0,0x0 0x1 0x4bc,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x39,0x385,"敵７アンマリーを攻撃",,0x0,0x0 0x1 0x4eb,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x3a,0x39a,"Func00187AB4",,0x0,0x0 0x1 0x4f2,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x3b,0x3a7,"self",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x3c,0x3ac,"enemy1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x3d,0x3b3,"enemy2",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x3e,0x3ba,"enemy3",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x3f,0x3c1,"enemy4",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x40,0x3c8,"enemy5",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x41,0x3cf,"enemy6",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x42,0x3d6,"enemy7",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x43,0x3dd,"friend1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x44,0x3e5,"enName1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x45,0x3ed,"self_area_flg",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x46,0x3fb,"OnGameOver",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x47,0x406,"main",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x48,0x40b,"Func0018721C",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x49,0x418,"Func0018735C",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x4a,0x425,"Func001873AC",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x4b,0x432,"Func00187424",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x4c,0x43f,"Func0018749C",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x4d,0x44c,"Func00187514",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x4e,0x459,"Func0018758C",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x4f,0x466,"Func00187604",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x50,0x473,"Func0018767C",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x51,0x480,"Func001876F4",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/033/mission2.bvmc,0x52,0x48d,"Func0018776C",,0x0,0x0 0x0,196,42,14
