"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/057/after.bvmc","0x1","0xa","削除１",,"0x0","0x1 0x35 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0x2","0x11","自機",,"0x0","0x1 0x3c 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0x3","0x16","自注",,"0x0","0x1 0x3e 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0x4","0x1b","carboomk",,"0x0","0x1 0x46 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0x5","0x24","エリー機",,"0x0","0x1 0x48 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0x6","0x2d","エリー機注",,"0x0","0x1 0x4a 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0x7","0x38","エリールート",,"0x0","0x1 0x69 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0x8","0x45","終点",,"0x0","0x1 0x6b 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0x9","0x4a","カメラ１",,"0x0","0x1 0x7f 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0xa","0x53","トゥールビオンの城",,"0x0","0x1 0x9b 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0xb","0x66","エリー＿ちょっとした驚き",,"0x0","0x1 0xa2 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0xc","0x7f","エリー",,"0x0","0x4 0xad 0xb9 0xbf 0xc5 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0xd","0x86","速い……。","So fast...","0x0","0x1 0xaf 0x0",196,42,14,"So fast..."
"bvm_decmp/m/057/after.bvmc","0xe","0x91","エリー＿困った笑い",,"0x0","0x1 0xb4 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0xc","0x7f","エリー",,"0x0","0x4 0xad 0xb9 0xbf 0xc5 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0xf","0xa4","や、やりますね……。","Y-you beat me...","0x0","0x1 0xbb 0x0",196,42,14,"Y-you beat me..."
"bvm_decmp/m/057/after.bvmc","0xc","0x7f","エリー",,"0x0","0x4 0xad 0xb9 0xbf 0xc5 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0x10","0xb9","/pさんなら、
本戦に出場できるかも
しれません。","You being you, /p, you might be able to qualify for the main event.","0x0","0x1 0xc1 0x0",196,42,14,"Since it's you, you might be able to qualify for the main event."
"bvm_decmp/m/057/after.bvmc","0xc","0x7f","エリー",,"0x0","0x4 0xad 0xb9 0xbf 0xc5 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0x11","0xea","グランプリに出場しては
どうです？","Why don't you think about signing up for the Grand Prix?","0x0","0x1 0xc7 0x0",196,42,14,"Why don't you give think about signing up for the Grand Prix?"
"bvm_decmp/m/057/after.bvmc","0x12","0x10d","開始イベント終了",,"0x0","0x0 0x1 0xda",196,42,14,
"bvm_decmp/m/057/after.bvmc","0x13","0x11e","Func00175704",,"0x0","0x0 0x1 0xe1",196,42,14,
"bvm_decmp/m/057/after.bvmc","0x14","0x12b","終了",,"0x0","0x0 0x1 0x106",196,42,14,
"bvm_decmp/m/057/after.bvmc","0x0","0x0","Germany02",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0x15","0x130","self",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0x16","0x135","friend1",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0x17","0x13d","friend2",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0x18","0x145","OnGameOver",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0x19","0x150","main",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/057/after.bvmc","0x1a","0x155","Func00175704",,"0x0","0x0 0x0",196,42,14,
