"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/112/after.bvmc","0x1","0x11","自機",,"0x0","0x1 0x38 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0x2","0x16","自注",,"0x0","0x1 0x3a 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0x3","0x1b","shotgunt",,"0x0","0x1 0x42 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0x4","0x24","アイン機",,"0x0","0x1 0x44 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0x5","0x2d","アイン機注",,"0x0","0x1 0x46 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0x6","0x38","異国の街並み",,"0x0","0x1 0x5b 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0x7","0x45","カメラ１",,"0x0","0x1 0x61 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0x8","0x4e","アイン＿ちょっとした驚き",,"0x0","0x1 0x70 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0x9","0x67","アイン",,"0x0","0x4 0x7b 0x81 0x8d 0x93 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0xa","0x6e","すべてを出しきっても
及ばないか……。","Even if I give it all I have, I just don't compare, huh...?","0x0","0x1 0x7d 0x0",196,42,14,"Even if I give it all I have, I just don't compare, huh...?"
"bvm_decmp/m/112/after.bvmc","0x9","0x67","アイン",,"0x0","0x4 0x7b 0x81 0x8d 0x93 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0xb","0x95","なんて強さだ。","Such strength...","0x0","0x1 0x83 0x0",196,42,14,"Such strength..."
"bvm_decmp/m/112/after.bvmc","0xc","0xa4","アイン＿がっかり",,"0x0","0x1 0x88 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0x9","0x67","アイン",,"0x0","0x4 0x7b 0x81 0x8d 0x93 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0xd","0xb5","いつか、必ず追いついてみせる。","Someday, surely, I'll catch up to you.","0x0","0x1 0x8f 0x0",196,42,14,"Someday, I will surely catch up to you."
"bvm_decmp/m/112/after.bvmc","0x9","0x67","アイン",,"0x0","0x4 0x7b 0x81 0x8d 0x93 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0xe","0xd4","いつか……。","Someday...","0x0","0x1 0x95 0x0",196,42,14,"Someday..."
"bvm_decmp/m/112/after.bvmc","0xf","0xe1","開始イベント終了",,"0x0","0x1 0xa8 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0x10","0xf2","Func00176C54",,"0x0","0x1 0xae 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0x11","0xff","終了",,"0x0","0x1 0xd2 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0x0","0x0","ForeignCountry01",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0x12","0x104","self",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0x13","0x109","enemy_ain",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0x14","0x113","OnGameOver",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0x15","0x11e","main",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/112/after.bvmc","0x16","0x123","Func00176C54",,"0x0","0x0 0x0",196,42,14,
