"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/075/after.bvmc","0x1","0xa","弾工房",,"0x0","0x1 0x64 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0x2","0x11","mitygun",,"0x0","0x1 0x6b 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0x3","0x19","マイティ",,"0x0","0x1 0x6d 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0x4","0x22","マイティ注",,"0x0","0x1 0x6f 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0x5","0x2d","カメラ１",,"0x0","0x1 0x76 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0x6","0x36","ネストラ＿思案中",,"0x0","0x1 0x89 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0x7","0x47","ネストラ",,"0x0","0xe 0x90 0x96 0x9c 0xa8 0xae 0xb4 0xbb 0xc2 0xc9 0xe5 0xf3 0xfa 0x116 0x11d 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0x8","0x50","……なるほど……。","...I see...","0x0","0x1 0x92 0x0",196,42,14,"...I see..."
"bvm_decmp/m/075/after.bvmc","0x7","0x47","ネストラ",,"0x0","0xe 0x90 0x96 0x9c 0xa8 0xae 0xb4 0xbb 0xc2 0xc9 0xe5 0xf3 0xfa 0x116 0x11d 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0x9","0x63","すべてがわかりました。","It's all clear to me now.","0x0","0x1 0x98 0x0",196,42,14,"It's all become clear now."
"bvm_decmp/m/075/after.bvmc","0x7","0x47","ネストラ",,"0x0","0xe 0x90 0x96 0x9c 0xa8 0xae 0xb4 0xbb 0xc2 0xc9 0xe5 0xf3 0xfa 0x116 0x11d 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0xa","0x7a","最強のはずだった複合銃士が、
なぜ思ったほどの力を
発揮しないのか。","I see why the Multi-Gunslinger, the {ultimate Puppet}, just doesn't show as much power as I'd hoped...","0x0","0x1 0x9e 0x0",196,42,14,"Why the Multi-Gunslinger which was supposed to be the ultimate mech, just doesn't exhibit as much power as I'd hoped..."
"bvm_decmp/m/075/after.bvmc","0xb","0xbf","ネストラ＿微笑",,"0x0","0x3 0xa3 0xe0 0x111 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0x7","0x47","ネストラ",,"0x0","0xe 0x90 0x96 0x9c 0xa8 0xae 0xb4 0xbb 0xc2 0xc9 0xe5 0xf3 0xfa 0x116 0x11d 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0xc","0xce","つまり、
こういうことでしょう。","The reason is simple:","0x0","0x1 0xaa 0x0",196,42,14,"The reason simply being..."
"bvm_decmp/m/075/after.bvmc","0x7","0x47","ネストラ",,"0x0","0xe 0x90 0x96 0x9c 0xa8 0xae 0xb4 0xbb 0xc2 0xc9 0xe5 0xf3 0xfa 0x116 0x11d 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0xd","0xef","機能を盛り込みすぎた。","It's got too many features.","0x0","0x1 0xb0 0x0",196,42,14,"...that it's got too many features."
"bvm_decmp/m/075/after.bvmc","0x7","0x47","ネストラ",,"0x0","0xe 0x90 0x96 0x9c 0xa8 0xae 0xb4 0xbb 0xc2 0xc9 0xe5 0xf3 0xfa 0x116 0x11d 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0xe","0x106","昔から、多芸は無芸といいます。","As the old saying goes, a jack of all trades is the master of none.","0x0","0x0 0x1 0xb6",196,42,14,"As the old saying goes, a jack of all trades is the master of none."
"bvm_decmp/m/075/after.bvmc","0x7","0x47","ネストラ",,"0x0","0xe 0x90 0x96 0x9c 0xa8 0xae 0xb4 0xbb 0xc2 0xc9 0xe5 0xf3 0xfa 0x116 0x11d 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0xf","0x125","最強とは、何でもできること
ではない。","Being the best isn't about being able to do everything.","0x0","0x0 0x1 0xbd",196,42,14,"Being the best isn't about being able to do everything."
"bvm_decmp/m/075/after.bvmc","0x7","0x47","ネストラ",,"0x0","0xe 0x90 0x96 0x9c 0xa8 0xae 0xb4 0xbb 0xc2 0xc9 0xe5 0xf3 0xfa 0x116 0x11d 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0x10","0x14c","たった１つでいい。
極限まで高められた機能を
持つこと。","It's focusing on one thing -- having a single feature maxed out to the highest possible limit.","0x0","0x0 0x1 0xc4",196,42,14,"It's focusing on one thing, having a single feature maxed out to the highest possible limit."
"bvm_decmp/m/075/after.bvmc","0x7","0x47","ネストラ",,"0x0","0xe 0x90 0x96 0x9c 0xa8 0xae 0xb4 0xbb 0xc2 0xc9 0xe5 0xf3 0xfa 0x116 0x11d 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0x11","0x185","それが重要なのだと思います。","I think that's the most important part.","0x0","0x0 0x1 0xcb",196,42,14,"I think that's the most important part."
"bvm_decmp/m/075/after.bvmc","0x12","0x1a2","ケイ＿基本姿勢Ｌ",,"0x0","0x0 0x2 0xd1 0x102",196,42,14,
"bvm_decmp/m/075/after.bvmc","0x13","0x1b3","ケイ",,"0x0","0x0 0x2 0xd7 0x108",196,42,14,
"bvm_decmp/m/075/after.bvmc","0x14","0x1b8","この人形、器用貧乏ってやつか。","So you're saying this Puppet is just like this {Jack} guy?","0x0","0x0 0x1 0xda",196,42,14,"This mech is just like that {Jack} guy, huh?"
"bvm_decmp/m/075/after.bvmc","0xb","0xbf","ネストラ＿微笑",,"0x0","0x3 0xa3 0xe0 0x111 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0x7","0x47","ネストラ",,"0x0","0xe 0x90 0x96 0x9c 0xa8 0xae 0xb4 0xbb 0xc2 0xc9 0xe5 0xf3 0xfa 0x116 0x11d 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0x15","0x1d7","そうです。","Right.","0x0","0x0 0x1 0xe7",196,42,14,"Right."
"bvm_decmp/m/075/after.bvmc","0x16","0x1e2","ネストラ＿基本姿勢",,"0x0","0x0 0x1 0xed",196,42,14,
"bvm_decmp/m/075/after.bvmc","0x7","0x47","ネストラ",,"0x0","0xe 0x90 0x96 0x9c 0xa8 0xae 0xb4 0xbb 0xc2 0xc9 0xe5 0xf3 0xfa 0x116 0x11d 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0x17","0x1f5","機能を増やしすぎると、コクピ
ットがゴチャゴチャになってし
まうこともわかりました。","If you try to include too many features, the cockpit just becomes a huge disorganized mess.","0x0","0x0 0x1 0xf5",196,42,14,"Now I understand that if you try to include too many features, the Cockpit just becomes one huge disorganised mess."
"bvm_decmp/m/075/after.bvmc","0x7","0x47","ネストラ",,"0x0","0xe 0x90 0x96 0x9c 0xa8 0xae 0xb4 0xbb 0xc2 0xc9 0xe5 0xf3 0xfa 0x116 0x11d 0x0",196,42,14,
"bvm_decmp/m/075/after.bvmc","0x18","0x24a","操縦が難しいのです。","It's hard to pilot.","0x0","0x0 0x1 0xfc",196,42,14,"It's hard to pilot."
"bvm_decmp/m/075/after.bvmc","0x12","0x1a2","ケイ＿基本姿勢Ｌ",,"0x0","0x0 0x2 0xd1 0x102",196,42,14,
"bvm_decmp/m/075/after.bvmc","0x13","0x1b3","ケイ",,"0x0","0x0 0x2 0xd7 0x108",196,42,14,
