"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/073/after.bvmc","0x1","0x5","gake01",,"0x0","0x1 0x62 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0x2","0xc","自機",,"0x0","0x1 0x6a 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0x3","0x11","自注",,"0x0","0x1 0x6c 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0x4","0x16","bluetruck",,"0x0","0x1 0x74 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0x5","0x20","輸送車",,"0x0","0x1 0x76 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0x6","0x27","輸送車注",,"0x0","0x1 0x78 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0x7","0x30","omegac",,"0x0","0x1 0x81 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0x8","0x37","カーゴ",,"0x0","0x1 0x83 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0x9","0x3e","カーゴ注",,"0x0","0x1 0x85 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0xa","0x47","カメラ１",,"0x0","0x1 0x9f 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0xb","0x50","ガケ",,"0x0","0x1 0xa8 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0xc","0x55","アリサ＿はにかみ",,"0x0","0x1 0xb6 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0xd","0x66","アリサ",,"0x0","0x2 0xc1 0x156 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0xe","0x6d","ありがと。","Thank you.","0x0","0x1 0xc3 0x0",196,42,14,"Thank you."
"bvm_decmp/m/073/after.bvmc","0xf","0x78","主人公＿微笑",,"0x0","0x2 0xc8 0x188 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0x10","0x85","主人公",,"0x0","0x2 0xcd 0x18d 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0x11","0x8c","ふふ。","Hee hee.","0x0","0x1 0xcf 0x0",196,42,14,"Hehe."
"bvm_decmp/m/073/after.bvmc","0x12","0x93","ランバート＿ちょっとした驚き",,"0x0","0x1 0xd4 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0x13","0xb0","ランバート",,"0x0","0x5 0xd9 0xf9 0x100 0x140 0x147 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0x14","0xbb","やるじゃねぇか……。","You actually pulled through...","0x0","0x1 0xdb 0x0",196,42,14,"You actually pulled through..."
"bvm_decmp/m/073/after.bvmc","0x15","0xd0","ケイ＿基本姿勢Ｌ",,"0x0","0x2 0xe0 0x178 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0x16","0xe1","ケイ",,"0x0","0x4 0xe5 0xeb 0x17f 0x19c 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0x17","0xe6","これがマリオネーションギア
……だろ？","This is what Marionation Gear are...
right?","0x0","0x1 0xe7 0x0",196,42,14,"It's Marionation Gear... isn't it?"
"bvm_decmp/m/073/after.bvmc","0x16","0xe1","ケイ",,"0x0","0x4 0xe5 0xeb 0x17f 0x19c 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0x18","0x10d","どんな作業もこなす万能メカ。
たいていのことは
簡単にやっちまう。","They're multipurpose mecha that can be used for all kinds of work. They can do most tasks in a flash.","0x0","0x0 0x1 0xed",196,42,14,"Multi-purpose mechs that can be used for all kinds of work. They can complete most tasks with ease."
"bvm_decmp/m/073/after.bvmc","0x19","0x150","ランバート＿思案中",,"0x0","0x0 0x1 0xf3",196,42,14,
"bvm_decmp/m/073/after.bvmc","0x13","0xb0","ランバート",,"0x0","0x5 0xd9 0xf9 0x100 0x140 0x147 0x0",196,42,14,
"bvm_decmp/m/073/after.bvmc","0x1a","0x163","そうだな……。","That's true...","0x0","0x0 0x1 0xfb",196,42,14,"That's true..."
"bvm_decmp/m/073/after.bvmc","0x13","0xb0","ランバート",,"0x0","0x5 0xd9 0xf9 0x100 0x140 0x147 0x0",196,42,14,
