File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/072/before.bvmc,0x1,0x9,"omegac","",0x0,0x1 0x7f 0x0,196,42,14
bvm_decmp/m/072/before.bvmc,0x2,0x10,"catacong","",0x0,0x1 0x84 0x0,196,42,14
bvm_decmp/m/072/before.bvmc,0x3,0x19,"automanw","",0x0,0x1 0x89 0x0,196,42,14
bvm_decmp/m/072/before.bvmc,0x4,0x22,"bigfacen","",0x0,0x1 0x8e 0x0,196,42,14
bvm_decmp/m/072/before.bvmc,0x5,0x2b,"ジャングル０１＿夕方","",0x0,0x1 0x91 0x0,196,42,14
bvm_decmp/m/072/before.bvmc,0x6,0x40,"自機１","",0x0,0x1 0x9a 0x0,196,42,14
bvm_decmp/m/072/before.bvmc,0x7,0x47,"自注１","",0x0,0x1 0x9c 0x0,196,42,14
bvm_decmp/m/072/before.bvmc,0x8,0x4e,"カーゴ１","",0x0,0x1 0xa6 0x0,196,42,14
bvm_decmp/m/072/before.bvmc,0x9,0x57,"カーゴ注１","",0x0,0x1 0xa8 0x0,196,42,14
bvm_decmp/m/072/before.bvmc,0xa,0x62,"ゴリラ１","",0x0,0x1 0xb3 0x0,196,42,14
bvm_decmp/m/072/before.bvmc,0xb,0x6b,"ゴリラ注１","",0x0,0x1 0xb5 0x0,196,42,14
bvm_decmp/m/072/before.bvmc,0xc,0x76,"SHIP","",0x0,0x2 0xbe 0x610 0x0,196,42,14
bvm_decmp/m/072/before.bvmc,0xd,0x7b,"SHIP2","",0x0,0x2 0xc7 0x61b 0x0,196,42,14
bvm_decmp/m/072/before.bvmc,0xe,0x81,"SNAIL","",0x0,0x1 0xd2 0x0,196,42,14
bvm_decmp/m/072/before.bvmc,0xf,0x87,"WINDMIL","",0x0,0x1 0xdd 0x0,196,42,14
bvm_decmp/m/072/before.bvmc,0x10,0x8f,"WINDMIL2","",0x0,0x1 0xe8 0x0,196,42,14
bvm_decmp/m/072/before.bvmc,0x11,0x98,"カメラ１","",0x0,0x1 0x102 0x0,196,42,14
bvm_decmp/m/072/before.bvmc,0x12,0xa1,"ゴリラルート１","",0x0,0x1 0x12e 0x0,196,42,14
bvm_decmp/m/072/before.bvmc,0x13,0xb0,"終点","",0x0,0xc 0x130 0x178 0x3e7 0x407 0x47d 0x509 0x521 0x596 0x62a 0x643 0x65d 0x676 0x0,196,42,14
