"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/043/after.bvmc","0x1","0xa","武道会場",,"0x0","0x1 0x64 0x0",196,42,14,
"bvm_decmp/m/043/after.bvmc","0x2","0x13","自分１",,"0x0","0x1 0x6d 0x0",196,42,14,
"bvm_decmp/m/043/after.bvmc","0x3","0x1a","自注１",,"0x0","0x1 0x6f 0x0",196,42,14,
"bvm_decmp/m/043/after.bvmc","0x4","0x21","カメラ１",,"0x0","0x1 0x76 0x0",196,42,14,
"bvm_decmp/m/043/after.bvmc","0x5","0x2a","カメラ２",,"0x0","0x1 0x8f 0x0",196,42,14,
"bvm_decmp/m/043/after.bvmc","0x6","0x33","フィン・ディー＿司会（真剣）",,"0x0","0x1 0xa6 0x0",196,42,14,
"bvm_decmp/m/043/after.bvmc","0x7","0x50","フィン・ディー",,"0x0","0x2 0xad 0xb8 0x0",196,42,14,
"bvm_decmp/m/043/after.bvmc","0x8","0x5f","勝者、/p！","And the victor is /p!","0x0","0x1 0xaf 0x0",196,42,14,"And the victor is /p!"
"bvm_decmp/m/043/after.bvmc","0x7","0x50","フィン・ディー",,"0x0","0x2 0xad 0xb8 0x0",196,42,14,
"bvm_decmp/m/043/after.bvmc","0x9","0x6a","/pは、
準決勝へ進出です。","/p will advance to the semifinals.","0x0","0x1 0xba 0x0",196,42,14,"/p advances to the semi-finals."
"bvm_decmp/m/043/after.bvmc","0xa","0x85","開始イベント終了",,"0x0","0x1 0xcf 0x0",196,42,14,
"bvm_decmp/m/043/after.bvmc","0xb","0x96","Func00184EEC",,"0x0","0x1 0xd5 0x0",196,42,14,
"bvm_decmp/m/043/after.bvmc","0xc","0xa3","終了",,"0x0","0x1 0xf9 0x0",196,42,14,
"bvm_decmp/m/043/after.bvmc","0x0","0x0","Budokai01",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/043/after.bvmc","0xd","0xa8","self",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/043/after.bvmc","0xe","0xad","OnGameOver",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/043/after.bvmc","0xf","0xb8","TxWid",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/043/after.bvmc","0x10","0xbe","TxHi",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/043/after.bvmc","0x11","0xc3","main",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/043/after.bvmc","0x12","0xc8","Func00184EEC",,"0x0","0x0 0x0",196,42,14,
