File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/080/before2.bvmc,0x0,0x0,"Highway05",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x1,0xa,"Heigen01",,0x0,0x1 0x70 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x2,0x13,"swdgunk",,0x0,0x1 0x7f 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x3,0x1b,"carboomk",,0x0,0x1 0x84 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x4,0x24,"busttank",,0x0,0x1 0x89 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x5,0x2d,"開始イベント終",,0x0,0x1 0x8c 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x6,0x3c,"Func0019E7D4",,0x0,0x1 0x92 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x7,0x49,"成功",,0x0,0x1 0xb1 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x8,0x4e,"終了",,0x0,0x1 0xb7 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x9,0x53,"タンク５",,0x0,0x1 0xdd 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0xa,0x5c,"タンク注２",,0x0,0x4 0xdf 0xec 0xf9 0x106 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0xb,0x67,"タンク６",,0x0,0x1 0xea 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0xc,0x70,"タンク７",,0x0,0x1 0xf7 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0xd,0x79,"タンク８",,0x0,0x1 0x104 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0xe,0x82,"タンクルート５",,0x0,0x1 0x10f 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0xf,0x91,"終点",,0x0,0x9 0x111 0x129 0x141 0x159 0x29b 0x3c8 0x3e1 0x3fa 0x578 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x10,0x96,"タンクルート６",,0x0,0x1 0x127 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x11,0xa5,"タンクルート７",,0x0,0x1 0x13f 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x12,0xb4,"タンクルート８",,0x0,0x1 0x157 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x13,0xc3,"カメラ７",,0x0,0x1 0x172 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x14,0xcc,"SHIP",,0x0,0x2 0x1bb 0x52b 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x15,0xd1,"SHIP2",,0x0,0x2 0x1c4 0x534 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x16,0xd7,"SNAIL",,0x0,0x2 0x1cf 0x53f 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x17,0xdd,"WINDMIL",,0x0,0x2 0x1da 0x54a 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x18,0xe5,"WINDMIL2",,0x0,0x2 0x1e5 0x555 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x19,0xee,"Attack0",,0x0,0x3 0x1f5 0x202 0x238 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x1a,0xf6,"自機３",,0x0,0x1 0x248 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x1b,0xfd,"自機３注",,0x0,0x1 0x24a 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x1c,0x106,"エリー機",,0x0,0x0 0x1 0x262,196,42,14
bvm_decmp/m/080/before2.bvmc,0x1d,0x10f,"エリー機注",,0x0,0x0 0x1 0x265,196,42,14
bvm_decmp/m/080/before2.bvmc,0x1e,0x11a,"カメラ８",,0x0,0x0 0x1 0x280,196,42,14
bvm_decmp/m/080/before2.bvmc,0x1f,0x123,"エリールート",,0x0,0x0 0x1 0x298,196,42,14
bvm_decmp/m/080/before2.bvmc,0x20,0x130,"コックピット",,0x0,0x0 0x2 0x2cd 0x446,196,42,14
bvm_decmp/m/080/before2.bvmc,0x21,0x13d,"エリー＿操縦険しい",,0x0,0x0 0x1 0x2d5,196,42,14
bvm_decmp/m/080/before2.bvmc,0x22,0x150,"エリー",,0x0,0x0 0x1 0x2e1,196,42,14
bvm_decmp/m/080/before2.bvmc,0x23,0x157,"/pさんに
危害を加えることは、
私が許さない。",,0x0,0x0 0x1 0x2e4,196,42,14
bvm_decmp/m/080/before2.bvmc,0x24,0x186,"SwingBoomerangV0",,0x0,0x0 0x1 0x302,196,42,14
bvm_decmp/m/080/before2.bvmc,0x25,0x197,"SwingBoomerangV1",,0x0,0x0 0x1 0x30d,196,42,14
bvm_decmp/m/080/before2.bvmc,0x26,0x1a8,"Func0019E644",,0x0,0x0 0x1 0x329,196,42,14
bvm_decmp/m/080/before2.bvmc,0x27,0x1b5,"自機１",,0x0,0x0 0x1 0x34b,196,42,14
bvm_decmp/m/080/before2.bvmc,0x28,0x1bc,"自注１",,0x0,0x0 0x1 0x34e,196,42,14
bvm_decmp/m/080/before2.bvmc,0x29,0x1c3,"アンマリー機",,0x0,0x0 0x1 0x359,196,42,14
bvm_decmp/m/080/before2.bvmc,0x2a,0x1d0,"アンマリー機注",,0x0,0x0 0x1 0x35c,196,42,14
bvm_decmp/m/080/before2.bvmc,0x2b,0x1df,"タンク１",,0x0,0x0 0x1 0x368,196,42,14
bvm_decmp/m/080/before2.bvmc,0x2c,0x1e8,"タンク１注",,0x0,0x0 0x1 0x36b,196,42,14
bvm_decmp/m/080/before2.bvmc,0x2d,0x1f3,"カメラ１",,0x0,0x0 0x1 0x37d,196,42,14
bvm_decmp/m/080/before2.bvmc,0x2e,0x1fc,"タンク２",,0x0,0x0 0x1 0x39a,196,42,14
bvm_decmp/m/080/before2.bvmc,0x2f,0x205,"タンク２注",,0x0,0x0 0x1 0x39d,196,42,14
bvm_decmp/m/080/before2.bvmc,0x30,0x210,"タンク３",,0x0,0x0 0x1 0x3a9,196,42,14
bvm_decmp/m/080/before2.bvmc,0x31,0x219,"タンク３注",,0x0,0x0 0x1 0x3ac,196,42,14
bvm_decmp/m/080/before2.bvmc,0x32,0x224,"タンク４",,0x0,0x0 0x1 0x3b8,196,42,14
bvm_decmp/m/080/before2.bvmc,0x33,0x22d,"タンク４注",,0x0,0x0 0x1 0x3bb,196,42,14
bvm_decmp/m/080/before2.bvmc,0x34,0x238,"タンクルート２",,0x0,0x0 0x1 0x3c5,196,42,14
bvm_decmp/m/080/before2.bvmc,0x35,0x247,"タンクルート３",,0x0,0x0 0x1 0x3de,196,42,14
bvm_decmp/m/080/before2.bvmc,0x36,0x256,"タンクルート４",,0x0,0x0 0x1 0x3f7,196,42,14
bvm_decmp/m/080/before2.bvmc,0x37,0x265,"カメラ２",,0x0,0x0 0x1 0x40e,196,42,14
bvm_decmp/m/080/before2.bvmc,0x38,0x26e,"カメラ３",,0x0,0x0 0x1 0x42d,196,42,14
bvm_decmp/m/080/before2.bvmc,0x39,0x277,"SwingSwordFront",,0x0,0x0 0x1 0x43d,196,42,14
bvm_decmp/m/080/before2.bvmc,0x3a,0x287,"アンマリー＿操縦険しい",,0x0,0x0 0x1 0x44e,196,42,14
bvm_decmp/m/080/before2.bvmc,0x3b,0x29e,"アンマリー",,0x0,0x0 0x2 0x45a 0x473,196,42,14
bvm_decmp/m/080/before2.bvmc,0x3c,0x2a9,"あんたたちの相手は私よ。",,0x0,0x0 0x1 0x45d,196,42,14
bvm_decmp/m/080/before2.bvmc,0x3d,0x2c2,"カメラ４",,0x0,0x0 0x1 0x462,196,42,14
bvm_decmp/m/080/before2.bvmc,0x3e,0x2cb,"アンマリー＿操縦叫び",,0x0,0x0 0x1 0x46d,196,42,14
bvm_decmp/m/080/before2.bvmc,0x3f,0x2e0,"/p、先に行って！",,0x0,0x0 0x1 0x476,196,42,14
bvm_decmp/m/080/before2.bvmc,0x40,0x2f1,"カメラ５",,0x0,0x0 0x1 0x486,196,42,14
bvm_decmp/m/080/before2.bvmc,0x41,0x2fa,"Func0019E84C",,0x0,0x0 0x1 0x4e8,196,42,14
bvm_decmp/m/080/before2.bvmc,0x42,0x307,"自機２",,0x0,0x0 0x1 0x514,196,42,14
bvm_decmp/m/080/before2.bvmc,0x43,0x30e,"自注２",,0x0,0x0 0x1 0x517,196,42,14
bvm_decmp/m/080/before2.bvmc,0x44,0x315,"自機ルート２",,0x0,0x0 0x1 0x575,196,42,14
bvm_decmp/m/080/before2.bvmc,0x45,0x322,"カメラ６",,0x0,0x0 0x1 0x58c,196,42,14
bvm_decmp/m/080/before2.bvmc,0x46,0x32b,"Func0019E734",,0x0,0x0 0x1 0x5e1,196,42,14
bvm_decmp/m/080/before2.bvmc,0x47,0x338,"self",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x48,0x33d,"friend1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x49,0x345,"friend2",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x4a,0x34d,"enemy_btank1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x4b,0x35a,"enemy_btank2",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x4c,0x367,"enemy_btank3",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x4d,0x374,"enemy_btank4",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x4e,0x381,"enemy_btank5",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x4f,0x38e,"pName",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x50,0x394,"frName1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x51,0x39c,"frName2",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x52,0x3a4,"enName1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x53,0x3ac,"mapName1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x54,0x3b5,"mapName2",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x55,0x3be,"OnGameOver",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x56,0x3c9,"TxWid",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x57,0x3cf,"TxHi",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x58,0x3d4,"main",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x59,0x3d9,"Func0019E644",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x5a,0x3e6,"Func0019E734",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x5b,0x3f3,"Func0019E7D4",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/080/before2.bvmc,0x5c,0x400,"Func0019E84C",,0x0,0x0 0x0,196,42,14
