File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/102/before.bvmc,0x1,0x5,Germany02,,0x0,0x1 0x69 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x2,0xf,stmlocton,,0x0,0x1 0x6f 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x3,0x19,円工房,,0x0,0x2 0x72 0x21a 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x4,0x20,カメラ１,,0x0,0x1 0x7d 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x5,0x29,コフー＿基本姿勢,,0x0,0x2 0x8e 0x142 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x6,0x3a,コフー,,0x0,0x18 0x99 0x9f 0xb7 0xbd 0xc9 0xd0 0xf8 0x11a 0x121 0x147 0x14e 0x15b 0x162 0x22c 0x23a 0x241 0x248 0x24f 0x256 0x272 0x280 0x287 0x28e 0x295 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x7,0x41,"お主ら、
特工房に行ったらしいな。",It appears that you've been to the Special Workshop.,0x0,0x1 0x9b 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x6,0x3a,コフー,,0x0,0x18 0x99 0x9f 0xb7 0xbd 0xc9 0xd0 0xf8 0x11a 0x121 0x147 0x14e 0x15b 0x162 0x22c 0x23a 0x241 0x248 0x24f 0x256 0x272 0x280 0x287 0x28e 0x295 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x8,0x64,ポーの奴に会ったのか？,Did you meet that damned Poe?,0x0,0x1 0xa1 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x9,0x7b,ケイ＿基本姿勢Ｌ,,0x0,0x2 0xa6 0x129 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0xa,0x8c,ケイ,,0x0,0x6 0xab 0x106 0x10d 0x12e 0x264 0x2a3 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0xb,0x91,ああ。,Yeah.,0x0,0x1 0xad 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0xc,0x98,コフー＿思案中,,0x0,0x2 0xb2 0xf3 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x6,0x3a,コフー,,0x0,0x18 0x99 0x9f 0xb7 0xbd 0xc9 0xd0 0xf8 0x11a 0x121 0x147 0x14e 0x15b 0x162 0x22c 0x23a 0x241 0x248 0x24f 0x256 0x272 0x280 0x287 0x28e 0x295 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0xd,0xa7,"やつは
伝統を守り続けることを嫌い、
円工房を出た。","He hated obeying conventions, so he left the Circle Workshop. ",0x0,0x1 0xb9 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x6,0x3a,コフー,,0x0,0x18 0x99 0x9f 0xb7 0xbd 0xc9 0xd0 0xf8 0x11a 0x121 0x147 0x14e 0x15b 0x162 0x22c 0x23a 0x241 0x248 0x24f 0x256 0x272 0x280 0x287 0x28e 0x295 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0xe,0xdc,"科学技術とやらに
毒された男よ。",He was bewitched by scientific techniques.,0x0,0x1 0xbf 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0xf,0xfd,コフー＿冷静な顔,,0x0,0x4 0xc4 0x115 0x156 0x221 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x6,0x3a,コフー,,0x0,0x18 0x99 0x9f 0xb7 0xbd 0xc9 0xd0 0xf8 0x11a 0x121 0x147 0x14e 0x15b 0x162 0x22c 0x23a 0x241 0x248 0x24f 0x256 0x272 0x280 0x287 0x28e 0x295 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x10,0x10e,"伝統技術の呪縛にとらわれた
円工房には、もはや成長も
進歩もない。","{The Circle Workshop is being strangled by it's traditions, and will never be able to progress further.}",0x0,0x0 0x1 0xcb,196,42,14
bvm_decmp/m/102/before.bvmc,0x6,0x3a,コフー,,0x0,0x18 0x99 0x9f 0xb7 0xbd 0xc9 0xd0 0xf8 0x11a 0x121 0x147 0x14e 0x15b 0x162 0x22c 0x23a 0x241 0x248 0x24f 0x256 0x272 0x280 0x287 0x28e 0x295 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x11,0x151,やつは、ぬかしおったわ。,He used to spout such nonsense.,0x0,0x0 0x1 0xd2,196,42,14
bvm_decmp/m/102/before.bvmc,0x12,0x16a,主人公＿困った笑い,,0x0,0x0 0x1 0xd8,196,42,14
bvm_decmp/m/102/before.bvmc,0x13,0x17d,主人公,,0x0,0x0 0x1 0xde,196,42,14
bvm_decmp/m/102/before.bvmc,0x14,0x184,…………。,…,0x1 0x2 0xe3 0xe8,0x0 0x1 0xe1,196,42,14
bvm_decmp/m/102/before.bvmc,0xc,0x98,コフー＿思案中,,0x0,0x2 0xb2 0xf3 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x6,0x3a,コフー,,0x0,0x18 0x99 0x9f 0xb7 0xbd 0xc9 0xd0 0xf8 0x11a 0x121 0x147 0x14e 0x15b 0x162 0x22c 0x23a 0x241 0x248 0x24f 0x256 0x272 0x280 0x287 0x28e 0x295 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x15,0x18f,"だがワシは
自分が間違っているとは
思わん。","But, I personally believe he was mistaken.",0x0,0x0 0x1 0xfa,196,42,14
bvm_decmp/m/102/before.bvmc,0x16,0x1bc,ケイ＿やれやれＬ,,0x0,0x0 0x2 0x100 0x29d,196,42,14
bvm_decmp/m/102/before.bvmc,0xa,0x8c,ケイ,,0x0,0x6 0xab 0x106 0x10d 0x12e 0x264 0x2a3 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x17,0x1cd,"いいんじゃねぇの。
それで。","Well, that's fine, isn't it?",0x0,0x0 0x1 0x108,196,42,14
bvm_decmp/m/102/before.bvmc,0xa,0x8c,ケイ,,0x0,0x6 0xab 0x106 0x10d 0x12e 0x264 0x2a3 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x18,0x1ea,"どっちかが間違ってる
わけじゃねえよ。","Either way, you're both entitled to your own opinions.",0x0,0x0 0x1 0x10f,196,42,14
bvm_decmp/m/102/before.bvmc,0xf,0xfd,コフー＿冷静な顔,,0x0,0x4 0xc4 0x115 0x156 0x221 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x6,0x3a,コフー,,0x0,0x18 0x99 0x9f 0xb7 0xbd 0xc9 0xd0 0xf8 0x11a 0x121 0x147 0x14e 0x15b 0x162 0x22c 0x23a 0x241 0x248 0x24f 0x256 0x272 0x280 0x287 0x28e 0x295 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x19,0x211,"いや。
そうはいかん。",No. You're mistaken.,0x0,0x0 0x1 0x11c,196,42,14
bvm_decmp/m/102/before.bvmc,0x6,0x3a,コフー,,0x0,0x18 0x99 0x9f 0xb7 0xbd 0xc9 0xd0 0xf8 0x11a 0x121 0x147 0x14e 0x15b 0x162 0x22c 0x23a 0x241 0x248 0x24f 0x256 0x272 0x280 0x287 0x28e 0x295 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x1a,0x228,やつに思い知らせなくては。,I need to teach him a lesson.,0x0,0x0 0x1 0x123,196,42,14
bvm_decmp/m/102/before.bvmc,0x9,0x7b,ケイ＿基本姿勢Ｌ,,0x0,0x2 0xa6 0x129 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0xa,0x8c,ケイ,,0x0,0x6 0xab 0x106 0x10d 0x12e 0x264 0x2a3 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x1b,0x243,！？,!?,0x1 0x2 0x132 0x137,0x0 0x1 0x130,196,42,14
bvm_decmp/m/102/before.bvmc,0x5,0x29,コフー＿基本姿勢,,0x0,0x2 0x8e 0x142 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x6,0x3a,コフー,,0x0,0x18 0x99 0x9f 0xb7 0xbd 0xc9 0xd0 0xf8 0x11a 0x121 0x147 0x14e 0x15b 0x162 0x22c 0x23a 0x241 0x248 0x24f 0x256 0x272 0x280 0x287 0x28e 0x295 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x1c,0x248,"伝統を守ることは
「進歩を否定すること」
ではない。",Sticking to traditions is not {denying progress}.,0x0,0x0 0x1 0x149,196,42,14
bvm_decmp/m/102/before.bvmc,0x6,0x3a,コフー,,0x0,0x18 0x99 0x9f 0xb7 0xbd 0xc9 0xd0 0xf8 0x11a 0x121 0x147 0x14e 0x15b 0x162 0x22c 0x23a 0x241 0x248 0x24f 0x256 0x272 0x280 0x287 0x28e 0x295 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x1d,0x27d,"やつに、それが
わからなかったとは、
寂しいことよ。",It's a sorry thing that he could never understand that.,0x0,0x0 0x1 0x150,196,42,14
bvm_decmp/m/102/before.bvmc,0xf,0xfd,コフー＿冷静な顔,,0x0,0x4 0xc4 0x115 0x156 0x221 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x6,0x3a,コフー,,0x0,0x18 0x99 0x9f 0xb7 0xbd 0xc9 0xd0 0xf8 0x11a 0x121 0x147 0x14e 0x15b 0x162 0x22c 0x23a 0x241 0x248 0x24f 0x256 0x272 0x280 0x287 0x28e 0x295 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x1e,0x2b2,"だからこそ、ワシは特工房など
足元にも及ばんほど強いマリオ
ネーションギアを開発した。",That's why I developed a Marionation Gear that the Special Workshop will be no match for.,0x0,0x0 0x1 0x15d,196,42,14
bvm_decmp/m/102/before.bvmc,0x6,0x3a,コフー,,0x0,0x18 0x99 0x9f 0xb7 0xbd 0xc9 0xd0 0xf8 0x11a 0x121 0x147 0x14e 0x15b 0x162 0x22c 0x23a 0x241 0x248 0x24f 0x256 0x272 0x280 0x287 0x28e 0x295 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x1f,0x309,"見てくれ。
蒸気の力を利用した
最強の人形じゃ。","Observe.
Harnessing the power of steam, it's the strongest puppet.",0x0,0x0 0x1 0x164,196,42,14
bvm_decmp/m/102/before.bvmc,0x20,0x33a,蒸気,,0x0,0x0 0x1 0x189,196,42,14
bvm_decmp/m/102/before.bvmc,0x21,0x33f,蒸気注,,0x0,0x0 0x1 0x18c,196,42,14
bvm_decmp/m/102/before.bvmc,0x22,0x346,カメラ２,,0x0,0x0 0x2 0x1a3 0x205,196,42,14
bvm_decmp/m/102/before.bvmc,0x23,0x34f,蒸気ルート,,0x0,0x0 0x1 0x1b9,196,42,14
bvm_decmp/m/102/before.bvmc,0x24,0x35a,終点,,0x0,0x0 0x1 0x1bc,196,42,14
bvm_decmp/m/102/before.bvmc,0x22,0x346,カメラ２,,0x0,0x0 0x2 0x1a3 0x205,196,42,14
bvm_decmp/m/102/before.bvmc,0x3,0x19,円工房,,0x0,0x2 0x72 0x21a 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0xf,0xfd,コフー＿冷静な顔,,0x0,0x4 0xc4 0x115 0x156 0x221 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x6,0x3a,コフー,,0x0,0x18 0x99 0x9f 0xb7 0xbd 0xc9 0xd0 0xf8 0x11a 0x121 0x147 0x14e 0x15b 0x162 0x22c 0x23a 0x241 0x248 0x24f 0x256 0x272 0x280 0x287 0x28e 0x295 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x25,0x35f,/c5蒸気人形ドーヴァー/c3。,The /c5Steam Mech Dover/c3.,0x0,0x0 0x1 0x22e,196,42,14
bvm_decmp/m/102/before.bvmc,0x26,0x37a,コフー＿自慢,,0x0,0x0 0x2 0x234 0x27a,196,42,14
bvm_decmp/m/102/before.bvmc,0x6,0x3a,コフー,,0x0,0x18 0x99 0x9f 0xb7 0xbd 0xc9 0xd0 0xf8 0x11a 0x121 0x147 0x14e 0x15b 0x162 0x22c 0x23a 0x241 0x248 0x24f 0x256 0x272 0x280 0x287 0x28e 0x295 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x27,0x387,古臭く見えるかもしれんが……,It may look old fashioned...,0x0,0x0 0x1 0x23c,196,42,14
bvm_decmp/m/102/before.bvmc,0x6,0x3a,コフー,,0x0,0x18 0x99 0x9f 0xb7 0xbd 0xc9 0xd0 0xf8 0x11a 0x121 0x147 0x14e 0x15b 0x162 0x22c 0x23a 0x241 0x248 0x24f 0x256 0x272 0x280 0x287 0x28e 0x295 0x0,196,42,14
bvm_decmp/m/102/before.bvmc,0x28,0x3a4,"知っておるか？　実際のところ、
蒸気の生み出すパワーは、あら
ゆる動力の中でもトップクラス。",But did you know? It's a matter of fact that the energy produced by steam is the top-class amongst all other types of power.,0x0,0x0 0x1 0x243,196,42,14
bvm_decmp/m/102/before.bvmc,0x6,0x3a,コフー,,0x0,0x18 0x99 0x9f 0xb7 0xbd 0xc9 0xd0 0xf8 0x11a 0x121 0x147 0x14e 0x15b 0x162 0x22c 0x23a 0x241 0x248 0x24f 0x256 0x272 0x280 0x287 0x28e 0x295 0x0,196,42,14
