"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/032/after.bvmc","0x1","0x8","ランバートの店",,"0x0","0x1 0x64 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x2","0x17","カメラ１",,"0x0","0x1 0x6a 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x3","0x20","ランバート＿冷静な顔",,"0x0","0x1 0x79 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x4","0x35","ランバート",,"0x0","0x8 0x84 0x9c 0xa2 0xa8 0xca 0xd1 0xd8 0x102 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x5","0x40","よし！
爆弾は解除したぞ。","There!
I've disarmed the bomb.","0x0","0x1 0x86 0x0",196,42,14,"There!
I've disarmed the bomb."
"bvm_decmp/m/032/after.bvmc","0x6","0x5b","メリッサ＿笑って話す",,"0x0","0x1 0x8b 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x7","0x70","メリッサ",,"0x0","0x4 0x90 0xb5 0xbb 0xe7 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x8","0x79","よかった。","Thank goodness.","0x0","0x1 0x92 0x0",196,42,14,"Thank goodness."
"bvm_decmp/m/032/after.bvmc","0x9","0x84","ランバート＿喜ぶ",,"0x0","0x1 0x97 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x4","0x35","ランバート",,"0x0","0x8 0x84 0x9c 0xa2 0xa8 0xca 0xd1 0xd8 0x102 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0xa","0x95","よくやったな、/p。","Good work, /p.","0x0","0x1 0x9e 0x0",196,42,14,"Good work, /p."
"bvm_decmp/m/032/after.bvmc","0x4","0x35","ランバート",,"0x0","0x8 0x84 0x9c 0xa2 0xa8 0xca 0xd1 0xd8 0x102 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0xb","0xa8","お前が街を救ったんだ。","You saved our town.","0x0","0x1 0xa4 0x0",196,42,14,"You saved our town."
"bvm_decmp/m/032/after.bvmc","0x4","0x35","ランバート",,"0x0","0x8 0x84 0x9c 0xa2 0xa8 0xca 0xd1 0xd8 0x102 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0xc","0xbf","若いのに、たいした勇気だ。","You may be young, but you're as brave as anything.","0x0","0x1 0xaa 0x0",196,42,14,"You may be young, but you're as brave as anything."
"bvm_decmp/m/032/after.bvmc","0xd","0xda","メリッサ＿しょうがないな",,"0x0","0x1 0xb0 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x7","0x70","メリッサ",,"0x0","0x4 0x90 0xb5 0xbb 0xe7 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0xe","0xf3","人形使いになったばかりなのに、
こんな危険な仕事させて……。","You've only just started Puppeteering, and you had to take on such a risky job...","0x0","0x1 0xb7 0x0",196,42,14,"You've only just started piloting the mechs, and you had to take on such a risky job..."
"bvm_decmp/m/032/after.bvmc","0x7","0x70","メリッサ",,"0x0","0x4 0x90 0xb5 0xbb 0xe7 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0xf","0x130","ごめんね。","I'm sorry.","0x0","0x0 0x1 0xbd",196,42,14,"I'm sorry."
"bvm_decmp/m/032/after.bvmc","0x10","0x13b","ランバート＿思案中",,"0x0","0x0 0x1 0xc4",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x4","0x35","ランバート",,"0x0","0x8 0x84 0x9c 0xa2 0xa8 0xca 0xd1 0xd8 0x102 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x11","0x14e","悪いのは、闇の人形師だ。","The one who's truly in the wrong is that Dark Puppetmaker.","0x0","0x0 0x1 0xcc",196,42,14,"The one whose truly in the wrong, is that dark Puppet Maker."
"bvm_decmp/m/032/after.bvmc","0x4","0x35","ランバート",,"0x0","0x8 0x84 0x9c 0xa2 0xa8 0xca 0xd1 0xd8 0x102 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x12","0x167","人類の未来を
約束するはずの技術。","That art is supposed to protect the future of mankind.","0x0","0x0 0x1 0xd3",196,42,14,"That art is supposed to protect the future of mankind."
"bvm_decmp/m/032/after.bvmc","0x4","0x35","ランバート",,"0x0","0x8 0x84 0x9c 0xa2 0xa8 0xca 0xd1 0xd8 0x102 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x13","0x18a","だが、悪用されると
これほどの事態を引き起こす
ことになるとは……。","But when it's misused, it leads to situations just like this...","0x0","0x0 0x1 0xda",196,42,14,"However, when it's misused it causes situations just like this one..."
"bvm_decmp/m/032/after.bvmc","0x14","0x1cf","メリッサ＿思案中",,"0x0","0x0 0x1 0xe1",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x7","0x70","メリッサ",,"0x0","0x4 0x90 0xb5 0xbb 0xe7 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x15","0x1e0","…………。","............","0x1 0x2 0xeb 0xf0","0x0 0x1 0xe9",196,42,14,"…"
"bvm_decmp/m/032/after.bvmc","0x16","0x1eb","ランバート＿微笑",,"0x0","0x0 0x1 0xfc",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x4","0x35","ランバート",,"0x0","0x8 0x84 0x9c 0xa2 0xa8 0xca 0xd1 0xd8 0x102 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x17","0x1fc","さあ、もう行け。
事件はまだ終わっていないぞ。","Now, off with you.
This fight ain't over yet.","0x0","0x0 0x1 0x104",196,42,14,"Now, off with you.
This case is not over yet."
"bvm_decmp/m/032/after.bvmc","0x18","0x22b","開始イベント終了",,"0x0","0x0 0x1 0x118",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x19","0x23c","Func00184EDC",,"0x0","0x0 0x1 0x11f",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x1a","0x249","終了",,"0x0","0x0 0x1 0x146",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x0","0x0","Japan04",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x1b","0x24e","OnGameOver",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x1c","0x259","TxWid",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x1d","0x25f","TxHi",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x1e","0x264","main",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/032/after.bvmc","0x1f","0x269","Func00184EDC",,"0x0","0x0 0x0",196,42,14,
