File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/005/before.bvmc,0x1,0x7,"汎用ＢＧ＿０５","",0x0,0x2 0x6a 0x26f 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0x2,0x16,"Highway01","",0x0,0x1 0x70 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0x3,0x20,"自分３","",0x0,0x1 0x84 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0x4,0x27,"自注３","",0x0,0x1 0x86 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0x5,0x2e,"ルート１","",0x0,0x1 0x8e 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0x6,0x37,"終点","",0x0,0x1 0x90 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0x7,0x3c,"カメラ１","",0x0,0x1 0xae 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0x8,0x45,"ガロイ親方＿戦闘中真剣","",0x0,0x4 0xc2 0x15d 0x1c2 0x209 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0x9,0x5c,"開始イベント終","",0x0,0x1 0x109 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0xa,0x6b,"Func0017E7B4","",0x0,0x1 0x10f 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0xb,0x78,"終了","",0x0,0x1 0x133 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0xc,0x7d,"イベント１　開始","",0x0,0x1 0x155 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0x8,0x45,"ガロイ親方＿戦闘中真剣","",0x0,0x4 0xc2 0x15d 0x1c2 0x209 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0xd,0x8e,"ガロイ親方","",0x0,0xd 0x164 0x16a 0x170 0x177 0x1c9 0x1d0 0x1d7 0x1de 0x1e5 0x210 0x217 0x21e 0x225 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0xe,0x99,"もうすぐ、
アイゼンベルグに到着だ。","",0x0,0x1 0x166 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0xd,0x8e,"ガロイ親方","",0x0,0xd 0x164 0x16a 0x170 0x177 0x1c9 0x1d0 0x1d7 0x1de 0x1e5 0x210 0x217 0x21e 0x225 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0xf,0xbe,"今のうちに、
/c5八工房/c3（はちこうぼう）に
ついて説明しておこう。","",0x0,0x1 0x16c 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0xd,0x8e,"ガロイ親方","",0x0,0xd 0x164 0x16a 0x170 0x177 0x1c9 0x1d0 0x1d7 0x1de 0x1e5 0x210 0x217 0x21e 0x225 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0x10,0x103,"マリオネーションギアを
作る工房の中でも、
最高峰といわれる八つの工房。","",0x0,0x0 0x1 0x172,196,42,14
bvm_decmp/m/005/before.bvmc,0xd,0x8e,"ガロイ親方","",0x0,0xd 0x164 0x16a 0x170 0x177 0x1c9 0x1d0 0x1d7 0x1de 0x1e5 0x210 0x217 0x21e 0x225 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0x11,0x14c,"それが
八工房（はちこうぼう）だ。","",0x0,0x0 0x1 0x179,196,42,14
bvm_decmp/m/005/before.bvmc,0x12,0x16f,"メリッサ＿基本姿勢","",0x0,0x0 0x2 0x17f 0x276,196,42,14
bvm_decmp/m/005/before.bvmc,0x13,0x182,"メリッサ","",0x0,0x0 0x8 0x185 0x18d 0x195 0x19d 0x251 0x259 0x261 0x282,196,42,14
bvm_decmp/m/005/before.bvmc,0x14,0x18b,"名前を挙げるとね、
輪工房（りんこうぼう）、
木工房（もくこうぼう）、","",0x0,0x0 0x1 0x188,196,42,14
bvm_decmp/m/005/before.bvmc,0x13,0x182,"メリッサ","",0x0,0x0 0x8 0x185 0x18d 0x195 0x19d 0x251 0x259 0x261 0x282,196,42,14
bvm_decmp/m/005/before.bvmc,0x15,0x1d2,"爆工房（ばくこうぼう）、
忍工房（しのびこうぼう）、
弾工房（だんこうぼう）、","",0x0,0x0 0x1 0x190,196,42,14
bvm_decmp/m/005/before.bvmc,0x13,0x182,"メリッサ","",0x0,0x0 0x8 0x185 0x18d 0x195 0x19d 0x251 0x259 0x261 0x282,196,42,14
bvm_decmp/m/005/before.bvmc,0x16,0x221,"闇工房（やみこうぼう）、
円工房（えんこうぼう）、
重工房（じゅうこうぼう）。","",0x0,0x0 0x1 0x198,196,42,14
bvm_decmp/m/005/before.bvmc,0x13,0x182,"メリッサ","",0x0,0x0 0x8 0x185 0x18d 0x195 0x19d 0x251 0x259 0x261 0x282,196,42,14
bvm_decmp/m/005/before.bvmc,0x17,0x270,"さっきも言ったけど、
アイゼンベルグには
このうち３つがあるんだよ。","",0x0,0x0 0x1 0x1a0,196,42,14
bvm_decmp/m/005/before.bvmc,0x18,0x2b5,"輪工房＿イメージ","",0x0,0x0 0x1 0x1af,196,42,14
bvm_decmp/m/005/before.bvmc,0x8,0x45,"ガロイ親方＿戦闘中真剣","",0x0,0x4 0xc2 0x15d 0x1c2 0x209 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0xd,0x8e,"ガロイ親方","",0x0,0xd 0x164 0x16a 0x170 0x177 0x1c9 0x1d0 0x1d7 0x1de 0x1e5 0x210 0x217 0x21e 0x225 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0x19,0x2c6,"１つは“輪工房”。","",0x0,0x0 0x1 0x1cb,196,42,14
bvm_decmp/m/005/before.bvmc,0xd,0x8e,"ガロイ親方","",0x0,0xd 0x164 0x16a 0x170 0x177 0x1c9 0x1d0 0x1d7 0x1de 0x1e5 0x210 0x217 0x21e 0x225 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0x1a,0x2d9,"輪工房は、レーサータイプの
マリオネーションギアを作る。","",0x0,0x0 0x1 0x1d2,196,42,14
bvm_decmp/m/005/before.bvmc,0xd,0x8e,"ガロイ親方","",0x0,0xd 0x164 0x16a 0x170 0x177 0x1c9 0x1d0 0x1d7 0x1de 0x1e5 0x210 0x217 0x21e 0x225 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0x1b,0x312,"四輪で疾走する車型だ。
ハンドル操作が特徴で、
スピードは圧倒的。","",0x0,0x0 0x1 0x1d9,196,42,14
bvm_decmp/m/005/before.bvmc,0xd,0x8e,"ガロイ親方","",0x0,0xd 0x164 0x16a 0x170 0x177 0x1c9 0x1d0 0x1d7 0x1de 0x1e5 0x210 0x217 0x21e 0x225 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0x1c,0x355,"協会主催のレースでも、
必ず輪工房のマシンが上位に
食い込んでいる。","",0x0,0x0 0x1 0x1e0,196,42,14
bvm_decmp/m/005/before.bvmc,0xd,0x8e,"ガロイ親方","",0x0,0xd 0x164 0x16a 0x170 0x177 0x1c9 0x1d0 0x1d7 0x1de 0x1e5 0x210 0x217 0x21e 0x225 0x0,196,42,14
bvm_decmp/m/005/before.bvmc,0x1d,0x39a,"また、剣などの/c5武具を操る/c3こと
でも知られている。","",0x0,0x0 0x1 0x1e7,196,42,14
bvm_decmp/m/005/before.bvmc,0x1e,0x3d1,"重工房＿イメージ","",0x0,0x0 0x1 0x1f6,196,42,14
bvm_decmp/m/005/before.bvmc,0x8,0x45,"ガロイ親方＿戦闘中真剣","",0x0,0x4 0xc2 0x15d 0x1c2 0x209 0x0,196,42,14
