"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/030/after.bvmc","0x1","0x8","談話室",,"0x0","0x1 0x7d 0x0",196,42,14,
"bvm_decmp/m/030/after.bvmc","0x2","0xf","カメラ１",,"0x0","0x1 0x83 0x0",196,42,14,
"bvm_decmp/m/030/after.bvmc","0x3","0x18","メリッサ＿基本姿勢Ｌ",,"0x0","0x1 0x8d 0x0",196,42,14,
"bvm_decmp/m/030/after.bvmc","0x4","0x2d","メリッサ",,"0x0","0x6 0x98 0xb0 0xd5 0xf9 0x130 0x137 0x0",196,42,14,
"bvm_decmp/m/030/after.bvmc","0x5","0x36","父さん、どうしたの？","What is it, Dad?","0x0","0x1 0x9a 0x0",196,42,14,"What's up, dad?"
"bvm_decmp/m/030/after.bvmc","0x6","0x4b","ガロイ親方＿険しい",,"0x0","0x4 0x9f 0xc2 0xdc 0x101 0x0",196,42,14,
"bvm_decmp/m/030/after.bvmc","0x7","0x5e","ガロイ親方",,"0x0","0xa 0xa4 0xc9 0xe1 0xec 0x106 0x10d 0x11b 0x122 0x145 0x14c 0x0",196,42,14,
"bvm_decmp/m/030/after.bvmc","0x8","0x69","…………。","............","0x0","0x1 0xa6 0x0",196,42,14,"…"
"bvm_decmp/m/030/after.bvmc","0x9","0x74","メリッサ＿しょうがないな",,"0x0","0x1 0xab 0x0",196,42,14,
"bvm_decmp/m/030/after.bvmc","0x4","0x2d","メリッサ",,"0x0","0x6 0x98 0xb0 0xd5 0xf9 0x130 0x137 0x0",196,42,14,
"bvm_decmp/m/030/after.bvmc","0xa","0x8d","父さん？","Dad?","0x0","0x1 0xb2 0x0",196,42,14,"Dad?"
"bvm_decmp/m/030/after.bvmc","0x6","0x4b","ガロイ親方＿険しい",,"0x0","0x4 0x9f 0xc2 0xdc 0x101 0x0",196,42,14,
"bvm_decmp/m/030/after.bvmc","0x7","0x5e","ガロイ親方",,"0x0","0xa 0xa4 0xc9 0xe1 0xec 0x106 0x10d 0x11b 0x122 0x145 0x14c 0x0",196,42,14,
"bvm_decmp/m/030/after.bvmc","0xb","0x96","大変なことになった。","This is a disaster.","0x0","0x1 0xcb 0x0",196,42,14,"This is a disaster."
