"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/091/before.bvmc","0x1","0x8","談話室",,"0x0","0x1 0x78 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x2","0xf","カメラ１",,"0x0","0x1 0x7e 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x3","0x18","エリー＿発見",,"0x0","0x2 0xa9 0xcf 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x4","0x25","エリー",,"0x0","0xb 0xb0 0xd4 0x114 0x13c 0x143 0x15e 0x165 0x16c 0x173 0x1a4 0x1ab 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x5","0x2c","大変です！","You won't believe this!","0x1 0x2 0xb3 0xb8","0x1 0xb2 0x0",196,42,14,"You won't believe this!"
"bvm_decmp/m/091/before.bvmc","0x6","0x37","ケイ＿基本姿勢Ｌ",,"0x0","0x1 0xc3 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x7","0x48","ケイ",,"0x0","0x9 0xc8 0x101 0x107 0x122 0x150 0x181 0x188 0x196 0x1b9 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x8","0x4d","エリー！　どうした！？","Ellie! What's up!?","0x0","0x1 0xca 0x0",196,42,14,"Ellie! What's up!?"
"bvm_decmp/m/091/before.bvmc","0x3","0x18","エリー＿発見",,"0x0","0x2 0xa9 0xcf 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x4","0x25","エリー",,"0x0","0xb 0xb0 0xd4 0x114 0x13c 0x143 0x15e 0x165 0x16c 0x173 0x1a4 0x1ab 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x9","0x64","リューさんがやられました。
オートマンと戦って重傷です。","Ryuu's been hurt. He was seriously injured in a fight with an Automan.","0x0","0x1 0xd6 0x0",196,42,14,"Ryuu's been hurt. He was seriously injured in a fight with an Automan."
"bvm_decmp/m/091/before.bvmc","0xa","0x9d","主人公＿真剣",,"0x0","0x1 0xdf 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0xb","0xaa","主人公",,"0x0","0x1 0xe4 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0xc","0xb1","！！！","!!!","0x1 0x2 0xe7 0xec","0x1 0xe6 0x0",196,42,14,"!!!"
"bvm_decmp/m/091/before.bvmc","0xd","0xb8","ケイ＿「ギャー！」くらいのＬ",,"0x0","0x2 0xfc 0x14b 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x7","0x48","ケイ",,"0x0","0x9 0xc8 0x101 0x107 0x122 0x150 0x181 0x188 0x196 0x1b9 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0xe","0xd5","なんだって！","What did you say!?","0x0","0x1 0x103 0x0",196,42,14,"What did you say!?"
"bvm_decmp/m/091/before.bvmc","0x7","0x48","ケイ",,"0x0","0x9 0xc8 0x101 0x107 0x122 0x150 0x181 0x188 0x196 0x1b9 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0xf","0xe2","リューほどのやつが
オートマンに負けた？","A guy like Ryuu lost to an Automan?","0x0","0x1 0x109 0x0",196,42,14,"A guy like Ryuu lost to an Automan?"
"bvm_decmp/m/091/before.bvmc","0x10","0x10b","エリー＿くやしい",,"0x0","0x0 0x3 0x10e 0x136 0x158",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x4","0x25","エリー",,"0x0","0xb 0xb0 0xd4 0x114 0x13c 0x143 0x15e 0x165 0x16c 0x173 0x1a4 0x1ab 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x11","0x11c","リューさんだけではありません。
世界中で人形使いが倒されてい
ます。","It's not just Ryuu. Puppeteers around the world are being defeated.","0x0","0x0 0x1 0x116",196,42,14,"It's not just Ryuu. Puppeteers around the world are being defeated."
"bvm_decmp/m/091/before.bvmc","0x12","0x161","ケイ＿「え？」くらいの驚きＬ",,"0x0","0x0 0x2 0x11c 0x17b",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x7","0x48","ケイ",,"0x0","0x9 0xc8 0x101 0x107 0x122 0x150 0x181 0x188 0x196 0x1b9 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x13","0x17e","え！？","Huh!?","0x1 0x2 0x126 0x12b","0x0 0x1 0x124",196,42,14,"Huh!?"
"bvm_decmp/m/091/before.bvmc","0x10","0x10b","エリー＿くやしい",,"0x0","0x0 0x3 0x10e 0x136 0x158",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x4","0x25","エリー",,"0x0","0xb 0xb0 0xd4 0x114 0x13c 0x143 0x15e 0x165 0x16c 0x173 0x1a4 0x1ab 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x14","0x185","人形都市が活動を再開しました。","The Puppet City has reactivated.","0x0","0x0 0x1 0x13e",196,42,14,"The Mech City has resumed it's activities."
"bvm_decmp/m/091/before.bvmc","0x4","0x25","エリー",,"0x0","0xb 0xb0 0xd4 0x114 0x13c 0x143 0x15e 0x165 0x16c 0x173 0x1a4 0x1ab 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x15","0x1a4","マリオネーションギアを倒す
ために、最強のオートマンを
作り上げたのです。","In order to defeat Marionation Gear, it's built the strongest Automen we've ever seen.","0x0","0x0 0x1 0x145",196,42,14,"In order to defeat Marionation Gear, it's built the strongest Automen we've ever seen."
"bvm_decmp/m/091/before.bvmc","0xd","0xb8","ケイ＿「ギャー！」くらいのＬ",,"0x0","0x2 0xfc 0x14b 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x7","0x48","ケイ",,"0x0","0x9 0xc8 0x101 0x107 0x122 0x150 0x181 0x188 0x196 0x1b9 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x16","0x1ef","なんだって。","What are you saying?","0x0","0x0 0x1 0x152",196,42,14,"What are you saying?"
"bvm_decmp/m/091/before.bvmc","0x10","0x10b","エリー＿くやしい",,"0x0","0x0 0x3 0x10e 0x136 0x158",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x4","0x25","エリー",,"0x0","0xb 0xb0 0xd4 0x114 0x13c 0x143 0x15e 0x165 0x16c 0x173 0x1a4 0x1ab 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x17","0x1fc","マリオネーションギア以上の
力を持つ自動人形。","They're autonomous Puppets with even more power than Marionation Gear.","0x0","0x0 0x1 0x160",196,42,14,"Automatic mechs with even more power than Marionation Gear."
"bvm_decmp/m/091/before.bvmc","0x4","0x25","エリー",,"0x0","0xb 0xb0 0xd4 0x114 0x13c 0x143 0x15e 0x165 0x16c 0x173 0x1a4 0x1ab 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x18","0x22b","マリオネーションギアの天敵。
その名は
/c5マリオネーション・キラー/c3。","The bane of Marionation Gear...
They're called the /c5Marionation Killers/c3.","0x0","0x0 0x1 0x167",196,42,14,"Marionation Gears' nemesis.
They're called the /c5Marionation Killers/c3."
"bvm_decmp/m/091/before.bvmc","0x4","0x25","エリー",,"0x0","0xb 0xb0 0xd4 0x114 0x13c 0x143 0x15e 0x165 0x16c 0x173 0x1a4 0x1ab 0x0",196,42,14,
"bvm_decmp/m/091/before.bvmc","0x19","0x274","やつらは、名のある人形使いを
襲っています。","They're attacking anyone known for being a Puppeteer.","0x0","0x0 0x1 0x16e",196,42,14,"They're attacking anyone known for being a Puppeteer."
"bvm_decmp/m/091/before.bvmc","0x4","0x25","エリー",,"0x0","0xb 0xb0 0xd4 0x114 0x13c 0x143 0x15e 0x165 0x16c 0x173 0x1a4 0x1ab 0x0",196,42,14,
