"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/111/after.bvmc","0x1","0xb","Japan03",,"0x0","0x1 0x37 0x0",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x2","0x13","自機",,"0x0","0x1 0x42 0x0",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x3","0x18","自注",,"0x0","0x1 0x44 0x0",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x4","0x1d","swdgunk",,"0x0","0x1 0x4c 0x0",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x5","0x25","アンマリー機",,"0x0","0x1 0x4e 0x0",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x6","0x32","アンマリー機注",,"0x0","0x1 0x50 0x0",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x7","0x41","dawn",,"0x0","0x1 0x59 0x0",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x8","0x46","敵",,"0x0","0x1 0x5b 0x0",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x9","0x49","敵注",,"0x0","0x1 0x5d 0x0",196,42,14,
"bvm_decmp/m/111/after.bvmc","0xa","0x4e","カメラ１",,"0x0","0x1 0x6e 0x0",196,42,14,
"bvm_decmp/m/111/after.bvmc","0xb","0x57","カメラ１＿２",,"0x0","0x1 0x92 0x0",196,42,14,
"bvm_decmp/m/111/after.bvmc","0xc","0x64","闇の都市＿日没",,"0x0","0x1 0xa2 0x0",196,42,14,
"bvm_decmp/m/111/after.bvmc","0xd","0x73","ファウスト＿遠くを見る横顔マント有",,"0x0","0x1 0xa9 0x0",196,42,14,
"bvm_decmp/m/111/after.bvmc","0xe","0x96","ファウスト",,"0x0","0x3 0xb4 0xba 0xc0 0x0",196,42,14,
"bvm_decmp/m/111/after.bvmc","0xf","0xa1","信じられん。
神より強い者がいるとは……。","I don't believe it.
There's someone stronger than God...","0x0","0x1 0xb6 0x0",196,42,14,"I don't believe it.
There's someone stronger than God..."
"bvm_decmp/m/111/after.bvmc","0xe","0x96","ファウスト",,"0x0","0x3 0xb4 0xba 0xc0 0x0",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x10","0xcc","マリオネーションギア……。","Marionation Gear...","0x0","0x1 0xbc 0x0",196,42,14,"Marionation Gear..."
"bvm_decmp/m/111/after.bvmc","0xe","0x96","ファウスト",,"0x0","0x3 0xb4 0xba 0xc0 0x0",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x11","0xe7","どうやら、人形の進化は
私の想像すらこえているようだ。","It appears Puppets have evolved beyond my wildest imagination.","0x0","0x1 0xc2 0x0",196,42,14,"It appears mechs have evolved beyond my wildest imagination."
"bvm_decmp/m/111/after.bvmc","0x12","0x11e","談話室",,"0x0","0x0 0x1 0xf7",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x13","0x125","カメラ２",,"0x0","0x0 0x1 0xfe",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x14","0x12e","ガロイ親方＿叫び",,"0x0","0x0 0x1 0x10a",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x15","0x13f","ガロイ親方",,"0x0","0x0 0x10 0x116 0x11e 0x126 0x146 0x18b 0x1b0 0x1d0 0x200 0x208 0x210 0x218 0x220 0x240 0x248 0x258 0x260",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x16","0x14a","ケイ！
/p！
アンマリー！","Kay!
/p!
Anne-Marie!","0x0","0x0 0x1 0x119",196,42,14,"Kay!
/p!
Anne-Marie!"
"bvm_decmp/m/111/after.bvmc","0x15","0x13f","ガロイ親方",,"0x0","0x0 0x10 0x116 0x11e 0x126 0x146 0x18b 0x1b0 0x1d0 0x200 0x208 0x210 0x218 0x220 0x240 0x248 0x258 0x260",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x17","0x165","仕事の時間だぞ！","It's time for work!","0x0","0x0 0x1 0x121",196,42,14,"It's time for work!"
"bvm_decmp/m/111/after.bvmc","0x15","0x13f","ガロイ親方",,"0x0","0x0 0x10 0x116 0x11e 0x126 0x146 0x18b 0x1b0 0x1d0 0x200 0x208 0x210 0x218 0x220 0x240 0x248 0x258 0x260",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x18","0x176","いないのか！？","Are you listening!?","0x0","0x0 0x1 0x129",196,42,14,"Are you listening!?"
"bvm_decmp/m/111/after.bvmc","0x19","0x185","メリッサ＿基本姿勢Ｌ",,"0x0","0x0 0x3 0x130 0x19a 0x22a",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x1a","0x19a","メリッサ",,"0x0","0x0 0xd 0x136 0x14e 0x16b 0x17b 0x1a0 0x1c0 0x1e0 0x1e8 0x1f0 0x230 0x284 0x28c 0x294",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x1b","0x1a3","…………。","............","0x0","0x0 0x5 0x139 0x149 0x151 0x1a3 0x1b3",196,42,14,"…"
"bvm_decmp/m/111/after.bvmc","0x1c","0x1ae","ガロイ親方＿戦闘中真剣",,"0x0","0x0 0x3 0x140 0x1aa 0x23a",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x15","0x13f","ガロイ親方",,"0x0","0x0 0x10 0x116 0x11e 0x126 0x146 0x18b 0x1b0 0x1d0 0x200 0x208 0x210 0x218 0x220 0x240 0x248 0x258 0x260",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x1b","0x1a3","…………。","............","0x0","0x0 0x5 0x139 0x149 0x151 0x1a3 0x1b3",196,42,14,"…"
"bvm_decmp/m/111/after.bvmc","0x1a","0x19a","メリッサ",,"0x0","0x0 0xd 0x136 0x14e 0x16b 0x17b 0x1a0 0x1c0 0x1e0 0x1e8 0x1f0 0x230 0x284 0x28c 0x294",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x1b","0x1a3","…………。","............","0x0","0x0 0x5 0x139 0x149 0x151 0x1a3 0x1b3",196,42,14,"…"
"bvm_decmp/m/111/after.bvmc","0x1d","0x1c5","メリッサ＿困った",,"0x0","0x0 0x1 0x163",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x1a","0x19a","メリッサ",,"0x0","0x0 0xd 0x136 0x14e 0x16b 0x17b 0x1a0 0x1c0 0x1e0 0x1e8 0x1f0 0x230 0x284 0x28c 0x294",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x1e","0x1d6","寝てるみたいだね……。","They must be asleep.","0x0","0x0 0x1 0x16e",196,42,14,"They must be asleep.."
"bvm_decmp/m/111/after.bvmc","0x1f","0x1ed","メリッサ＿しょうがないな",,"0x0","0x0 0x1 0x175",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x1a","0x19a","メリッサ",,"0x0","0x0 0xd 0x136 0x14e 0x16b 0x17b 0x1a0 0x1c0 0x1e0 0x1e8 0x1f0 0x230 0x284 0x28c 0x294",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x20","0x206","ま、大活躍だったんだ。
無理もないね。","Well, it's no wonder after everything they've been through.","0x0","0x0 0x1 0x17e",196,42,14,"Well, it's no wonder after everything they've been through.
"
"bvm_decmp/m/111/after.bvmc","0x21","0x22d","ガロイ親方＿まいったな",,"0x0","0x0 0x1 0x185",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x15","0x13f","ガロイ親方",,"0x0","0x0 0x10 0x116 0x11e 0x126 0x146 0x18b 0x1b0 0x1d0 0x200 0x208 0x210 0x218 0x220 0x240 0x248 0x258 0x260",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x22","0x244","しかたない、
寝かせておいてやるか。","Guess I should let them sleep in?","0x0","0x0 0x1 0x18e",196,42,14,"Guess I should let them sleep?"
"bvm_decmp/m/111/after.bvmc","0x19","0x185","メリッサ＿基本姿勢Ｌ",,"0x0","0x0 0x3 0x130 0x19a 0x22a",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x1a","0x19a","メリッサ",,"0x0","0x0 0xd 0x136 0x14e 0x16b 0x17b 0x1a0 0x1c0 0x1e0 0x1e8 0x1f0 0x230 0x284 0x28c 0x294",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x1b","0x1a3","…………。","…","0x0","0x0 0x5 0x139 0x149 0x151 0x1a3 0x1b3",196,42,14,"…"
"bvm_decmp/m/111/after.bvmc","0x1c","0x1ae","ガロイ親方＿戦闘中真剣",,"0x0","0x0 0x3 0x140 0x1aa 0x23a",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x15","0x13f","ガロイ親方",,"0x0","0x0 0x10 0x116 0x11e 0x126 0x146 0x18b 0x1b0 0x1d0 0x200 0x208 0x210 0x218 0x220 0x240 0x248 0x258 0x260",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x1b","0x1a3","…………。","…","0x0","0x0 0x5 0x139 0x149 0x151 0x1a3 0x1b3",196,42,14,"…"
"bvm_decmp/m/111/after.bvmc","0x23","0x269","メリッサ＿微笑Ｌ",,"0x0","0x0 0x2 0x1ba 0x1da",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x1a","0x19a","メリッサ",,"0x0","0x0 0xd 0x136 0x14e 0x16b 0x17b 0x1a0 0x1c0 0x1e0 0x1e8 0x1f0 0x230 0x284 0x28c 0x294",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x24","0x27a","今でも信じられないよ。あの子
たちが工房にやってきたのは、
そう昔のことじゃないのに……。","I still can't believe it. It wasn't that long ago that those kids joined our workshop...","0x0","0x0 0x1 0x1c3",196,42,14,"I still can't believe it. It wasn't that long ago that those kids joined our workshop..."
"bvm_decmp/m/111/after.bvmc","0x25","0x2d5","ガロイ親方＿ニヤリ",,"0x0","0x0 0x3 0x1ca 0x1fa 0x252",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x15","0x13f","ガロイ親方",,"0x0","0x0 0x10 0x116 0x11e 0x126 0x146 0x18b 0x1b0 0x1d0 0x200 0x208 0x210 0x218 0x220 0x240 0x248 0x258 0x260",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x26","0x2e8","そうだな。","You're right.","0x0","0x0 0x1 0x1d3",196,42,14,"You're right."
"bvm_decmp/m/111/after.bvmc","0x23","0x269","メリッサ＿微笑Ｌ",,"0x0","0x0 0x2 0x1ba 0x1da",196,42,14,
"bvm_decmp/m/111/after.bvmc","0x1a","0x19a","メリッサ",,"0x0","0x0 0xd 0x136 0x14e 0x16b 0x17b 0x1a0 0x1c0 0x1e0 0x1e8 0x1f0 0x230 0x284 0x28c 0x294",196,42,14,
