File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/104/mission.bvmc,0x0,0x0,"開始",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0x1,0x5,"Japan02",,0x0,0x1 0x37 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0x2,0xd,"自機",,0x0,0x1 0x3e 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0x3,0x12,"自注",,0x0,0x1 0x40 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0x4,0x17,"sncsam",,0x0,0x1 0x48 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0x5,0x1e,"サムライ",,0x0,0x1 0x4a 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0x6,0x27,"サムライ注",,0x0,0x1 0x4c 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0x7,0x32,"開始イベント終了",,0x0,0x1 0x68 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0x8,0x43,"Func001797D4",,0x0,0x1 0x6e 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0x9,0x50,"敵撃破",,0x0,0x1 0x8d 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0xa,0x57,"ミッション成功",,0x0,0x1 0x93 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0xb,0x66,"Func0017998C",,0x0,0x1 0xbd 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0xc,0x73,"Func0017993C",,0x0,0x1 0xfe 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0xd,0x80,"self",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0xe,0x85,"enemy1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0xf,0x8c,"OnGameOver",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0x10,0x97,"main",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0x11,0x9c,"Func001797D4",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0x12,0xa9,"Func0017993C",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0x13,0xb6,"Func0017998C",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/104/mission.bvmc,0x14,0xc3,"Func00179A04",,0x0,0x0 0x0,196,42,14
