"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/065/before.bvmc","0x1","0x8","bluetruck",,"0x0","0x1 0x86 0x0",196,42,14,
"bvm_decmp/m/065/before.bvmc","0x2","0x12","omegac",,"0x0","0x1 0x8b 0x0",196,42,14,
"bvm_decmp/m/065/before.bvmc","0x3","0x19","カフェ付近の道",,"0x0","0x1 0x8e 0x0",196,42,14,
"bvm_decmp/m/065/before.bvmc","0x4","0x28","自分１",,"0x0","0x1 0x97 0x0",196,42,14,
"bvm_decmp/m/065/before.bvmc","0x5","0x2f","自注１",,"0x0","0x1 0x99 0x0",196,42,14,
"bvm_decmp/m/065/before.bvmc","0x6","0x36","カメラ１",,"0x0","0x1 0xa0 0x0",196,42,14,
"bvm_decmp/m/065/before.bvmc","0x7","0x3f","アニー＿基本姿勢１",,"0x0","0x1 0xb3 0x0",196,42,14,
"bvm_decmp/m/065/before.bvmc","0x8","0x52","アニー",,"0x0","0x13 0xba 0x1fc 0x25d 0x27c 0x283 0x2fc 0x34d 0x354 0x36a 0x398 0x39f 0x3a6 0x3cb 0x65b 0x662 0x669 0x7e2 0x7e9 0x7f0 0x0",196,42,14,
"bvm_decmp/m/065/before.bvmc","0x9","0x59","…………。","............","0x1 0x2 0xbd 0xc2","0x1 0xbc 0x0",196,42,14,"…"
"bvm_decmp/m/065/before.bvmc","0xa","0x64","ケイ＿「ギャー！」くらいのＬ",,"0x0","0x3 0xdb 0x210 0x2dd 0x0",196,42,14,
"bvm_decmp/m/065/before.bvmc","0xb","0x81","ケイ",,"0x0","0x15 0xe2 0xf4 0x136 0x154 0x170 0x18c 0x193 0x19a 0x1b6 0x1bd 0x215 0x29d 0x2ba 0x2e2 0x317 0x363 0x385 0x3b5 0x3c4 0x63d 0x64c 0x0",196,42,14,
"bvm_decmp/m/065/before.bvmc","0xc","0x86","！！","!!","0x3 0x2 0xe5 0xea 0x2 0x218 0x21d 0x2 0x2e5 0x2ea","0x3 0xe4 0x217 0x2e4 0x0",196,42,14,"!!"
"bvm_decmp/m/065/before.bvmc","0xb","0x81","ケイ",,"0x0","0x15 0xe2 0xf4 0x136 0x154 0x170 0x18c 0x193 0x19a 0x1b6 0x1bd 0x215 0x29d 0x2ba 0x2e2 0x317 0x363 0x385 0x3b5 0x3c4 0x63d 0x64c 0x0",196,42,14,
"bvm_decmp/m/065/before.bvmc","0xd","0x8b","あいつは！","That's--!","0x1 0x2 0xf7 0xfc","0x1 0xf6 0x0",196,42,14,"That's-!"
"bvm_decmp/m/065/before.bvmc","0xe","0x96","メリッサ＿ちょっとした驚き",,"0x0","0x3 0x115 0x142 0x229 0x0",196,42,14,
"bvm_decmp/m/065/before.bvmc","0xf","0xb1","メリッサ",,"0x0","0x6 0x11a 0x147 0x162 0x17e 0x1a8 0x22e 0x0",196,42,14,
"bvm_decmp/m/065/before.bvmc","0x10","0xba","ケイ？　何で隠れてんの？","Kay? Why are you hiding?","0x0","0x1 0x11c 0x0",196,42,14,"Kay? Why are you hiding?"
"bvm_decmp/m/065/before.bvmc","0x11","0xd3","ケイ＿居眠りＬ",,"0x0","0x1 0x12a 0x0",196,42,14,
"bvm_decmp/m/065/before.bvmc","0xb","0x81","ケイ",,"0x0","0x15 0xe2 0xf4 0x136 0x154 0x170 0x18c 0x193 0x19a 0x1b6 0x1bd 0x215 0x29d 0x2ba 0x2e2 0x317 0x363 0x385 0x3b5 0x3c4 0x63d 0x64c 0x0",196,42,14,
"bvm_decmp/m/065/before.bvmc","0x12","0xe2","ふう。見つからずにすんだ。","Phew. Looks like she didn't see me.","0x0","0x1 0x138 0x0",196,42,14,"Phew. Looks like she didn't see me."
"bvm_decmp/m/065/before.bvmc","0xe","0x96","メリッサ＿ちょっとした驚き",,"0x0","0x3 0x115 0x142 0x229 0x0",196,42,14,
"bvm_decmp/m/065/before.bvmc","0xf","0xb1","メリッサ",,"0x0","0x6 0x11a 0x147 0x162 0x17e 0x1a8 0x22e 0x0",196,42,14,
"bvm_decmp/m/065/before.bvmc","0x13","0xfd","どうしたの？","What's wrong?","0x0","0x1 0x149 0x0",196,42,14,"What's wrong?"
