"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/065/after.bvmc","0x1","0xf","モアイ平原",,"0x0","0x1 0x35 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x2","0x1a","カメラ１",,"0x0","0x1 0x3b 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x3","0x23","自機",,"0x0","0x1 0x4c 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x4","0x28","自注",,"0x0","0x1 0x4e 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x5","0x2d","bluetruck",,"0x0","0x1 0x56 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x6","0x37","トラック",,"0x0","0x1 0x58 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x7","0x40","トラック注",,"0x0","0x1 0x5a 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x8","0x4b","moaiA",,"0x0","0x2 0x63 0xa4 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x9","0x51","モアイ１",,"0x0","0x1 0x65 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0xa","0x5a","モアイ注１",,"0x0","0x3 0x67 0x74 0x81 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0xb","0x65","moaiB",,"0x0","0x2 0x70 0xb1 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0xc","0x6b","モアイ２",,"0x0","0x1 0x72 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0xa","0x5a","モアイ注１",,"0x0","0x3 0x67 0x74 0x81 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0xd","0x74","moaiC",,"0x0","0x2 0x7d 0xbe 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0xe","0x7a","モアイ３",,"0x0","0x1 0x7f 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0xa","0x5a","モアイ注１",,"0x0","0x3 0x67 0x74 0x81 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0xf","0x83","moaiD",,"0x0","0x2 0x8a 0xcb 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x10","0x89","モアイ４",,"0x0","0x1 0x8c 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x11","0x92","モアイ注２",,"0x0","0x3 0x8e 0x9b 0xa8 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x12","0x9d","moaiE",,"0x0","0x2 0x97 0xd8 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x13","0xa3","モアイ５",,"0x0","0x1 0x99 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x11","0x92","モアイ注２",,"0x0","0x3 0x8e 0x9b 0xa8 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x8","0x4b","moaiA",,"0x0","0x2 0x63 0xa4 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x14","0xac","モアイ６",,"0x0","0x1 0xa6 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x11","0x92","モアイ注２",,"0x0","0x3 0x8e 0x9b 0xa8 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0xb","0x65","moaiB",,"0x0","0x2 0x70 0xb1 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x15","0xb5","モアイ７",,"0x0","0x1 0xb3 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x16","0xbe","モアイ注３",,"0x0","0x3 0xb5 0xc2 0xcf 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0xd","0x74","moaiC",,"0x0","0x2 0x7d 0xbe 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x17","0xc9","モアイ８",,"0x0","0x1 0xc0 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0x16","0xbe","モアイ注３",,"0x0","0x3 0xb5 0xc2 0xcf 0x0",196,42,14,
"bvm_decmp/m/065/after.bvmc","0xf","0x83","moaiD",,"0x0","0x2 0x8a 0xcb 0x0",196,42,14,
