File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/001/mission2.bvmc,0x1,0x8,"bkfire","",0x0,0x1 0x49 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x2,0xf,"自分１","",0x0,0x1 0x4b 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x3,0x16,"自注１","",0x0,0x1 0x4d 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x4,0x1d,"scrap","",0x0,0x1 0x55 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x5,0x23,"オブジェ１","",0x0,0x1 0x57 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x6,0x2e,"オブジェ注","",0x0,0x1 0x59 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x7,0x39,"エリア１","",0x0,0x4 0x6d 0xe8 0x11d 0x152 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x8,0x42,"開始イベント終了","",0x0,0x1 0x7e 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x9,0x53,"Func0017B4E4","",0x0,0x1 0x84 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0xa,0x60,"obj_count","",0x0,0x1 0x8e 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0xb,0x6a,"Func0017B5D4","",0x0,0x1 0x94 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0xc,0x77,"ミッション成功","",0x0,0x1 0xb7 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0xd,0x86,"Func0017B674","",0x0,0x2 0xdc 0x146 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x7,0x39,"エリア１","",0x0,0x4 0x6d 0xe8 0x11d 0x152 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0xe,0x93,"エリア内　１","",0x0,0x1 0x107 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0xf,0xa0,"Func0017B6EC","",0x0,0x1 0x111 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x7,0x39,"エリア１","",0x0,0x4 0x6d 0xe8 0x11d 0x152 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x10,0xad,"エリア外　１","",0x0,0x1 0x13c 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0xd,0x86,"Func0017B674","",0x0,0x2 0xdc 0x146 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x7,0x39,"エリア１","",0x0,0x4 0x6d 0xe8 0x11d 0x152 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x0,0x0,"Japan03","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x11,0xba,"self","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x12,0xbf,"obj1","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x13,0xc4,"obj2","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x14,0xc9,"obj3","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x15,0xce,"obj_count","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x16,0xd8,"OnGameOver","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x17,0xe3,"main","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x18,0xe8,"Func0017B4E4","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x19,0xf5,"Func0017B5D4","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x1a,0x102,"Func0017B674","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/001/mission2.bvmc,0x1b,0x10f,"Func0017B6EC","",0x0,0x0 0x0,196,42,14
