"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/069/before.bvmc","0x1","0x9","omegac",,"0x0","0x1 0x6e 0x0",196,42,14,
"bvm_decmp/m/069/before.bvmc","0x2","0x10","catacong",,"0x0","0x1 0x73 0x0",196,42,14,
"bvm_decmp/m/069/before.bvmc","0x3","0x19","pftautman",,"0x0","0x1 0x78 0x0",196,42,14,
"bvm_decmp/m/069/before.bvmc","0x4","0x23","汎用ＢＧ＿０５",,"0x0","0x1 0x7b 0x0",196,42,14,
"bvm_decmp/m/069/before.bvmc","0x5","0x32","カーゴ",,"0x0","0x1 0x84 0x0",196,42,14,
"bvm_decmp/m/069/before.bvmc","0x6","0x39","カーゴ注",,"0x0","0x1 0x86 0x0",196,42,14,
"bvm_decmp/m/069/before.bvmc","0x7","0x42","カメラ１",,"0x0","0x1 0xa3 0x0",196,42,14,
"bvm_decmp/m/069/before.bvmc","0x8","0x4b","カーゴルート１",,"0x0","0x1 0xae 0x0",196,42,14,
"bvm_decmp/m/069/before.bvmc","0x9","0x5a","終点",,"0x0","0x6 0xb0 0x170 0x1cb 0x1e4 0x1fd 0x3a7 0x0",196,42,14,
"bvm_decmp/m/069/before.bvmc","0xa","0x5f","開始イベント終",,"0x0","0x1 0xcf 0x0",196,42,14,
"bvm_decmp/m/069/before.bvmc","0xb","0x6e","Func0017F37C",,"0x0","0x1 0xd5 0x0",196,42,14,
"bvm_decmp/m/069/before.bvmc","0xc","0x7b","終了",,"0x0","0x1 0xfe 0x0",196,42,14,
"bvm_decmp/m/069/before.bvmc","0xd","0x80","イベント２開始",,"0x0","0x1 0x120 0x0",196,42,14,
"bvm_decmp/m/069/before.bvmc","0xe","0x8f","メリッサ＿発見",,"0x0","0x1 0x128 0x0",196,42,14,
"bvm_decmp/m/069/before.bvmc","0xf","0x9e","メリッサ",,"0x0","0x7 0x12f 0x135 0x13b 0x293 0x2b6 0x2de 0x383 0x0",196,42,14,
"bvm_decmp/m/069/before.bvmc","0x10","0xa7","！！！","!!!","0x0","0x1 0x131 0x0",196,42,14,"!!!"
"bvm_decmp/m/069/before.bvmc","0xf","0x9e","メリッサ",,"0x0","0x7 0x12f 0x135 0x13b 0x293 0x2b6 0x2de 0x383 0x0",196,42,14,
"bvm_decmp/m/069/before.bvmc","0x11","0xae","あれは！！　ゴリラ！？","Over there! Is that the gorilla!?","0x0","0x1 0x137 0x0",196,42,14,"There!! The gorilla!?"
