"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/027/before.bvmc","0x1","0x8","町並みＪａｐａｎ＿曇り",,"0x0","0x1 0x77 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x2","0x1f","bigface",,"0x0","0x1 0x7f 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x3","0x27","control",,"0x0","0x1 0x84 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x4","0x2f","コントロール",,"0x0","0x1 0x8b 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x5","0x3c","コントロール注",,"0x0","0x1 0x8d 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x6","0x4b","ハチ１",,"0x0","0x1 0x9e 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x7","0x52","ハチ注１",,"0x0","0x1 0xa0 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x8","0x5b","ハチ２",,"0x0","0x1 0xaa 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x9","0x62","ハチ注２",,"0x0","0x1 0xac 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0xa","0x6b","ハチ３",,"0x0","0x1 0xb7 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0xb","0x72","ハチ注３",,"0x0","0x1 0xb9 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0xc","0x7b","ハチ４",,"0x0","0x1 0xc4 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0xd","0x82","ハチ注４",,"0x0","0x1 0xc6 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0xe","0x8b","ハチ５",,"0x0","0x1 0xd1 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0xf","0x92","ハチ注５",,"0x0","0x1 0xd3 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x10","0x9b","フェイスパス１",,"0x0","0x3 0xdb 0xe2 0xe9 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x10","0x9b","フェイスパス１",,"0x0","0x3 0xdb 0xe2 0xe9 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x10","0x9b","フェイスパス１",,"0x0","0x3 0xdb 0xe2 0xe9 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x11","0xaa","フェイスパス２",,"0x0","0x2 0xfe 0x105 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x11","0xaa","フェイスパス２",,"0x0","0x2 0xfe 0x105 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x12","0xb9","カメラ１",,"0x0","0x1 0x119 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x13","0xc2","ケイ＿発見Ｌ",,"0x0","0x1 0x162 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x14","0xcf","ケイ",,"0x0","0x3 0x16d 0x1b6 0x1fe 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x15","0xd4","あれは！？","Are those--!?","0x1 0x2 0x170 0x175","0x1 0x16f 0x0",196,42,14,"Those are-!?"
"bvm_decmp/m/027/before.bvmc","0x16","0xdf","カメラ２",,"0x0","0x1 0x192 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x17","0xe8","談話室",,"0x0","0x1 0x19b 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x18","0xef","ケイ＿戦闘中叫ぶ",,"0x0","0x1 0x1af 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x14","0xcf","ケイ",,"0x0","0x3 0x16d 0x1b6 0x1fe 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x19","0x100","大変だ！
小型の飛行オートマンだ！","This is bad!
There are little flying Automen!","0x0","0x0 0x1 0x1b8",196,42,14,"It's bad!
There are small flying Automen!"
"bvm_decmp/m/027/before.bvmc","0x1a","0x123","メリッサ＿驚く",,"0x0","0x0 0x1 0x1be",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x1b","0x132","メリッサ",,"0x0","0x0 0x3 0x1c4 0x226 0x2c6",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x1c","0x13b","！！","!!","0x1 0x2 0x1c9 0x1ce","0x0 0x1 0x1c7",196,42,14,"!!"
"bvm_decmp/m/027/before.bvmc","0x1d","0x140","ガロイ親方＿叫び",,"0x0","0x0 0x1 0x1d9",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x1e","0x151","ガロイ親方",,"0x0","0x0 0x1 0x1df",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x1f","0x15c","何！！","What!?","0x1 0x2 0x1e4 0x1e9","0x0 0x1 0x1e2",196,42,14,"What?!"
"bvm_decmp/m/027/before.bvmc","0x20","0x163","ケイ＿戦闘中険しい",,"0x0","0x0 0x1 0x1f8",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x14","0xcf","ケイ",,"0x0","0x3 0x16d 0x1b6 0x1fe 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x21","0x176","数が多いんだ。
同時に襲いかかってきたら、
いくら/pでもヤバイ。","There are loads of them. Even if /p can attack them simultaneously, it's gonna be tough!","0x0","0x0 0x1 0x200",196,42,14,"There are loads of them.
Even if /p can attack them simultaneously, it's gonna be tough!"
"bvm_decmp/m/027/before.bvmc","0x22","0x1b7","フィン・ディー＿冷静な顔",,"0x0","0x0 0x2 0x210 0x2af",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x23","0x1d0","フィン・ディー",,"0x0","0x0 0x7 0x216 0x242 0x252 0x25a 0x262 0x26a 0x2b7",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x24","0x1df","どこかに、
コントロール装置があるはずよ。","There must be a device controlling them somewhere.","0x0","0x0 0x1 0x219",196,42,14,"There must be a device controlling them somewhere."
"bvm_decmp/m/027/before.bvmc","0x25","0x20a","メリッサ＿ちょっとした驚き",,"0x0","0x0 0x1 0x220",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x1b","0x132","メリッサ",,"0x0","0x0 0x3 0x1c4 0x226 0x2c6",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x26","0x225","フィン！？","Finn!?","0x1 0x2 0x22b 0x230","0x0 0x1 0x229",196,42,14,"Finn!?"
"bvm_decmp/m/027/before.bvmc","0x27","0x230","フィン・ディー＿基本姿勢",,"0x0","0x0 0x1 0x23c",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x23","0x1d0","フィン・ディー",,"0x0","0x0 0x7 0x216 0x242 0x252 0x25a 0x262 0x26a 0x2b7",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x28","0x249","小型オートマンの情報を
持ってきたのよ。","I know a little bit about small-scale Automen.","0x0","0x0 0x1 0x245",196,42,14,"I know a little bit about small-sized Automen."
"bvm_decmp/m/027/before.bvmc","0x29","0x272","フィン・ディー＿難色を示す",,"0x0","0x0 0x1 0x24c",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x23","0x1d0","フィン・ディー",,"0x0","0x0 0x7 0x216 0x242 0x252 0x25a 0x262 0x26a 0x2b7",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x2a","0x28d","小型オートマンは、
数が多くてやっかいな相手よ。","Because they come in swarms, they're very troublesome opponents. ","0x0","0x0 0x1 0x255",196,42,14,"Because they come in swarms, they're quite troublesome opponents. "
"bvm_decmp/m/027/before.bvmc","0x23","0x1d0","フィン・ディー",,"0x0","0x0 0x7 0x216 0x242 0x252 0x25a 0x262 0x26a 0x2b7",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x2b","0x2be","でも、弱点もある。","But they still have weak points.","0x0","0x0 0x1 0x25d",196,42,14,"But, they still have weak points."
"bvm_decmp/m/027/before.bvmc","0x23","0x1d0","フィン・ディー",,"0x0","0x0 0x7 0x216 0x242 0x252 0x25a 0x262 0x26a 0x2b7",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x2c","0x2d1","情報によると、
小型オートマンは、
完全には自律していない。","According to what I've heard, the small-sized Automen are not completely autonomous. ","0x0","0x0 0x1 0x265",196,42,14,"According to what I've heard, the small-sized Automen are not completely autonomous. "
"bvm_decmp/m/027/before.bvmc","0x23","0x1d0","フィン・ディー",,"0x0","0x0 0x7 0x216 0x242 0x252 0x25a 0x262 0x26a 0x2b7",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x2d","0x30e","どこかに、すべてを統括する
/c5コントロール装置/c3があるはず。
それを探しましょう。","Somewhere, there should be a /c5control device/c3 connecting them all. We need to find it.","0x0","0x0 0x1 0x26d",196,42,14,"Somewhere, there should be a /c5control device/c3 connecting them all. We need to find it."
"bvm_decmp/m/027/before.bvmc","0x2e","0x363","カメラ３",,"0x0","0x0 0x1 0x292",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x2f","0x36c","汎用ＢＧ＿０２",,"0x0","0x0 0x1 0x2a3",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x22","0x1b7","フィン・ディー＿冷静な顔",,"0x0","0x0 0x2 0x210 0x2af",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x23","0x1d0","フィン・ディー",,"0x0","0x0 0x7 0x216 0x242 0x252 0x25a 0x262 0x26a 0x2b7",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x30","0x37b","あれよ！
あれが、小型オートマンの
コントロール装置。","There!
That must be a remote controller.","0x0","0x0 0x1 0x2ba",196,42,14,"There!
That must be one of the remote controls."
"bvm_decmp/m/027/before.bvmc","0x31","0x3b2","メリッサ＿発見",,"0x0","0x0 0x1 0x2c0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x1b","0x132","メリッサ",,"0x0","0x0 0x3 0x1c4 0x226 0x2c6",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x32","0x3c1","/p、あれを破壊して！","/p, you need to destroy it!","0x0","0x0 0x1 0x2c9",196,42,14,"/p, you need to destroy it!"
"bvm_decmp/m/027/before.bvmc","0x33","0x3d6","開始イベント終",,"0x0","0x0 0x1 0x2dd",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x34","0x3e5","Func00176C54",,"0x0","0x0 0x1 0x2e4",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x35","0x3f2","終了",,"0x0","0x0 0x1 0x30b",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x0","0x0","Japan03",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x36","0x3f7","enemy1",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x37","0x3fe","enemy2",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x38","0x405","enemy3",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/027/before.bvmc","0x39","0x40c","enemy4",,"0x0","0x0 0x0",196,42,14,
