File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/035/mission.bvmc,0x0,0x0,"Ruins01",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x1,0x8,"自機",,0x0,0x1 0x44 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x2,0xd,"自注",,0x0,0x1 0x46 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x3,0x12,"swdgunk",,0x0,0x1 0x4e 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x4,0x1a,"アンマリー機",,0x0,0x1 0x50 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x5,0x27,"アンマリー機注",,0x0,0x1 0x52 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x6,0x36,"bigdawn",,0x0,0x1 0x6e 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x7,0x3e,"ビッグドゥーン",,0x0,0x1 0x70 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x8,0x4d,"ビッグドゥーン注",,0x0,0x1 0x72 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x9,0x5e,"開始イベント終了",,0x0,0x1 0x85 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0xa,0x6f,"Func0018B9A4",,0x0,0x1 0x8b 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0xb,0x7c,"Func0018796C",,0x0,0x1 0x98 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0xc,0x89,"敵撃破",,0x0,0x1 0xb8 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0xd,0x90,"ミッション成功",,0x0,0x1 0xbe 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0xe,0x9f,"Func0018BB84",,0x0,0x1 0xfe 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0xf,0xac,"僚機からダメージを受けた",,0x0,0x1 0x135 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x10,0xc5,"Func0018BB0C",,0x0,0x1 0x14c 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x11,0xd2,"Func00187854",,0x0,0x1 0x174 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x12,0xdf,"friend_attack_count",,0x0,0x1 0x17e 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x13,0xf3,"敵機が僚機を攻撃",,0x0,0x1 0x1a5 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x14,0x104,"Func0018BBFC",,0x0,0x0 0x1 0x1ab,196,42,14
bvm_decmp/m/035/mission.bvmc,0x15,0x111,"self",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x16,0x116,"friend1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x17,0x11e,"enemy1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x18,0x125,"self_attack_count",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x19,0x137,"friend_attack_count",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x1a,0x14b,"enemy_attack_friend_flg",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x1b,0x163,"OnGameOver",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x1c,0x16e,"main",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x1d,0x173,"Func0018B9A4",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x1e,0x180,"Func0018796C",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x1f,0x18d,"Func0018BB0C",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x20,0x19a,"Func0018BB84",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x21,0x1a7,"Func0018BBFC",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/035/mission.bvmc,0x22,0x1b4,"Func00187854",,0x0,0x0 0x0,196,42,14
