"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/085/after.bvmc","0x1","0x8","削除１",,"0x0","0x1 0x35 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0x2","0xf","削除２",,"0x0","0x1 0x39 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0x3","0x16","削除３",,"0x0","0x1 0x3d 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0x4","0x1d","周囲に何もない喫茶店",,"0x0","0x1 0x41 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0x5","0x32","カメラ１",,"0x0","0x1 0x47 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0x6","0x3b","ミオ＿喜ぶ",,"0x0","0x1 0x5e 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0x7","0x46","ミオ",,"0x0","0x4 0x69 0x6f 0x89 0x9c 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0x8","0x4b","ありがとう。","Thank you.","0x0","0x1 0x6b 0x0",196,42,14,"Thank you."
"bvm_decmp/m/085/after.bvmc","0x7","0x46","ミオ",,"0x0","0x4 0x69 0x6f 0x89 0x9c 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0x9","0x58","たまたま、
理想どおりになったみたい。","It seems like everything just accidentally happened to work out ideally.","0x0","0x1 0x71 0x0",196,42,14,"Seems like it just accidentally happened to work out ideally."
"bvm_decmp/m/085/after.bvmc","0xa","0x7f","ケイ＿微笑み系Ｌ",,"0x0","0x2 0x77 0x91 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0xb","0x90","ケイ",,"0x0","0x2 0x7c 0x96 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0xc","0x95","すごい偶然もあるもんだな。","What an incredible coincidence that was!","0x0","0x1 0x7e 0x0",196,42,14,"What an incredible coincidence that was."
"bvm_decmp/m/085/after.bvmc","0xd","0xb0","ミオ＿照れる",,"0x0","0x1 0x84 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0x7","0x46","ミオ",,"0x0","0x4 0x69 0x6f 0x89 0x9c 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0xe","0xbd","ホントにありがとう。","Honestly, thank you so much.","0x0","0x1 0x8b 0x0",196,42,14,"Honestly, thank you so much."
"bvm_decmp/m/085/after.bvmc","0xa","0x7f","ケイ＿微笑み系Ｌ",,"0x0","0x2 0x77 0x91 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0xb","0x90","ケイ",,"0x0","0x2 0x7c 0x96 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0xf","0xd2","店、がんばれよ。","Good luck with the store.","0x0","0x1 0x98 0x0",196,42,14,"Good luck with the store."
"bvm_decmp/m/085/after.bvmc","0x7","0x46","ミオ",,"0x0","0x4 0x69 0x6f 0x89 0x9c 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0x10","0xe3","うん。","Right!","0x0","0x1 0x9e 0x0",196,42,14,"Right!"
"bvm_decmp/m/085/after.bvmc","0x11","0xea","アンマリー＿威圧する",,"0x0","0x1 0xa3 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0x12","0xff","アンマリー",,"0x0","0x1 0xa8 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0x13","0x10a","…………。","............","0x0","0x0 0x1 0xaa",196,42,14,"…"
"bvm_decmp/m/085/after.bvmc","0x14","0x115","開始イベント終了",,"0x0","0x0 0x1 0xb3",196,42,14,
"bvm_decmp/m/085/after.bvmc","0x15","0x126","Func00175724",,"0x0","0x0 0x1 0xba",196,42,14,
"bvm_decmp/m/085/after.bvmc","0x16","0x133","終了",,"0x0","0x0 0x1 0xdf",196,42,14,
"bvm_decmp/m/085/after.bvmc","0x0","0x0","Japan03",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0x17","0x138","OnGameOver",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0x18","0x143","main",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/085/after.bvmc","0x19","0x148","Func00175724",,"0x0","0x0 0x0",196,42,14,
