"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/085/before.bvmc","0x1","0x8","カフェ",,"0x0","0x1 0x77 0x0",196,42,14,
"bvm_decmp/m/085/before.bvmc","0x2","0xf","開始イベント終",,"0x0","0x1 0x7d 0x0",196,42,14,
"bvm_decmp/m/085/before.bvmc","0x3","0x1e","Func0017C644",,"0x0","0x1 0x83 0x0",196,42,14,
"bvm_decmp/m/085/before.bvmc","0x4","0x2b","終了",,"0x0","0x1 0xa5 0x0",196,42,14,
"bvm_decmp/m/085/before.bvmc","0x5","0x30","slgdol",,"0x0","0x2 0xc8 0xd4 0x0",196,42,14,
"bvm_decmp/m/085/before.bvmc","0x6","0x37","スリンガー１",,"0x0","0x1 0xca 0x0",196,42,14,
"bvm_decmp/m/085/before.bvmc","0x7","0x44","スリンガー注１",,"0x0","0x1 0xcc 0x0",196,42,14,
"bvm_decmp/m/085/before.bvmc","0x5","0x30","slgdol",,"0x0","0x2 0xc8 0xd4 0x0",196,42,14,
"bvm_decmp/m/085/before.bvmc","0x8","0x53","スリンガー２",,"0x0","0x1 0xd6 0x0",196,42,14,
"bvm_decmp/m/085/before.bvmc","0x9","0x60","スリンガー注２",,"0x0","0x1 0xd8 0x0",196,42,14,
"bvm_decmp/m/085/before.bvmc","0xa","0x6f","automan",,"0x0","0x1 0xe1 0x0",196,42,14,
"bvm_decmp/m/085/before.bvmc","0xb","0x77","オートマン１",,"0x0","0x1 0xe3 0x0",196,42,14,
"bvm_decmp/m/085/before.bvmc","0xc","0x84","オートマン注１",,"0x0","0x1 0xe5 0x0",196,42,14,
"bvm_decmp/m/085/before.bvmc","0xd","0x93","敵パス",,"0x0","0x3 0xed 0xf8 0x104 0x0",196,42,14,
"bvm_decmp/m/085/before.bvmc","0xd","0x93","敵パス",,"0x0","0x3 0xed 0xf8 0x104 0x0",196,42,14,
"bvm_decmp/m/085/before.bvmc","0xd","0x93","敵パス",,"0x0","0x3 0xed 0xf8 0x104 0x0",196,42,14,
"bvm_decmp/m/085/before.bvmc","0xe","0x9a","カメラ２",,"0x0","0x1 0x113 0x0",196,42,14,
"bvm_decmp/m/085/before.bvmc","0xf","0xa3","ケイ＿戦闘中険しい",,"0x0","0x1 0x14a 0x0",196,42,14,
