"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/103/before.bvmc","0x1","0x5","Germany03",,"0x0","0x1 0x69 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x2","0xf","削除１",,"0x0","0x1 0x7a 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x3","0x16","削除２",,"0x0","0x1 0x7e 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x4","0x1d","dendo",,"0x0","0x1 0x89 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x5","0x23","開始イベント終",,"0x0","0x1 0x8c 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x6","0x32","Func0018C854",,"0x0","0x1 0x92 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x7","0x3f","正常終了",,"0x0","0x1 0xb4 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x8","0x48","自機",,"0x0","0x1 0xe6 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x9","0x4d","自注",,"0x0","0x1 0xe8 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0xa","0x52","電動２",,"0x0","0x1 0xfb 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0xb","0x59","電動注２",,"0x0","0x1 0xfd 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0xc","0x62","カメラ３",,"0x0","0x1 0x107 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0xd","0x6b","カメラ４",,"0x0","0x2 0x124 0x15f 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0xe","0x74","ポー博士＿基本姿勢",,"0x0","0x1 0x12e 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0xf","0x87","ポー博士",,"0x0","0x13 0x139 0x145 0x184 0x259 0x267 0x26e 0x27b 0x298 0x29f 0x316 0x324 0x32b 0x353 0x35a 0x367 0x36e 0x37c 0x383 0x390 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x10","0x90","準備はいいか。","Are you ready?","0x0","0x1 0x13b 0x0",196,42,14,"Are you ready?"
"bvm_decmp/m/103/before.bvmc","0x11","0x9f","ポー博士＿怒る",,"0x0","0x3 0x140 0x276 0x362 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0xf","0x87","ポー博士",,"0x0","0x13 0x139 0x145 0x184 0x259 0x267 0x26e 0x27b 0x298 0x29f 0x316 0x324 0x32b 0x353 0x35a 0x367 0x36e 0x37c 0x383 0x390 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x12","0xae","チェンジ！　ゼスターＡ！","Transform! Zester-A!","0x0","0x1 0x147 0x0",196,42,14,"Zester-A, transform!"
"bvm_decmp/m/103/before.bvmc","0xd","0x6b","カメラ４",,"0x0","0x2 0x124 0x15f 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x13","0xc7","ポー博士＿血走る",,"0x0","0x2 0x179 0x38b 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0xf","0x87","ポー博士",,"0x0","0x13 0x139 0x145 0x184 0x259 0x267 0x26e 0x27b 0x298 0x29f 0x316 0x324 0x32b 0x353 0x35a 0x367 0x36e 0x37c 0x383 0x390 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x14","0xd8","ゼスターＡ！　アクション！","Zester-A! Action!","0x0","0x1 0x186 0x0",196,42,14,"Zester-A! Action!"
"bvm_decmp/m/103/before.bvmc","0x15","0xf3","AttackSwitch_a",,"0x0","0x1 0x18e 0x0",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x16","0x102","Func0018C64C",,"0x0","0x0 0x1 0x1a9",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x17","0x10f","電動",,"0x0","0x0 0x1 0x1d6",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x18","0x114","電動注",,"0x0","0x0 0x1 0x1d9",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x19","0x11b","カメラ２",,"0x0","0x0 0x1 0x1fd",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x1a","0x124","電動ルート",,"0x0","0x0 0x1 0x215",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x1b","0x12f","終点",,"0x0","0x0 0x1 0x218",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x1c","0x134","特工房",,"0x0","0x0 0x1 0x236",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x1d","0x13b","ケイ＿発見Ｌ",,"0x0","0x0 0x1 0x23e",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x1e","0x148","ケイ",,"0x0","0x0 0x4 0x24a 0x289 0x2ad 0x2b5",196,42,14,
"bvm_decmp/m/103/before.bvmc","0x1f","0x14d","な、なんだ！？","W-what's that!?","0x0","0x0 0x1 0x24d",196,42,14,"W-what's that!?"
