"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/077/after.bvmc","0x1","0x8","忍者屋敷",,"0x0","0x1 0x64 0x0",196,42,14,
"bvm_decmp/m/077/after.bvmc","0x2","0x11","カメラ１",,"0x0","0x1 0x6a 0x0",196,42,14,
"bvm_decmp/m/077/after.bvmc","0x3","0x1a","十文字＿基本姿勢",,"0x0","0x2 0x7f 0xd8 0x0",196,42,14,
"bvm_decmp/m/077/after.bvmc","0x4","0x2b","十文字",,"0x0","0xb 0x84 0xa6 0xbe 0xc4 0xdd 0xf9 0x100 0x107 0x122 0x14a 0x166 0x0",196,42,14,
"bvm_decmp/m/077/after.bvmc","0x5","0x32","おい。お主ら。","Hey, you.","0x0","0x1 0x86 0x0",196,42,14,"Hey, you."
"bvm_decmp/m/077/after.bvmc","0x6","0x41","ケイ＿微笑み系Ｌ",,"0x0","0x2 0x8b 0x10f 0x0",196,42,14,
"bvm_decmp/m/077/after.bvmc","0x7","0x52","ケイ",,"0x0","0x7 0x90 0xb2 0xd0 0xeb 0x114 0x130 0x158 0x0",196,42,14,
"bvm_decmp/m/077/after.bvmc","0x8","0x57","？？？","???","0x1 0x2 0x93 0x97","0x1 0x92 0x0",196,42,14,"???"
"bvm_decmp/m/077/after.bvmc","0x9","0x5e","十文字＿冷静な顔＿",,"0x0","0x1 0xa1 0x0",196,42,14,
"bvm_decmp/m/077/after.bvmc","0x4","0x2b","十文字",,"0x0","0xb 0x84 0xa6 0xbe 0xc4 0xdd 0xf9 0x100 0x107 0x122 0x14a 0x166 0x0",196,42,14,
"bvm_decmp/m/077/after.bvmc","0xa","0x71","先の戦い、お主らだそうだな。","You looked like you had total control over that last battle.","0x0","0x1 0xa8 0x0",196,42,14,"It looked liked you had total control over that last battle."
"bvm_decmp/m/077/after.bvmc","0xb","0x8e","ケイ＿基本姿勢Ｌ",,"0x0","0x2 0xad 0xcb 0x0",196,42,14,
"bvm_decmp/m/077/after.bvmc","0x7","0x52","ケイ",,"0x0","0x7 0x90 0xb2 0xd0 0xeb 0x114 0x130 0x158 0x0",196,42,14,
"bvm_decmp/m/077/after.bvmc","0xc","0x9f","ああ。
人形に乗っていたのは、
この/pだ。","Oh, that was /p piloting the Puppet.","0x0","0x1 0xb4 0x0",196,42,14,"Oh, that was /p piloting the mech."
"bvm_decmp/m/077/after.bvmc","0xd","0xca","十文字＿ちょっとした驚き",,"0x0","0x1 0xb9 0x0",196,42,14,
"bvm_decmp/m/077/after.bvmc","0x4","0x2b","十文字",,"0x0","0xb 0x84 0xa6 0xbe 0xc4 0xdd 0xf9 0x100 0x107 0x122 0x14a 0x166 0x0",196,42,14,
