File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/001/mission3.bvmc,0x0,0x0,"Japan03",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/001/mission3.bvmc,0x1,0x8,"bkfire",,0x0,0x1 0x3a 0x0,196,42,14
bvm_decmp/m/001/mission3.bvmc,0x2,0xf,"é©ï™ÇP",,0x0,0x1 0x3c 0x0,196,42,14
bvm_decmp/m/001/mission3.bvmc,0x3,0x16,"é©íçÇP",,0x0,0x1 0x3e 0x0,196,42,14
bvm_decmp/m/001/mission3.bvmc,0x4,0x1d,"automan",,0x0,0x1 0x46 0x0,196,42,14
bvm_decmp/m/001/mission3.bvmc,0x5,0x25,"ìGÇP",,0x0,0x1 0x48 0x0,196,42,14
bvm_decmp/m/001/mission3.bvmc,0x6,0x2a,"ìGíçÇP",,0x0,0x1 0x4a 0x0,196,42,14
bvm_decmp/m/001/mission3.bvmc,0x7,0x31,"ÉãÅ[ÉgÇP",,0x0,0x1 0x61 0x0,196,42,14
bvm_decmp/m/001/mission3.bvmc,0x8,0x3a,"èIì_",,0x0,0x1 0x63 0x0,196,42,14
bvm_decmp/m/001/mission3.bvmc,0x9,0x3f,"äJénÉCÉxÉìÉgèIóπ",,0x0,0x1 0x79 0x0,196,42,14
bvm_decmp/m/001/mission3.bvmc,0xa,0x50,"Func001877E4",,0x0,0x1 0x7f 0x0,196,42,14
bvm_decmp/m/001/mission3.bvmc,0xb,0x5d,"Func00185D04",,0x0,0x1 0x8c 0x0,196,42,14
bvm_decmp/m/001/mission3.bvmc,0xc,0x6a,"ìGåÇîj",,0x0,0x1 0xb4 0x0,196,42,14
bvm_decmp/m/001/mission3.bvmc,0xd,0x71,"É~ÉbÉVÉáÉìê¨å˜",,0x0,0x1 0xba 0x0,196,42,14
bvm_decmp/m/001/mission3.bvmc,0xe,0x80,"self",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/001/mission3.bvmc,0xf,0x85,"enemy1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/001/mission3.bvmc,0x10,0x8c,"OnGameOver",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/001/mission3.bvmc,0x11,0x97,"main",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/001/mission3.bvmc,0x12,0x9c,"Func001877E4",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/001/mission3.bvmc,0x13,0xa9,"Func00185D04",,0x0,0x0 0x0,196,42,14
