File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/094/before.bvmc,0x1,0x5,"Germany02","",0x0,0x1 0x69 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0x2,0xf,"カメラ１","",0x0,0x1 0x74 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0x3,0x18,"カメラ２","",0x0,0x1 0x88 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0x4,0x21,"八工房会議","",0x0,0x1 0x9c 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0x5,0x2c,"フランバード＿冷静な顔","",0x0,0x1 0xa3 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0x6,0x43,"フランバード","",0x0,0x1 0xae 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0x7,0x50,"八工房会議を開くことに
なるとはな。","",0x0,0x1 0xb0 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0x8,0x75,"オーギュスト＿基本姿勢","",0x0,0x4 0xb5 0xd4 0x12d 0x149 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0x9,0x8c,"オーギュスト","",0x0,0xc 0xba 0xc0 0xd9 0xe0 0xe7 0x132 0x14e 0x161 0x16f 0x176 0x1b0 0x1b7 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0xa,0x99,"弓工房、特工房、牙工房にも
召集をかけた。","",0x0,0x1 0xbc 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0x9,0x8c,"オーギュスト","",0x0,0xc 0xba 0xc0 0xd9 0xe0 0xe7 0x132 0x14e 0x161 0x16f 0x176 0x1b0 0x1b7 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0xb,0xc4,"問題が問題だけに、
多くの助力が必要だ。","",0x0,0x1 0xc2 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0xc,0xed,"コフー＿基本姿勢","",0x0,0x1 0xc7 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0xd,0xfe,"コフー","",0x0,0x2 0xcc 0x184 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0xe,0x105,"異議はない。","",0x0,0x0 0x1 0xce,196,42,14
bvm_decmp/m/094/before.bvmc,0x8,0x75,"オーギュスト＿基本姿勢","",0x0,0x4 0xb5 0xd4 0x12d 0x149 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0x9,0x8c,"オーギュスト","",0x0,0xc 0xba 0xc0 0xd9 0xe0 0xe7 0x132 0x14e 0x161 0x16f 0x176 0x1b0 0x1b7 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0xf,0x112,"議題は明白だ。","",0x0,0x0 0x1 0xdb,196,42,14
bvm_decmp/m/094/before.bvmc,0x9,0x8c,"オーギュスト","",0x0,0xc 0xba 0xc0 0xd9 0xe0 0xe7 0x132 0x14e 0x161 0x16f 0x176 0x1b0 0x1b7 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0x10,0x121,"マリオネーションキラーの脅威
に立ち向かわねばならない。","",0x0,0x0 0x1 0xe2,196,42,14
bvm_decmp/m/094/before.bvmc,0x9,0x8c,"オーギュスト","",0x0,0xc 0xba 0xc0 0xd9 0xe0 0xe7 0x132 0x14e 0x161 0x16f 0x176 0x1b0 0x1b7 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0x11,0x15a,"すべての工房が力を合わせて。","",0x0,0x0 0x1 0xe9,196,42,14
bvm_decmp/m/094/before.bvmc,0x12,0x177,"ポー博士＿冷静な顔","",0x0,0x0 0x1 0xef,196,42,14
bvm_decmp/m/094/before.bvmc,0x13,0x18a,"ポー博士","",0x0,0x0 0x2 0xf5 0xfd,196,42,14
bvm_decmp/m/094/before.bvmc,0x14,0x193,"マリオネーションキラーの
戦闘能力は、予想以上です。","",0x0,0x0 0x1 0xf8,196,42,14
bvm_decmp/m/094/before.bvmc,0x13,0x18a,"ポー博士","",0x0,0x0 0x2 0xf5 0xfd,196,42,14
bvm_decmp/m/094/before.bvmc,0x15,0x1c8,"これまでの
マリオネーションギアでは、
歯が立たないでしょう。","",0x0,0x0 0x1 0x100,196,42,14
bvm_decmp/m/094/before.bvmc,0x16,0x207,"モクヨウ＿困った顔","",0x0,0x0 0x1 0x106,196,42,14
bvm_decmp/m/094/before.bvmc,0x17,0x21a,"モクヨウ","",0x0,0x0 0x2 0x10c 0x1a1,196,42,14
bvm_decmp/m/094/before.bvmc,0x18,0x223,"自動人形が
そんな力を持つなんて、
信じられない話ね。","",0x0,0x0 0x1 0x10f,196,42,14
bvm_decmp/m/094/before.bvmc,0x19,0x25a,"ネストラ＿思案中","",0x0,0x0 0x1 0x115,196,42,14
bvm_decmp/m/094/before.bvmc,0x1a,0x26b,"ネストラ","",0x0,0x0 0x1 0x11b,196,42,14
bvm_decmp/m/094/before.bvmc,0x1b,0x274,"このままだと世界は
オートマンの手に落ちる。","",0x0,0x0 0x1 0x11e,196,42,14
bvm_decmp/m/094/before.bvmc,0x8,0x75,"オーギュスト＿基本姿勢","",0x0,0x4 0xb5 0xd4 0x12d 0x149 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0x9,0x8c,"オーギュスト","",0x0,0xc 0xba 0xc0 0xd9 0xe0 0xe7 0x132 0x14e 0x161 0x16f 0x176 0x1b0 0x1b7 0x0,196,42,14
bvm_decmp/m/094/before.bvmc,0x1c,0x2a1,"マリオネーションキラーより
強い人形が必要だ。
最強のマリオネーションギアが。","",0x0,0x0 0x1 0x134,196,42,14
bvm_decmp/m/094/before.bvmc,0x1d,0x2f0,"ドラン＿思案中","",0x0,0x0 0x1 0x13a,196,42,14
bvm_decmp/m/094/before.bvmc,0x1e,0x2ff,"ドラン","",0x0,0x0 0x1 0x140,196,42,14
bvm_decmp/m/094/before.bvmc,0x1f,0x306,"最強の
マリオネーションギアか……。
そう簡単ではないぞ。","",0x0,0x0 0x1 0x143,196,42,14
