File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/039/before.bvmc,0x0,0x0,"Highway01",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x1,0xa,"Japan03",,0x0,0x1 0x6d 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x2,0x12,"France01",,0x0,0x1 0x72 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x3,0x1b,"automan",,0x0,0x1 0x7c 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x4,0x23,"swdgunk",,0x0,0x1 0x81 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x5,0x2b,"bgtotem",,0x0,0x1 0x86 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x6,0x33,"開始イベント終了",,0x0,0x1 0x89 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x7,0x44,"Func00175A64",,0x0,0x1 0x8f 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x8,0x51,"終了",,0x0,0x1 0xb1 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x9,0x56,"イベント１　開始",,0x0,0x1 0xd3 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0xa,0x67,"アンマリー機",,0x0,0x1 0xda 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0xb,0x74,"アンマリー機注",,0x0,0x1 0xdc 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0xc,0x83,"アンマリールート",,0x0,0x1 0xe5 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0xd,0x94,"終点",,0x0,0x2 0xe7 0x452 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0xe,0x99,"カメラ２",,0x0,0x1 0x100 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0xf,0xa2,"コックピット",,0x0,0x1 0x121 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x10,0xaf,"アンマリー＿操縦真剣",,0x0,0x1 0x128 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x11,0xc4,"アンマリー",,0x0,0x6 0x133 0x139 0x1ad 0x1b4 0x1bb 0x1c2 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x12,0xcf,"これ何？",,0x0,0x1 0x135 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x13,0xd8,"オートマンが建てた
みたいだけど……",,0x0,0x1 0x13b 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x14,0xfd,"カメラ２＿２",,0x0,0x1 0x189 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x15,0x10a,"アンマリー＿操縦やられ",,0x0,0x0 0x1 0x1a1,196,42,14
bvm_decmp/m/039/before.bvmc,0x16,0x121,"人形が動かない！？",,0x0,0x0 0x1 0x1af,196,42,14
bvm_decmp/m/039/before.bvmc,0x17,0x134,"なんで！？",,0x0,0x0 0x1 0x1b6,196,42,14
bvm_decmp/m/039/before.bvmc,0x18,0x13f,"動いて！",,0x0,0x0 0x1 0x1bd,196,42,14
bvm_decmp/m/039/before.bvmc,0x19,0x148,"動いてよ！！",,0x0,0x0 0x1 0x1c4,196,42,14
bvm_decmp/m/039/before.bvmc,0x1a,0x155,"イベント１　終",,0x0,0x0 0x1 0x1d8,196,42,14
bvm_decmp/m/039/before.bvmc,0x1b,0x164,"Func001759EC",,0x0,0x0 0x1 0x1df,196,42,14
bvm_decmp/m/039/before.bvmc,0x1c,0x171,"オートマン１",,0x0,0x0 0x1 0x207,196,42,14
bvm_decmp/m/039/before.bvmc,0x1d,0x17e,"オートマン注１",,0x0,0x0 0x1 0x20a,196,42,14
bvm_decmp/m/039/before.bvmc,0x1e,0x18d,"オートマン２",,0x0,0x0 0x1 0x215,196,42,14
bvm_decmp/m/039/before.bvmc,0x1f,0x19a,"オートマン注２",,0x0,0x0 0x1 0x218,196,42,14
bvm_decmp/m/039/before.bvmc,0x20,0x1a9,"トーテム１",,0x0,0x0 0x1 0x224,196,42,14
bvm_decmp/m/039/before.bvmc,0x21,0x1b4,"トーテム注",,0x0,0x0 0x6 0x227 0x236 0x245 0x254 0x263 0x272,196,42,14
bvm_decmp/m/039/before.bvmc,0x22,0x1bf,"トーテム２",,0x0,0x0 0x1 0x233,196,42,14
bvm_decmp/m/039/before.bvmc,0x23,0x1ca,"トーテム３",,0x0,0x0 0x1 0x242,196,42,14
bvm_decmp/m/039/before.bvmc,0x24,0x1d5,"トーテム４",,0x0,0x0 0x1 0x251,196,42,14
bvm_decmp/m/039/before.bvmc,0x25,0x1e0,"トーテム５",,0x0,0x0 0x1 0x260,196,42,14
bvm_decmp/m/039/before.bvmc,0x26,0x1eb,"トーテム６",,0x0,0x0 0x1 0x26f,196,42,14
bvm_decmp/m/039/before.bvmc,0x27,0x1f6,"オートマンパス",,0x0,0x0 0x1 0x280,196,42,14
bvm_decmp/m/039/before.bvmc,0x28,0x205,"オートマンパス２",,0x0,0x0 0x1 0x28c,196,42,14
bvm_decmp/m/039/before.bvmc,0x29,0x216,"カメラ４",,0x0,0x0 0x1 0x297,196,42,14
bvm_decmp/m/039/before.bvmc,0x2a,0x21f,"カメラ５",,0x0,0x0 0x1 0x2ac,196,42,14
bvm_decmp/m/039/before.bvmc,0x2b,0x228,"アイゼンベルグの町並み＿日没",,0x0,0x0 0x1 0x2bd,196,42,14
bvm_decmp/m/039/before.bvmc,0x2c,0x245,"ガロイ親方＿戦闘中軽い驚き",,0x0,0x0 0x1 0x2c5,196,42,14
bvm_decmp/m/039/before.bvmc,0x2d,0x260,"ガロイ親方",,0x0,0x0 0xa 0x2d1 0x2e0 0x2e8 0x306 0x324 0x32c 0x33b 0x343 0x3b5 0x3bd,196,42,14
bvm_decmp/m/039/before.bvmc,0x2e,0x26b,"みろ！
やつらトーテムを建てている。",,0x0,0x0 0x1 0x2d4,196,42,14
bvm_decmp/m/039/before.bvmc,0x2f,0x290,"ガロイ親方＿戦闘中険しい",,0x0,0x0 0x1 0x2da,196,42,14
bvm_decmp/m/039/before.bvmc,0x30,0x2a9,"機械のトーテム。新旧問わず、
すべてのマリオネーションギア
を停止させる波動を放射する。",,0x0,0x0 0x1 0x2e3,196,42,14
bvm_decmp/m/039/before.bvmc,0x31,0x302,"このトーテムが起動すると
周囲のマリオネーションギアは
操縦不能になる。",,0x0,0x0 0x1 0x2eb,196,42,14
bvm_decmp/m/039/before.bvmc,0x32,0x34b,"メリッサ＿戦闘中真剣",,0x0,0x0 0x1 0x2f1,196,42,14
bvm_decmp/m/039/before.bvmc,0x33,0x360,"メリッサ",,0x0,0x0 0x1 0x2f7,196,42,14
bvm_decmp/m/039/before.bvmc,0x34,0x369,"あれが稼動したら
万事休すだよ。",,0x0,0x0 0x1 0x2fa,196,42,14
bvm_decmp/m/039/before.bvmc,0x35,0x38a,"ガロイ親方＿戦闘中真剣",,0x0,0x0 0x3 0x300 0x31e 0x39f,196,42,14
bvm_decmp/m/039/before.bvmc,0x36,0x3a1,"幸い、
まだ作動していないようだ。",,0x0,0x0 0x1 0x309,196,42,14
bvm_decmp/m/039/before.bvmc,0x37,0x3c4,"ケイ＿真剣Ｌ",,0x0,0x0 0x1 0x30f,196,42,14
bvm_decmp/m/039/before.bvmc,0x38,0x3d1,"ケイ",,0x0,0x0 0x1 0x315,196,42,14
bvm_decmp/m/039/before.bvmc,0x39,0x3d6,"なら、今のうちに
全部壊そう！",,0x0,0x0 0x1 0x318,196,42,14
bvm_decmp/m/039/before.bvmc,0x3a,0x3f5,"うむ。",,0x0,0x0 0x1 0x327,196,42,14
bvm_decmp/m/039/before.bvmc,0x3b,0x3fc,"アンマリーの人形はなんとか回
収したが、この数のトーテムが
一度に作動したら手も足もでん。",,0x0,0x0 0x1 0x32f,196,42,14
bvm_decmp/m/039/before.bvmc,0x3c,0x457,"ガロイ親方＿戦闘中叫び",,0x0,0x0 0x1 0x335,196,42,14
bvm_decmp/m/039/before.bvmc,0x3d,0x46e,"時間との戦いだ。
トーテムが作動する前に、
すべて破壊するんだ。",,0x0,0x0 0x1 0x33e,196,42,14
bvm_decmp/m/039/before.bvmc,0x3e,0x4af,"車型の人形を使え！！
高速で体当たりして
破壊するんだ！！",,0x0,0x0 0x1 0x346,196,42,14
bvm_decmp/m/039/before.bvmc,0x3f,0x4ea,"Func0017580C",,0x0,0x0 0x1 0x35d,196,42,14
bvm_decmp/m/039/before.bvmc,0x40,0x4f7,"談話室",,0x0,0x0 0x1 0x38d,196,42,14
bvm_decmp/m/039/before.bvmc,0x41,0x4fe,"カメラ３",,0x0,0x0 0x1 0x394,196,42,14
bvm_decmp/m/039/before.bvmc,0x42,0x507,"アンマリーの人形は、
なんとか回収した。",,0x0,0x0 0x1 0x3b8,196,42,14
bvm_decmp/m/039/before.bvmc,0x43,0x530,"だが、オートマンどもは
アイゼンベルグに向かった。
すぐに行くぞ。",,0x0,0x0 0x1 0x3c0,196,42,14
bvm_decmp/m/039/before.bvmc,0x44,0x573,"Func00172D34",,0x0,0x0 0x1 0x3dc,196,42,14
bvm_decmp/m/039/before.bvmc,0x45,0x580,"街道オートマン",,0x0,0x0 0x1 0x3fd,196,42,14
bvm_decmp/m/039/before.bvmc,0x46,0x58f,"街道オートマン注",,0x0,0x0 0x1 0x400,196,42,14
bvm_decmp/m/039/before.bvmc,0x47,0x5a0,"街道トーテム",,0x0,0x0 0x1 0x40c,196,42,14
bvm_decmp/m/039/before.bvmc,0x48,0x5ad,"街道トーテム注",,0x0,0x0 0x1 0x40f,196,42,14
bvm_decmp/m/039/before.bvmc,0x49,0x5bc,"カメラ１",,0x0,0x0 0x1 0x41c,196,42,14
bvm_decmp/m/039/before.bvmc,0x4a,0x5c5,"オートマンルート",,0x0,0x0 0x1 0x44f,196,42,14
bvm_decmp/m/039/before.bvmc,0x4b,0x5d6,"Func001758FC",,0x0,0x0 0x1 0x480,196,42,14
bvm_decmp/m/039/before.bvmc,0x4c,0x5e3,"enemy1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x4d,0x5ea,"enemy2",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x4e,0x5f1,"totem1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x4f,0x5f8,"totem2",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x50,0x5ff,"totem3",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x51,0x606,"totem4",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x52,0x60d,"totem5",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x53,0x614,"totem6",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x54,0x61b,"friend1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x55,0x623,"enName1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x56,0x62b,"frName1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x57,0x633,"totemName1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x58,0x63e,"mapName1",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x59,0x647,"mapName2",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x5a,0x650,"mapName3",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x5b,0x659,"OnGameOver",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x5c,0x664,"TxWid",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x5d,0x66a,"TxHi",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x5e,0x66f,"main",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x5f,0x674,"Func0017580C",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x60,0x681,"Func001758FC",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x61,0x68e,"Func00172D34",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x62,0x69b,"Func001759EC",,0x0,0x0 0x0,196,42,14
bvm_decmp/m/039/before.bvmc,0x63,0x6a8,"Func00175A64",,0x0,0x0 0x0,196,42,14
