"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/025/before.bvmc","0x1","0x9","ship",,"0x0","0x1 0x72 0x0",196,42,14,
"bvm_decmp/m/025/before.bvmc","0x2","0xe","敵１",,"0x0","0x1 0x78 0x0",196,42,14,
"bvm_decmp/m/025/before.bvmc","0x3","0x13","敵注１",,"0x0","0x1 0x7a 0x0",196,42,14,
"bvm_decmp/m/025/before.bvmc","0x4","0x1a","ガロイ格納庫",,"0x0","0x1 0x8c 0x0",196,42,14,
"bvm_decmp/m/025/before.bvmc","0x5","0x27","カメラ１",,"0x0","0x1 0x97 0x0",196,42,14,
"bvm_decmp/m/025/before.bvmc","0x6","0x30","メリッサ＿基本姿勢",,"0x0","0x2 0xa5 0xbf 0x0",196,42,14,
"bvm_decmp/m/025/before.bvmc","0x7","0x43","メリッサ",,"0x0","0x3 0xac 0xb8 0xc4 0x0",196,42,14,
"bvm_decmp/m/025/before.bvmc","0x8","0x4c","今日は模擬戦だよ。
","Today's your mock battle.","0x0","0x1 0xae 0x0",196,42,14,"Today's the mock battle."
"bvm_decmp/m/025/before.bvmc","0x9","0x61","メリッサ＿しょうがないな",,"0x0","0x1 0xb3 0x0",196,42,14,
"bvm_decmp/m/025/before.bvmc","0x7","0x43","メリッサ",,"0x0","0x3 0xac 0xb8 0xc4 0x0",196,42,14,
"bvm_decmp/m/025/before.bvmc","0xa","0x7a","あんたたちだけだと
危なっかしいから、
私が立会い人をやるからね。","Since things might turn ugly, I'm going to be spectating.","0x0","0x1 0xba 0x0",196,42,14,"Because things might turn ugly, I'm going to be spectating."
"bvm_decmp/m/025/before.bvmc","0x6","0x30","メリッサ＿基本姿勢",,"0x0","0x2 0xa5 0xbf 0x0",196,42,14,
"bvm_decmp/m/025/before.bvmc","0x7","0x43","メリッサ",,"0x0","0x3 0xac 0xb8 0xc4 0x0",196,42,14,
"bvm_decmp/m/025/before.bvmc","0xb","0xbd","さあ、はやく準備しな。","Go ahead and get set up.","0x0","0x1 0xc6 0x0",196,42,14,"So, go and get set up."
"bvm_decmp/m/025/before.bvmc","0xc","0xd4","Japan03",,"0x0","0x1 0xe2 0x0",196,42,14,
"bvm_decmp/m/025/before.bvmc","0xd","0xdc","コックピット",,"0x0","0x1 0xf3 0x0",196,42,14,
"bvm_decmp/m/025/before.bvmc","0xe","0xe9","自分１",,"0x0","0x1 0xfc 0x0",196,42,14,
"bvm_decmp/m/025/before.bvmc","0xf","0xf0","自注１",,"0x0","0x1 0xfe 0x0",196,42,14,
"bvm_decmp/m/025/before.bvmc","0x10","0xf7","敵２",,"0x0","0x1 0x108 0x0",196,42,14,
"bvm_decmp/m/025/before.bvmc","0x11","0xfc","敵注２",,"0x0","0x1 0x10a 0x0",196,42,14,
"bvm_decmp/m/025/before.bvmc","0x12","0x103","カメラ２",,"0x0","0x0 0x1 0x11f",196,42,14,
"bvm_decmp/m/025/before.bvmc","0x13","0x10c","アンマリー＿操縦叫び",,"0x0","0x0 0x1 0x13c",196,42,14,
"bvm_decmp/m/025/before.bvmc","0x14","0x121","アンマリー",,"0x0","0x0 0x6 0x144 0x17c 0x184 0x18c 0x194 0x1a3",196,42,14,
"bvm_decmp/m/025/before.bvmc","0x15","0x12c","今日は本気出すから。
そっちも全力で！","Today, I'm going to take this seriously.
You'd better give it your all too!","0x0","0x0 0x1 0x147",196,42,14,"Today, I'm going to take it seriously.
You'd better give it your all too!"
"bvm_decmp/m/025/before.bvmc","0x16","0x153","カメラ３＿２",,"0x0","0x0 0x1 0x162",196,42,14,
"bvm_decmp/m/025/before.bvmc","0x17","0x160","アンマリー＿操縦葛藤する",,"0x0","0x0 0x1 0x174",196,42,14,
"bvm_decmp/m/025/before.bvmc","0x14","0x121","アンマリー",,"0x0","0x0 0x6 0x144 0x17c 0x184 0x18c 0x194 0x1a3",196,42,14,
