"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/064/before.bvmc","0x1","0x8","ランバートの店",,"0x0","0x1 0x6f 0x0",196,42,14,
"bvm_decmp/m/064/before.bvmc","0x2","0x17","自分１",,"0x0","0x1 0x78 0x0",196,42,14,
"bvm_decmp/m/064/before.bvmc","0x3","0x1e","自注１",,"0x0","0x1 0x7a 0x0",196,42,14,
"bvm_decmp/m/064/before.bvmc","0x4","0x25","SHIP",,"0x0","0x1 0x8d 0x0",196,42,14,
"bvm_decmp/m/064/before.bvmc","0x5","0x2a","SHIP2",,"0x0","0x1 0x96 0x0",196,42,14,
"bvm_decmp/m/064/before.bvmc","0x6","0x30","SNAIL",,"0x0","0x1 0xa1 0x0",196,42,14,
"bvm_decmp/m/064/before.bvmc","0x7","0x36","WINDMIL",,"0x0","0x1 0xac 0x0",196,42,14,
"bvm_decmp/m/064/before.bvmc","0x8","0x3e","WINDMIL2",,"0x0","0x1 0xb7 0x0",196,42,14,
"bvm_decmp/m/064/before.bvmc","0x9","0x47","カメラ１",,"0x0","0x1 0xd6 0x0",196,42,14,
"bvm_decmp/m/064/before.bvmc","0xa","0x50","ルート１",,"0x0","0x1 0xe0 0x0",196,42,14,
"bvm_decmp/m/064/before.bvmc","0xb","0x59","終点",,"0x0","0x1 0xe2 0x0",196,42,14,
"bvm_decmp/m/064/before.bvmc","0xc","0x5e","開始イベント終",,"0x0","0x1 0xff 0x0",196,42,14,
"bvm_decmp/m/064/before.bvmc","0xd","0x6d","Func001B373C",,"0x0","0x1 0x105 0x0",196,42,14,
"bvm_decmp/m/064/before.bvmc","0xe","0x7a","正常終了",,"0x0","0x1 0x131 0x0",196,42,14,
"bvm_decmp/m/064/before.bvmc","0xf","0x83","イベント１　開始",,"0x0","0x1 0x153 0x0",196,42,14,
"bvm_decmp/m/064/before.bvmc","0x10","0x94","自分２",,"0x0","0x1 0x15b 0x0",196,42,14,
"bvm_decmp/m/064/before.bvmc","0x11","0x9b","自注２",,"0x0","0x1 0x15d 0x0",196,42,14,
"bvm_decmp/m/064/before.bvmc","0x12","0xa2","カメラ２",,"0x0","0x1 0x162 0x0",196,42,14,
"bvm_decmp/m/064/before.bvmc","0x13","0xab","アリサ＿ＭＧを見てびっくり",,"0x0","0x3 0x176 0x1ae 0x434 0x0",196,42,14,
