"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/017/before.bvmc","0x1","0x9","ガロイ格納庫",,"0x0","0x1 0x6b 0x0",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x2","0x16","カメラ１",,"0x0","0x1 0x76 0x0",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x3","0x1f","ガロイ親方＿叫び",,"0x0","0x2 0x92 0x152 0x0",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x4","0x30","ガロイ親方",,"0x0","0x9 0x99 0x9f 0xa5 0xab 0xb7 0xbd 0xc4 0xed 0x157 0x0",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x5","0x3b","おいガキども！！！
いつぞやの罰を覚えているな！","HEY, BRATS!!!
Don't think I've forgotten about your punishment for back then!","0x0","0x1 0x9b 0x0",196,42,14,"Oi, brats!!!
Don't think I've forgotten about your punishment from a while back!"
"bvm_decmp/m/017/before.bvmc","0x4","0x30","ガロイ親方",,"0x0","0x9 0x99 0x9f 0xa5 0xab 0xb7 0xbd 0xc4 0xed 0x157 0x0",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x6","0x6c","マリオネーションギアを使った
勝手な出撃。","I remember that time you decided you'd just waltz the Marionation Gear off into combat on your own!","0x0","0x1 0xa1 0x0",196,42,14,"That time you took the Marionation Gear on a sortie without permission. "
"bvm_decmp/m/017/before.bvmc","0x4","0x30","ガロイ親方",,"0x0","0x9 0x99 0x9f 0xa5 0xab 0xb7 0xbd 0xc4 0xed 0x157 0x0",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x7","0x97","無断でのゴッドフリード改造。","...AND you modified Godfried without permission.","0x0","0x1 0xa7 0x0",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x4","0x30","ガロイ親方",,"0x0","0x9 0x99 0x9f 0xa5 0xab 0xb7 0xbd 0xc4 0xed 0x157 0x0",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x8","0xb4","その罰として、
今日は大掃除をしてもらう。","As punishment, I'll have you on cleaning duty today.","0x0","0x1 0xad 0x0",196,42,14,"As penance, today I'll have you on cleaning duty."
"bvm_decmp/m/017/before.bvmc","0x9","0xdf","ガロイ親方＿威圧",,"0x0","0x1 0xb2 0x0",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x4","0x30","ガロイ親方",,"0x0","0x9 0x99 0x9f 0xa5 0xab 0xb7 0xbd 0xc4 0xed 0x157 0x0",196,42,14,
"bvm_decmp/m/017/before.bvmc","0xa","0xf0","いいか！
日が暮れるまでに
格納庫全部をピカピカにしろ。","LISTEN UP!
By the end of the day, I want this hangar polished until it's gleaming.","0x0","0x1 0xb9 0x0",196,42,14,"Listen up!
By the end of the day, I want this hangar polished until it's gleaming.
"
"bvm_decmp/m/017/before.bvmc","0x4","0x30","ガロイ親方",,"0x0","0x9 0x99 0x9f 0xa5 0xab 0xb7 0xbd 0xc4 0xed 0x157 0x0",196,42,14,
"bvm_decmp/m/017/before.bvmc","0xb","0x129","チリ一つでも残ってやがったら、
ただじゃおかねぇ！","And if I see so much as a smirk on your faces, I'll make you wipe THOSE clean off too!","0x0","0x0 0x1 0xbf",196,42,14,"And if I see as much as a smile on your faces, I'll make you wipe those clean off too!"
"bvm_decmp/m/017/before.bvmc","0x4","0x30","ガロイ親方",,"0x0","0x9 0x99 0x9f 0xa5 0xab 0xb7 0xbd 0xc4 0xed 0x157 0x0",196,42,14,
"bvm_decmp/m/017/before.bvmc","0xc","0x15c","わかったな！！！","Got it!?","0x0","0x0 0x1 0xc6",196,42,14,"Got it??!!"
"bvm_decmp/m/017/before.bvmc","0xd","0x16d","ケイ＿「え？」くらいの驚きＬ",,"0x0","0x0 0x3 0xcc 0x20d 0x2b0",196,42,14,
"bvm_decmp/m/017/before.bvmc","0xe","0x18a","ケイ",,"0x0","0x0 0xe 0xd2 0x107 0x194 0x1a4 0x1ac 0x1b4 0x1c4 0x1eb 0x213 0x21b 0x243 0x253 0x29b 0x2b6",196,42,14,
"bvm_decmp/m/017/before.bvmc","0xf","0x18f","…………。","............","0x1 0x2 0xd7 0xdc","0x0 0x1 0xd5",196,42,14,"…"
"bvm_decmp/m/017/before.bvmc","0x10","0x19a","ガロイ親方＿怒る",,"0x0","0x0 0x1 0xe7",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x4","0x30","ガロイ親方",,"0x0","0x9 0x99 0x9f 0xa5 0xab 0xb7 0xbd 0xc4 0xed 0x157 0x0",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x11","0x1ab","返事は！！！","ANSWER ME!!!","0x1 0x2 0xf1 0xf6","0x0 0x1 0xef",196,42,14,"Answer me!!!"
"bvm_decmp/m/017/before.bvmc","0x12","0x1b8","ケイ＿がっくりＬ",,"0x0","0x0 0x2 0x101 0x18c",196,42,14,
"bvm_decmp/m/017/before.bvmc","0xe","0x18a","ケイ",,"0x0","0x0 0xe 0xd2 0x107 0x194 0x1a4 0x1ac 0x1b4 0x1c4 0x1eb 0x213 0x21b 0x243 0x253 0x29b 0x2b6",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x13","0x1c9","はい！！","Yes, sir!!","0x3 0x2 0x10c 0x111 0x2 0x127 0x12c 0x2 0x142 0x147","0x0 0x3 0x10a 0x125 0x140",196,42,14,"Right..."
"bvm_decmp/m/017/before.bvmc","0x14","0x1d2","主人公＿ちょっとした驚き",,"0x0","0x0 0x1 0x11c",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x15","0x1eb","主人公",,"0x0","0x0 0x1 0x122",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x13","0x1c9","はい！！","Yes, sir!!","0x3 0x2 0x10c 0x111 0x2 0x127 0x12c 0x2 0x142 0x147","0x0 0x3 0x10a 0x125 0x140",196,42,14,"Yes, sir!!"
"bvm_decmp/m/017/before.bvmc","0x16","0x1f2","アンマリー＿身がまえて話す",,"0x0","0x0 0x2 0x137 0x1cd",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x17","0x20d","アンマリー",,"0x0","0x0 0x9 0x13d 0x1d3 0x1db 0x1fb 0x203 0x22b 0x233 0x263 0x26b",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x13","0x1c9","はい！！","Yes, sir!!","0x3 0x2 0x10c 0x111 0x2 0x127 0x12c 0x2 0x142 0x147","0x0 0x3 0x10a 0x125 0x140",196,42,14,"Yes!!"
"bvm_decmp/m/017/before.bvmc","0x3","0x1f","ガロイ親方＿叫び",,"0x0","0x2 0x92 0x152 0x0",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x4","0x30","ガロイ親方",,"0x0","0x9 0x99 0x9f 0xa5 0xab 0xb7 0xbd 0xc4 0xed 0x157 0x0",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x18","0x218","よし！　かかれ！","All right! Get moving!","0x1 0x2 0x15b 0x160","0x0 0x1 0x159",196,42,14,"All right! Get started!"
"bvm_decmp/m/017/before.bvmc","0x12","0x1b8","ケイ＿がっくりＬ",,"0x0","0x0 0x2 0x101 0x18c",196,42,14,
"bvm_decmp/m/017/before.bvmc","0xe","0x18a","ケイ",,"0x0","0x0 0xe 0xd2 0x107 0x194 0x1a4 0x1ac 0x1b4 0x1c4 0x1eb 0x213 0x21b 0x243 0x253 0x29b 0x2b6",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x19","0x229","やれやれ……。","Good grief...","0x0","0x0 0x1 0x197",196,42,14,"Good grief..."
"bvm_decmp/m/017/before.bvmc","0x1a","0x238","ケイ＿やれやれＬ",,"0x0","0x0 0x1 0x19e",196,42,14,
"bvm_decmp/m/017/before.bvmc","0xe","0x18a","ケイ",,"0x0","0x0 0xe 0xd2 0x107 0x194 0x1a4 0x1ac 0x1b4 0x1c4 0x1eb 0x213 0x21b 0x243 0x253 0x29b 0x2b6",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x1b","0x249","こりゃ、やるしかないな……。","Well, guess we don't have any other choice...","0x0","0x0 0x1 0x1a7",196,42,14,"Well, we don't have any other choice..."
"bvm_decmp/m/017/before.bvmc","0xe","0x18a","ケイ",,"0x0","0x0 0xe 0xd2 0x107 0x194 0x1a4 0x1ac 0x1b4 0x1c4 0x1eb 0x213 0x21b 0x243 0x253 0x29b 0x2b6",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x1c","0x266","普通にやってたら、
とても終わんねぇよ。","If we do it like normal, this is never gonna end.","0x0","0x0 0x1 0x1af",196,42,14,"If we do it like normal, it's never gonna end."
"bvm_decmp/m/017/before.bvmc","0xe","0x18a","ケイ",,"0x0","0x0 0xe 0xd2 0x107 0x194 0x1a4 0x1ac 0x1b4 0x1c4 0x1eb 0x213 0x21b 0x243 0x253 0x29b 0x2b6",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x1d","0x28f","気合いれて
やんないとダメだな。","We've gotta get fired up, or else it's hopeless.","0x0","0x0 0x1 0x1b7",196,42,14,"We've got to get fired up, else it's hopeless."
"bvm_decmp/m/017/before.bvmc","0x1e","0x2b0","ケイ＿にが笑いＬ",,"0x0","0x0 0x2 0x1be 0x23d",196,42,14,
"bvm_decmp/m/017/before.bvmc","0xe","0x18a","ケイ",,"0x0","0x0 0xe 0xd2 0x107 0x194 0x1a4 0x1ac 0x1b4 0x1c4 0x1eb 0x213 0x21b 0x243 0x253 0x29b 0x2b6",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x1f","0x2c1","がんばろうぜ、/p。","Let's DO this, /p!","0x0","0x0 0x1 0x1c7",196,42,14,"Let's do our best, /p."
"bvm_decmp/m/017/before.bvmc","0x16","0x1f2","アンマリー＿身がまえて話す",,"0x0","0x0 0x2 0x137 0x1cd",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x17","0x20d","アンマリー",,"0x0","0x0 0x9 0x13d 0x1d3 0x1db 0x1fb 0x203 0x22b 0x233 0x263 0x26b",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x20","0x2d4","ま、がんばんなさい、
あんたたち。","Well, best of luck, guys.","0x0","0x0 0x1 0x1d6",196,42,14,"Well, give it your all, guys."
"bvm_decmp/m/017/before.bvmc","0x17","0x20d","アンマリー",,"0x0","0x0 0x9 0x13d 0x1d3 0x1db 0x1fb 0x203 0x22b 0x233 0x263 0x26b",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x21","0x2f7","２人でやれば
なんとかなるでしょ。","The two of you ought to be able to handle this.","0x0","0x0 0x1 0x1de",196,42,14,"The two of you ought to be able to handle this."
"bvm_decmp/m/017/before.bvmc","0x22","0x31a","ケイ＿「ギャー！」くらいのＬ",,"0x0","0x0 0x1 0x1e5",196,42,14,
"bvm_decmp/m/017/before.bvmc","0xe","0x18a","ケイ",,"0x0","0x0 0xe 0xd2 0x107 0x194 0x1a4 0x1ac 0x1b4 0x1c4 0x1eb 0x213 0x21b 0x243 0x253 0x29b 0x2b6",196,42,14,
"bvm_decmp/m/017/before.bvmc","0x23","0x337","お前は
やんないのかよ！？","You're not gonna help out!?","0x0","0x0 0x1 0x1ee",196,42,14,"You're not gonna help out!?"
