"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/055/before.bvmc","0x1","0x8","automan",,"0x0","0x1 0x78 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0x2","0x10","敵１",,"0x0","0x1 0x7a 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0x3","0x15","敵注１",,"0x0","0x1 0x7c 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0x4","0x1c","学校からの帰り道",,"0x0","0x1 0x83 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0x5","0x2d","カメラ０",,"0x0","0x1 0x8e 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0x6","0x36","ミオ＿基本姿勢",,"0x0","0x4 0xa7 0xf2 0x1bf 0x24f 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0x7","0x45","ミオ",,"0x0","0x15 0xae 0xba 0xf7 0x103 0x12e 0x134 0x155 0x15b 0x17e 0x185 0x18c 0x1c6 0x1cd 0x1eb 0x229 0x254 0x2e1 0x2e8 0x304 0x30b 0x32e 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0x8","0x4a","！","!","0x0","0x2 0xb0 0xc9 0x0",196,42,14,"!"
"bvm_decmp/m/055/before.bvmc","0x9","0x4d","ミオ＿微笑",,"0x0","0x4 0xb5 0xfe 0x150 0x224 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0x7","0x45","ミオ",,"0x0","0x15 0xae 0xba 0xf7 0x103 0x12e 0x134 0x155 0x15b 0x17e 0x185 0x18c 0x1c6 0x1cd 0x1eb 0x229 0x254 0x2e1 0x2e8 0x304 0x30b 0x32e 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0xa","0x58","ケイ、/p、
久しぶり。","Kay! /p! I haven't seen you in ages!","0x0","0x1 0xbc 0x0",196,42,14,"Kay, /p, I haven’t seen you in ages!"
"bvm_decmp/m/055/before.bvmc","0xb","0x6f","主人公＿微笑",,"0x0","0x4 0xc2 0x10b 0x13c 0x164 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0xc","0x7c","主人公",,"0x0","0x1 0xc7 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0x8","0x4a","！","  !","0x0","0x2 0xb0 0xc9 0x0",196,42,14,"!"
"bvm_decmp/m/055/before.bvmc","0xd","0x83","ケイ＿微笑み系Ｌ",,"0x0","0x6 0xda 0x112 0x143 0x16b 0x216 0x241 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0xe","0x94","ケイ",,"0x0","0xf 0xdf 0x117 0x148 0x170 0x1dc 0x206 0x20d 0x21b 0x238 0x246 0x282 0x289 0x2f6 0x319 0x327 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0xf","0x99","ミオ！　元気か！","Mio! How are you?","0x1 0x2 0xe2 0xe7","0x1 0xe1 0x0",196,42,14,"Mio! How are you?"
"bvm_decmp/m/055/before.bvmc","0x6","0x36","ミオ＿基本姿勢",,"0x0","0x4 0xa7 0xf2 0x1bf 0x24f 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0x7","0x45","ミオ",,"0x0","0x15 0xae 0xba 0xf7 0x103 0x12e 0x134 0x155 0x15b 0x17e 0x185 0x18c 0x1c6 0x1cd 0x1eb 0x229 0x254 0x2e1 0x2e8 0x304 0x30b 0x32e 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0x10","0xaa","ええ。","I'm good.","0x0","0x1 0xf9 0x0",196,42,14,"I'm good."
"bvm_decmp/m/055/before.bvmc","0x9","0x4d","ミオ＿微笑",,"0x0","0x4 0xb5 0xfe 0x150 0x224 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0x7","0x45","ミオ",,"0x0","0x15 0xae 0xba 0xf7 0x103 0x12e 0x134 0x155 0x15b 0x17e 0x185 0x18c 0x1c6 0x1cd 0x1eb 0x229 0x254 0x2e1 0x2e8 0x304 0x30b 0x32e 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0x11","0xb1","ふふふ。","Hee hee hee.","0x0","0x2 0x105 0x157 0x0",196,42,14,"Hehehe."
"bvm_decmp/m/055/before.bvmc","0xb","0x6f","主人公＿微笑",,"0x0","0x4 0xc2 0x10b 0x13c 0x164 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0xd","0x83","ケイ＿微笑み系Ｌ",,"0x0","0x6 0xda 0x112 0x143 0x16b 0x216 0x241 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0xe","0x94","ケイ",,"0x0","0xf 0xdf 0x117 0x148 0x170 0x1dc 0x206 0x20d 0x21b 0x238 0x246 0x282 0x289 0x2f6 0x319 0x327 0x0",196,42,14,
"bvm_decmp/m/055/before.bvmc","0x12","0xba","？"," ?","0x0","0x1 0x119 0x0",196,42,14,"?"
"bvm_decmp/m/055/before.bvmc","0x13","0xbd","ミオ＿笑う",,"0x0","0x1 0x129 0x0",196,42,14,
