"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/084/before.bvmc","0x1","0x5","sabaku01",,"0x0","0x1 0x69 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x2","0xe","carswdkn2",,"0x0","0x1 0x75 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x3","0x18","bigfacen",,"0x0","0x3 0x7a 0xb1 0xe5 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x4","0x21","自機",,"0x0","0x2 0x80 0x82 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x4","0x21","自機",,"0x0","0x2 0x80 0x82 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x5","0x26","ジャック機",,"0x0","0x1 0x8c 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x6","0x31","ジャック機注",,"0x0","0x1 0x8e 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x7","0x3e","コックピット",,"0x0","0x3 0xa5 0x294 0x2d0 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x8","0x4b","汎用ＢＧ＿０２",,"0x0","0x3 0xaa 0x26a 0x2b7 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x3","0x18","bigfacen",,"0x0","0x3 0x7a 0xb1 0xe5 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x9","0x5a","フェイス大１",,"0x0","0x1 0xb3 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0xa","0x67","フェイス大注１",,"0x0","0xa 0xb5 0xc2 0xcf 0xdc 0xe9 0x104 0x11a 0x130 0x146 0x15c 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0xb","0x76","bigfacen2",,"0x0","0x2 0xbe 0xcb 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0xc","0x80","フェイス大２",,"0x0","0x1 0xc0 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0xa","0x67","フェイス大注１",,"0x0","0xa 0xb5 0xc2 0xcf 0xdc 0xe9 0x104 0x11a 0x130 0x146 0x15c 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0xb","0x76","bigfacen2",,"0x0","0x2 0xbe 0xcb 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0xd","0x8d","フェイス大３",,"0x0","0x1 0xcd 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0xa","0x67","フェイス大注１",,"0x0","0xa 0xb5 0xc2 0xcf 0xdc 0xe9 0x104 0x11a 0x130 0x146 0x15c 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0xe","0x9a","bigfacen3",,"0x0","0x1 0xd8 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0xf","0xa4","フェイス大４",,"0x0","0x1 0xda 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0xa","0x67","フェイス大注１",,"0x0","0xa 0xb5 0xc2 0xcf 0xdc 0xe9 0x104 0x11a 0x130 0x146 0x15c 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x3","0x18","bigfacen",,"0x0","0x3 0x7a 0xb1 0xe5 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x10","0xb1","フェイス大５",,"0x0","0x1 0xe7 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0xa","0x67","フェイス大注１",,"0x0","0xa 0xb5 0xc2 0xcf 0xdc 0xe9 0x104 0x11a 0x130 0x146 0x15c 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x11","0xbe","カメラ１",,"0x0","0x1 0xf5 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0xa","0x67","フェイス大注１",,"0x0","0xa 0xb5 0xc2 0xcf 0xdc 0xe9 0x104 0x11a 0x130 0x146 0x15c 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0xa","0x67","フェイス大注１",,"0x0","0xa 0xb5 0xc2 0xcf 0xdc 0xe9 0x104 0x11a 0x130 0x146 0x15c 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0xa","0x67","フェイス大注１",,"0x0","0xa 0xb5 0xc2 0xcf 0xdc 0xe9 0x104 0x11a 0x130 0x146 0x15c 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0xa","0x67","フェイス大注１",,"0x0","0xa 0xb5 0xc2 0xcf 0xdc 0xe9 0x104 0x11a 0x130 0x146 0x15c 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0xa","0x67","フェイス大注１",,"0x0","0xa 0xb5 0xc2 0xcf 0xdc 0xe9 0x104 0x11a 0x130 0x146 0x15c 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x12","0xc7","フェイス大注２",,"0x0","0x5 0x179 0x18f 0x1a5 0x1bb 0x1d1 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x12","0xc7","フェイス大注２",,"0x0","0x5 0x179 0x18f 0x1a5 0x1bb 0x1d1 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x12","0xc7","フェイス大注２",,"0x0","0x5 0x179 0x18f 0x1a5 0x1bb 0x1d1 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x12","0xc7","フェイス大注２",,"0x0","0x5 0x179 0x18f 0x1a5 0x1bb 0x1d1 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x12","0xc7","フェイス大注２",,"0x0","0x5 0x179 0x18f 0x1a5 0x1bb 0x1d1 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x13","0xd6","ジャックルート",,"0x0","0x1 0x1e7 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x14","0xe5","終点",,"0x0","0x1 0x1e9 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x15","0xea","カメラ２",,"0x0","0x1 0x204 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x16","0xf3","カメラ３",,"0x0","0x1 0x253 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x8","0x4b","汎用ＢＧ＿０２",,"0x0","0x3 0xaa 0x26a 0x2b7 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x17","0xfc","ケイ＿発見Ｌ",,"0x0","0x1 0x271 0x0",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x18","0x109","ケイ",,"0x0","0x0 0x2 0x27c 0x2c4",196,42,14,
"bvm_decmp/m/084/before.bvmc","0x19","0x10e","なんだ！？
あのマリオネーションギア！？","What!? 
A Marionation Gear!?","0x0","0x0 0x1 0x27f",196,42,14,"What!? 
A Marionation Gear!?"
