"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/084/after.bvmc","0x1","0x5","Sabaku01",,"0x0","0x1 0x33 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x2","0xe","bigfacen",,"0x0","0x1 0x3a 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x3","0x17","carswdkn2",,"0x0","0x1 0x3e 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x4","0x21","ジャック機",,"0x0","0x1 0x40 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x5","0x2c","ジャック機注",,"0x0","0x1 0x42 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x6","0x39","ビッグフェイス１",,"0x0","0x1 0x4d 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x7","0x4a","ビッグフェイス注１",,"0x0","0x1 0x4f 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x8","0x5d","ビッグフェイス２",,"0x0","0x1 0x5a 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x9","0x6e","ビッグフェイス注２",,"0x0","0x1 0x5c 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0xa","0x81","ビッグフェイス３",,"0x0","0x1 0x67 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0xb","0x92","ビッグフェイス注３",,"0x0","0x1 0x69 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0xc","0xa5","カメラ１",,"0x0","0x1 0x70 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0xd","0xae","汎用ＢＧ＿０４",,"0x0","0x1 0xb2 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0xe","0xbd","ジャンジャック＿笑顔",,"0x0","0x1 0xb9 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0xf","0xd2","ジャンジャック",,"0x0","0x2 0xc4 0xd0 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x10","0xe1","なんだ残念。","That was disappointing.","0x0","0x1 0xc6 0x0",196,42,14,"That was disappointing."
"bvm_decmp/m/084/after.bvmc","0x11","0xee","ジャンジャック＿基本",,"0x0","0x1 0xcb 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0xf","0xd2","ジャンジャック",,"0x0","0x2 0xc4 0xd0 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x12","0x103","/pさん、
噂ほどじゃないんだな。","You're nothing like the rumors, /p.","0x0","0x0 0x1 0xd2",196,42,14,"/p, you're nothing like the rumours."
"bvm_decmp/m/084/after.bvmc","0x13","0x124","カメラ２",,"0x0","0x0 0x1 0xe6",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x14","0x12d","ジャックルート",,"0x0","0x0 0x1 0xf9",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x15","0x13c","終点",,"0x0","0x0 0x1 0xfc",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x16","0x141","開始イベント終了",,"0x0","0x0 0x1 0x125",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x17","0x152","Func00175704",,"0x0","0x0 0x1 0x12c",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x18","0x15f","終了",,"0x0","0x0 0x1 0x151",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x0","0x0","開始",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x19","0x164","self",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x1a","0x169","friend1",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x1b","0x171","enemy1",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x1c","0x178","enemy2",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x1d","0x17f","enemy3",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x1e","0x186","enName",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x1f","0x18d","OnGameOver",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x20","0x198","main",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/084/after.bvmc","0x21","0x19d","Func00175704",,"0x0","0x0 0x0",196,42,14,
