"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/102/after.bvmc","0x1","0xa","自機",,"0x0","0x1 0x3d 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x2","0xf","自注",,"0x0","0x1 0x3f 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x3","0x14","stmlocton",,"0x0","0x1 0x47 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x4","0x1e","蒸気",,"0x0","0x1 0x49 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x5","0x23","蒸気注",,"0x0","0x1 0x4b 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x6","0x2a","円工房",,"0x0","0x1 0x6b 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x7","0x31","KABUTO",,"0x0","0x1 0x73 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x8","0x38","KABUTO2",,"0x0","0x1 0x7c 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x9","0x40","ATLAS",,"0x0","0x1 0x87 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0xa","0x46","GTLGKUWA",,"0x0","0x1 0x92 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0xb","0x4f","GTLGKUWA2",,"0x0","0x1 0x9d 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0xc","0x59","GTLGKUWA3",,"0x0","0x1 0xa8 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0xd","0x63","虫用カメラ",,"0x0","0x1 0xb3 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0xe","0x6e","カメラ１",,"0x0","0x1 0xbe 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0xf","0x77","コフー＿呆然",,"0x0","0x1 0xdf 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x10","0x84","コフー",,"0x0","0x5 0xea 0xf0 0x105 0x10b 0x118 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x11","0x8b","むむむ。","Harrumph.","0x0","0x1 0xec 0x0",196,42,14,"Harrumph."
"bvm_decmp/m/102/after.bvmc","0x10","0x84","コフー",,"0x0","0x5 0xea 0xf0 0x105 0x10b 0x118 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x12","0x94","負けるとは……。","For it to lose so...","0x0","0x1 0xf2 0x0",196,42,14,"For it to lose..."
"bvm_decmp/m/102/after.bvmc","0x13","0xa5","コフー＿基本姿勢",,"0x0","0x1 0x100 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x10","0x84","コフー",,"0x0","0x5 0xea 0xf0 0x105 0x10b 0x118 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x14","0xb6","いや……感謝する。","No...I should be thanking you.","0x0","0x1 0x107 0x0",196,42,14,"No... I should be thanking you."
"bvm_decmp/m/102/after.bvmc","0x10","0x84","コフー",,"0x0","0x5 0xea 0xf0 0x105 0x10b 0x118 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x15","0xc9","この敗北を教訓とし、
さらなる調整をほどこす
ことができるだろう。","I can use this defeat as a lesson to make further adjustments.","0x0","0x1 0x10d 0x0",196,42,14,"I can use this defeat as a lesson to make further adjustments."
"bvm_decmp/m/102/after.bvmc","0x16","0x10c","コフー＿冷静な顔",,"0x0","0x0 0x1 0x112",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x10","0x84","コフー",,"0x0","0x5 0xea 0xf0 0x105 0x10b 0x118 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x17","0x11d","約束どおり、
蒸気人形を売ってやる。","A promise is a promise. I'll sell you the Steam Puppet.","0x0","0x0 0x1 0x11a",196,42,14,"A promise is a promise, I'll sell you the steam puppet."
"bvm_decmp/m/102/after.bvmc","0x18","0x142","開始イベント終了",,"0x0","0x0 0x1 0x12e",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x19","0x153","Func00176C54",,"0x0","0x0 0x1 0x135",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x1a","0x160","終了",,"0x0","0x0 0x1 0x15a",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x0","0x0","Germany02",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x1b","0x165","self",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x1c","0x16a","enemy_stm",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x1d","0x174","pName",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x1e","0x17a","OnGameOver",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x1f","0x185","main",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/102/after.bvmc","0x20","0x18a","Func00176C54",,"0x0","0x0 0x0",196,42,14,
