"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight"
"bvm_decmp/m/101/after.bvmc","0x1","0xd","爆工房",,"0x0","0x1 0x35 0x0",196,42,14
"bvm_decmp/m/101/after.bvmc","0x2","0x14","カメラ１",,"0x0","0x1 0x3b 0x0",196,42,14
"bvm_decmp/m/101/after.bvmc","0x3","0x1d","フランバード＿ちょっとした驚き",,"0x0","0x1 0x4e 0x0",196,42,14
"bvm_decmp/m/101/after.bvmc","0x4","0x3c","フランバード",,"0x0","0x3 0x55 0x61 0x67 0x0",196,42,14
"bvm_decmp/m/101/after.bvmc","0x5","0x49","やるな。","You did it.","0x0","0x1 0x57 0x0",196,42,14
"bvm_decmp/m/101/after.bvmc","0x6","0x52","フランバード＿冷静な顔",,"0x0","0x1 0x5c 0x0",196,42,14
"bvm_decmp/m/101/after.bvmc","0x4","0x3c","フランバード",,"0x0","0x3 0x55 0x61 0x67 0x0",196,42,14
"bvm_decmp/m/101/after.bvmc","0x7","0x69","よし、約束どおり
売ってやるぞ。","All right, I'll sell it to you, as promised.","0x0","0x1 0x63 0x0",196,42,14
"bvm_decmp/m/101/after.bvmc","0x4","0x3c","フランバード",,"0x0","0x3 0x55 0x61 0x67 0x0",196,42,14
"bvm_decmp/m/101/after.bvmc","0x8","0x8a","工房の方へ来てくれ。","Come by the workshop.","0x0","0x1 0x69 0x0",196,42,14
"bvm_decmp/m/101/after.bvmc","0x9","0x9f","開始イベント終了",,"0x0","0x1 0x7c 0x0",196,42,14
"bvm_decmp/m/101/after.bvmc","0xa","0xb0","Func00184EDC",,"0x0","0x1 0x82 0x0",196,42,14
"bvm_decmp/m/101/after.bvmc","0xb","0xbd","終了",,"0x0","0x1 0xa4 0x0",196,42,14
"bvm_decmp/m/101/after.bvmc","0x0","0x0","bakunomori01",,"0x0","0x0 0x0",196,42,14
"bvm_decmp/m/101/after.bvmc","0xc","0xc2","OnGameOver",,"0x0","0x0 0x0",196,42,14
"bvm_decmp/m/101/after.bvmc","0xd","0xcd","main",,"0x0","0x0 0x0",196,42,14
"bvm_decmp/m/101/after.bvmc","0xe","0xd2","Func00184EDC",,"0x0","0x0 0x0",196,42,14
