File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/066/after.bvmc,0x1,0x8,"駅","",0x0,0x1 0x41 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x2,0xb,"カメラ１","",0x0,0x1 0x47 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x3,0x14,"gold","",0x0,0x5 0x56 0x63 0x70 0x7d 0x8a 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x4,0x19,"金塊１","",0x0,0x1 0x58 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x5,0x20,"金塊注１","",0x0,0x1 0x5a 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x3,0x14,"gold","",0x0,0x5 0x56 0x63 0x70 0x7d 0x8a 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x6,0x29,"金塊２","",0x0,0x1 0x65 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x7,0x30,"金塊注２","",0x0,0x1 0x67 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x3,0x14,"gold","",0x0,0x5 0x56 0x63 0x70 0x7d 0x8a 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x8,0x39,"金塊３","",0x0,0x1 0x72 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x9,0x40,"金塊注３","",0x0,0x1 0x74 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x3,0x14,"gold","",0x0,0x5 0x56 0x63 0x70 0x7d 0x8a 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0xa,0x49,"金塊４","",0x0,0x1 0x7f 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0xb,0x50,"金塊注４","",0x0,0x1 0x81 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x3,0x14,"gold","",0x0,0x5 0x56 0x63 0x70 0x7d 0x8a 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0xc,0x59,"金塊５","",0x0,0x1 0x8c 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0xd,0x60,"金塊注５","",0x0,0x1 0x8e 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0xe,0x69,"アニー＿基本姿勢１","",0x0,0x1 0x9a 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0xf,0x7c,"アニー","",0x0,0x3 0xa1 0xad 0xb9 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x10,0x83,"ご苦労様。","",0x0,0x1 0xa3 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x11,0x8e,"アニー＿真剣","",0x0,0x1 0xa8 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0xf,0x7c,"アニー","",0x0,0x3 0xa1 0xad 0xb9 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x12,0x9b,"この金塊は、邪魔だから、
遠くの街へ運ぶことにしたの。","",0x0,0x1 0xaf 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x13,0xd2,"アニー＿普通に微笑","",0x0,0x1 0xb4 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0xf,0x7c,"アニー","",0x0,0x3 0xa1 0xad 0xb9 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x14,0xe5,"こんなもの、街中に捨てると
迷惑でしょうからね。","",0x0,0x1 0xbb 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x15,0x116,"開始イベント終了","",0x0,0x0 0x1 0xce,196,42,14
bvm_decmp/m/066/after.bvmc,0x16,0x127,"Func00176C54","",0x0,0x0 0x1 0xd5,196,42,14
bvm_decmp/m/066/after.bvmc,0x17,0x134,"終了","",0x0,0x0 0x1 0xfa,196,42,14
bvm_decmp/m/066/after.bvmc,0x0,0x0,"Japan03","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x18,0x139,"self","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x19,0x13e,"g_obj1","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x1a,0x145,"g_obj2","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x1b,0x14c,"g_obj3","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x1c,0x153,"g_obj4","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x1d,0x15a,"g_obj5","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x1e,0x161,"OnGameOver","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x1f,0x16c,"main","",0x0,0x0 0x0,196,42,14
bvm_decmp/m/066/after.bvmc,0x20,0x171,"Func00176C54","",0x0,0x0 0x0,196,42,14
