"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/058/before.bvmc","0x1","0x8","Japan02",,"0x0","0x1 0x6d 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x2","0x10","caraxk",,"0x0","0x1 0x83 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x3","0x17","リュー機",,"0x0","0x1 0x8e 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x4","0x20","リュー機注",,"0x0","0x1 0x90 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x5","0x2b","開始画面　終了",,"0x0","0x1 0xa6 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x6","0x3a","Func0017E384",,"0x0","0x1 0xac 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x7","0x47","終了",,"0x0","0x1 0xce 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x8","0x4c","イベント２開始",,"0x0","0x1 0xf0 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x9","0x5b","自機",,"0x0","0x1 0x109 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0xa","0x60","自注",,"0x0","0x1 0x10b 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0xb","0x65","リュー機２",,"0x0","0x1 0x115 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0xc","0x70","リュー機２注",,"0x0","0x1 0x117 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0xd","0x7d","カメラ２",,"0x0","0x1 0x123 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0xe","0x86","コックピット",,"0x0","0x1 0x13a 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0xf","0x93","リュー＿操縦平常時",,"0x0","0x1 0x141 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x10","0xa6","リュー",,"0x0","0xd 0x14c 0x152 0x158 0x15e 0x164 0x172 0x211 0x249 0x257 0x25e 0x26c 0x27a 0x281 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x11","0xad","コースを説明するぜ。","Lemme explain the route.","0x0","0x1 0x14e 0x0",196,42,14,"Guess I'll explain the route."
"bvm_decmp/m/058/before.bvmc","0x10","0xa6","リュー",,"0x0","0xd 0x14c 0x152 0x158 0x15e 0x164 0x172 0x211 0x249 0x257 0x25e 0x26c 0x27a 0x281 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x12","0xc2","矢印の通りにコースを回る。","Follow the roads as shown by the arrows.","0x0","0x1 0x154 0x0",196,42,14,"Follow the roads as shown by the arrows."
"bvm_decmp/m/058/before.bvmc","0x10","0xa6","リュー",,"0x0","0xd 0x14c 0x152 0x158 0x15e 0x164 0x172 0x211 0x249 0x257 0x25e 0x26c 0x27a 0x281 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x13","0xdd","先に２周した方が勝ちだ。","Whoever's in front after two laps wins.","0x0","0x1 0x15a 0x0",196,42,14,"Whoever is in front after 2 laps, wins."
"bvm_decmp/m/058/before.bvmc","0x10","0xa6","リュー",,"0x0","0xd 0x14c 0x152 0x158 0x15e 0x164 0x172 0x211 0x249 0x257 0x25e 0x26c 0x27a 0x281 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x14","0xf6","簡単だろ？","Simple, right?","0x0","0x1 0x160 0x0",196,42,14,"Simple, right?"
"bvm_decmp/m/058/before.bvmc","0x10","0xa6","リュー",,"0x0","0xd 0x14c 0x152 0x158 0x15e 0x164 0x172 0x211 0x249 0x257 0x25e 0x26c 0x27a 0x281 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x15","0x101","じゃあ、スタートするぜ！","So, let's get started!","0x0","0x0 0x1 0x166",196,42,14,"So, let's get started!"
"bvm_decmp/m/058/before.bvmc","0x16","0x11a","リュー＿操縦ニヤリ",,"0x0","0x0 0x1 0x16c",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x10","0xa6","リュー",,"0x0","0xd 0x14c 0x152 0x158 0x15e 0x164 0x172 0x211 0x249 0x257 0x25e 0x26c 0x27a 0x281 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x17","0x12d","燃えてきたぜ！！","I'm all fired UP!!","0x0","0x0 0x1 0x174",196,42,14,"I'm all fired up!!"
"bvm_decmp/m/058/before.bvmc","0x18","0x13e","イベント２終",,"0x0","0x0 0x1 0x188",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x19","0x14b","Func0017E1F4",,"0x0","0x0 0x1 0x18f",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x1a","0x158","リュールート１",,"0x0","0x0 0x1 0x1b4",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x1b","0x167","終点",,"0x0","0x0 0x1 0x1b7",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x1c","0x16c","カメラ１",,"0x0","0x0 0x1 0x1cc",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x1d","0x175","カメラ１＿２",,"0x0","0x0 0x1 0x1e7",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x1e","0x182","ガロイ工房",,"0x0","0x0 0x1 0x1f4",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x1f","0x18d","リュー＿基本姿勢",,"0x0","0x0 0x3 0x1fc 0x251 0x274",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x10","0xa6","リュー",,"0x0","0xd 0x14c 0x152 0x158 0x15e 0x164 0x172 0x211 0x249 0x257 0x25e 0x26c 0x27a 0x281 0x0",196,42,14,
"bvm_decmp/m/058/before.bvmc","0x20","0x19e","よお、/p！","Yo, /p!","0x0","0x0 0x1 0x213",196,42,14,"Yo, /p!"
