"File","Number","Offset","Japanese","English","Centering","References","width","height","lineheight","English"
"bvm_decmp/m/058/after.bvmc","0x1","0x8","自機",,"0x0","0x1 0x7a 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x2","0xd","自注",,"0x0","0x1 0x7c 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x3","0x12","caraxk",,"0x0","0x1 0x84 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x4","0x19","リュー機",,"0x0","0x1 0x86 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x5","0x22","リュー機注",,"0x0","0x1 0x88 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x6","0x2d","リュールート",,"0x0","0x1 0xb5 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x7","0x3a","終点",,"0x0","0x1 0xb7 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x8","0x3f","カメラ１",,"0x0","0x1 0xe4 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x9","0x48","忍びの里＿町中",,"0x0","0x1 0xf5 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0xa","0x57","リュー＿くやしい",,"0x0","0x1 0xfc 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0xb","0x68","リュー",,"0x0","0x5 0x107 0x11f 0x129 0x13a 0x146 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0xc","0x6f","負けた！","I lost!","0x1 0x2 0x10a 0x10f","0x1 0x109 0x0",196,42,14,"I lost!"
"bvm_decmp/m/058/after.bvmc","0xd","0x78","リュー＿思案中",,"0x0","0x1 0x11a 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0xb","0x68","リュー",,"0x0","0x5 0x107 0x11f 0x129 0x13a 0x146 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0xe","0x87","くそおっ！","Dang it!","0x0","0x1 0x121 0x0",196,42,14,"Curse it!"
"bvm_decmp/m/058/after.bvmc","0xb","0x68","リュー",,"0x0","0x5 0x107 0x11f 0x129 0x13a 0x146 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0xf","0x92","…………。","............","0x0","0x1 0x12b 0x0",196,42,14,"…"
"bvm_decmp/m/058/after.bvmc","0x10","0x9d","リュー＿「俺と勝負だ！」",,"0x0","0x2 0x135 0x141 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0xb","0x68","リュー",,"0x0","0x5 0x107 0x11f 0x129 0x13a 0x146 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x11","0xb6","おい、/p。","Hey, /p!","0x0","0x1 0x13c 0x0",196,42,14,"Oi, /p."
"bvm_decmp/m/058/after.bvmc","0x10","0x9d","リュー＿「俺と勝負だ！」",,"0x0","0x2 0x135 0x141 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0xb","0x68","リュー",,"0x0","0x5 0x107 0x11f 0x129 0x13a 0x146 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x12","0xc1","明日、もう一度やるぜ！！","Tomorrow, we're having a rematch!","0x0","0x1 0x148 0x0",196,42,14,"Tomorrow, I call a rematch!!"
"bvm_decmp/m/058/after.bvmc","0x13","0xda","開始イベント　終了",,"0x0","0x1 0x15b 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x14","0xed","Func00175704",,"0x0","0x1 0x161 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x15","0xfa","終了",,"0x0","0x1 0x185 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x0","0x0","Japan02",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x16","0xff","self",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x17","0x104","friend1",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x18","0x10c","OnGameOver",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x19","0x117","TxWid",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x1a","0x11d","TxHi",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x1b","0x122","main",,"0x0","0x0 0x0",196,42,14,
"bvm_decmp/m/058/after.bvmc","0x1c","0x127","Func00175704",,"0x0","0x0 0x0",196,42,14,
