File,Number,Offset,Japanese,English,Centering,References,width,height,lineheight
bvm_decmp/m/034/before2.bvmc,0x1,0x8,Highway04,,0x0,0x1 0x6d 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0x2,0x12,swdgunk,,0x0,0x1 0x7c 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0x3,0x1a,yumi,,0x0,0x1 0x81 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0x4,0x1f,bigfacen,,0x0,0x1 0x86 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0x5,0x28,automan,,0x0,0x1 0x8b 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0x6,0x30,開始イベント終,,0x0,0x1 0x8e 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0x7,0x3f,Func0019D4AC,,0x0,0x1 0x94 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0x8,0x4c,終了,,0x0,0x1 0xb6 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0x9,0x51,街道０４　開始,,0x0,0x1 0xd8 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0xa,0x60,エリー機,,0x0,0x1 0xdf 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0xb,0x69,エリー機注,,0x0,0x1 0xe1 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0xc,0x74,カメラ４,,0x0,0x1 0xe8 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0xd,0x7d,コックピット,,0x0,0x6 0x11f 0x168 0x1a3 0x1cc 0x48d 0x516 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0xe,0x8a,エリー＿操縦険しい,,0x0,0x4 0x126 0x16f 0x1aa 0x1d3 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0xf,0x9d,エリー,,0x0,0x7 0x12f 0x174 0x17a 0x1af 0x1d8 0x1df 0x1ed 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0x10,0xa4,私が加勢します。,I'm here to help.,0x0,0x1 0x131 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0x11,0xb5,ラトラパントの郊外＿曇り,,0x0,0x2 0x135 0x626 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0x12,0xce,ケイ＿発見Ｌ,,0x0,0x1 0x13c 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0x13,0xdb,ケイ,,0x0,0x2 0x141 0x639 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0x14,0xe0,"エリー！？
無事だったのか？","Ellie!?
You're all right?",0x0,0x1 0x143 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0xd,0x7d,コックピット,,0x0,0x6 0x11f 0x168 0x1a3 0x1cc 0x48d 0x516 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0xe,0x8a,エリー＿操縦険しい,,0x0,0x4 0x126 0x16f 0x1aa 0x1d3 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0xf,0x9d,エリー,,0x0,0x7 0x12f 0x174 0x17a 0x1af 0x1d8 0x1df 0x1ed 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0x15,0xfd,ええ。力を合わせましょう。,Yes. Let's work together.,0x0,0x1 0x176 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0xf,0x9d,エリー,,0x0,0x7 0x12f 0x174 0x17a 0x1af 0x1d8 0x1df 0x1ed 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0x16,0x118,"状況は悪いですが、
私と/pさんが手を
組めば、なんとかなります。","The current situation may be bad, but if /p and I put our hands together, we'll make it through somehow.",0x0,0x0 0x1 0x17c,196,42,14
bvm_decmp/m/034/before2.bvmc,0x17,0x159,カメラ５,,0x0,0x0 0x1 0x183,196,42,14
bvm_decmp/m/034/before2.bvmc,0x18,0x162,コックピットＬ,,0x0,0x0 0x4 0x18d 0x1b6 0x4e0 0x640,196,42,14
bvm_decmp/m/034/before2.bvmc,0x19,0x171,主人公＿操縦真剣Ｌ,,0x0,0x0 0x3 0x195 0x1be 0x4e8,196,42,14
bvm_decmp/m/034/before2.bvmc,0x1a,0x184,主人公,,0x0,0x0 0x4 0x19b 0x1c4 0x50e 0x64e,196,42,14
bvm_decmp/m/034/before2.bvmc,0x1b,0x18b,よし！,Sounds good!,0x0,0x0 0x1 0x19e,196,42,14
bvm_decmp/m/034/before2.bvmc,0xd,0x7d,コックピット,,0x0,0x6 0x11f 0x168 0x1a3 0x1cc 0x48d 0x516 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0xe,0x8a,エリー＿操縦険しい,,0x0,0x4 0x126 0x16f 0x1aa 0x1d3 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0xf,0x9d,エリー,,0x0,0x7 0x12f 0x174 0x17a 0x1af 0x1d8 0x1df 0x1ed 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0x1c,0x192,"私が敵を撃ちます。
/pさんは、
私を護衛してください。","I'll shoot the enemies.
/p, please cover me.",0x0,0x0 0x1 0x1b1,196,42,14
bvm_decmp/m/034/before2.bvmc,0x18,0x162,コックピットＬ,,0x0,0x0 0x4 0x18d 0x1b6 0x4e0 0x640,196,42,14
bvm_decmp/m/034/before2.bvmc,0x19,0x171,主人公＿操縦真剣Ｌ,,0x0,0x0 0x3 0x195 0x1be 0x4e8,196,42,14
bvm_decmp/m/034/before2.bvmc,0x1a,0x184,主人公,,0x0,0x0 0x4 0x19b 0x1c4 0x50e 0x64e,196,42,14
bvm_decmp/m/034/before2.bvmc,0x1d,0x1c9,"わかった！
そのフォーメーションで行こう！","Got it!
Let's go with that formation!",0x0,0x0 0x1 0x1c7,196,42,14
bvm_decmp/m/034/before2.bvmc,0xd,0x7d,コックピット,,0x0,0x6 0x11f 0x168 0x1a3 0x1cc 0x48d 0x516 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0xe,0x8a,エリー＿操縦険しい,,0x0,0x4 0x126 0x16f 0x1aa 0x1d3 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0xf,0x9d,エリー,,0x0,0x7 0x12f 0x174 0x17a 0x1af 0x1d8 0x1df 0x1ed 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0x1e,0x1f4,"あまり前に出られると、
誤射の恐れがあります。","If you come out front of me, I fear that I might make a mistake and hit you.",0x0,0x0 0x1 0x1da,196,42,14
bvm_decmp/m/034/before2.bvmc,0xf,0x9d,エリー,,0x0,0x7 0x12f 0x174 0x17a 0x1af 0x1d8 0x1df 0x1ed 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0x1f,0x223,"前に出すぎないように。
常に私の隣にいてください。","So, don't go out ahead of me.
Please stay by my side the whole time.",0x0,0x0 0x1 0x1e1,196,42,14
bvm_decmp/m/034/before2.bvmc,0x20,0x256,エリー＿操縦真剣,,0x0,0x0 0x1 0x1e7,196,42,14
bvm_decmp/m/034/before2.bvmc,0xf,0x9d,エリー,,0x0,0x7 0x12f 0x174 0x17a 0x1af 0x1d8 0x1df 0x1ed 0x0,196,42,14
bvm_decmp/m/034/before2.bvmc,0x21,0x267,行きますよ！！,Here we go!!,0x0,0x0 0x1 0x1ef,196,42,14
bvm_decmp/m/034/before2.bvmc,0x22,0x276,街道０４　終了,,0x0,0x0 0x1 0x203,196,42,14
bvm_decmp/m/034/before2.bvmc,0x23,0x285,Func0019D2A4,,0x0,0x0 0x1 0x20a,196,42,14
bvm_decmp/m/034/before2.bvmc,0x24,0x292,大型ビッグフェイス４,,0x0,0x0 0x1 0x239,196,42,14
